rn	type	text
330264	I	<par>Loan from Tibetan lo gsar.</par>
330336	I	<par>Loan from Tibetan, cf. Tibetan (Amdo:Blabrang) ti tshol khor lo &apos;wristwatch&apos;.</par>
330756	I	<par>cf. Caodeng <latinform>ndʐe</latinform> &apos;ghost&apos;</par>
331014	I	<par>Loan from Chinese, cf. Chinese hǎijiāo 海椒 &apos;sea (foreign) pepper&apos; or perhaps hǎizǐ 海子 &apos;sea (foreign) -nom&apos;.</par>
331361	I	<par>Loan from Tibetan, cf. Written Tibetan rgjal khab .</par>
331378	I	<par>Loan from Tibetan lo gsar.</par>
331578	I	"<par>Borrowing from Chinese, cf. Chinese 洋芋	yángyù &apos;potato&apos;.</par>"
