rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
79477	328	Bantawa	khat-nüng-wa	khat-nüng-wa	phlegm	phlegm			1.8.3	39	0			540,m,s
79478	328	Bantawa	khen	khen	wound (fresh)	wound (fresh)			1.8.6.2	39	0			
79480	328	Bantawa	yo-khom	yo-khom	chin / jaw	chin / jaw			1.2.5.3	41	0		D1	2053,630
79481	328	Bantawa	khong-tang	khong-tang	jaw	jaw			1.2.5.2	41	0			267,286
79482	328	Bantawa	khong-tang-ma	khong-tang-ma	molar	molar			1.3.4.2	41	0			637,3316,s
79483	328	Bantawa	yo khott	yo khott	chew the cud	chew the cud			1.3.4	41	0			m,1763
79484	328	Bantawa	khowa	khowa	wound (old) / scar	wound (old) / scar			1.8.6.2	41	0			
79485	328	Bantawa	kho◦wa-wa	kho◦wa-wa	pus	pus			1.8.6.1	41	0			1291,m,m
79486	328	Bantawa	khup-	khup-	chew	chew	v.t.	v.t.	1.3.4	41	0			1763
79487	328	Bantawa	khupt-	khupt-	chew on s.th.	chew on s.th.	v.t.	v.t.	1.3.4	41	0			1763
79488	328	Bantawa	khüngs-khatt-	khüngs-khatt-	gulp down	gulp down	v.t.	v.t.	1.3.5.6	42	0			
79489	328	Bantawa	lang	lang	leg / foot	leg / foot			1.5.7	43	0			3580
79490	328	Bantawa	dhi-lang	dhi-lang	thigh	thigh			1.5.7.1	43	0	jbl5	HIDE	DUPE IN SOURCE
79491	328	Bantawa	lap	lap	feather / wing	feather / wing			1.6.1.1	43	0			757
79492	328	Bantawa	wa-lap-ma	wa-lap-ma	feather	feather			1.6.1.1	43	0			1603,757,m
79493	328	Bantawa	lek-	lek-	lick	lick	v.t.	v.t.	1.3.3.1	44	0			629
79494	328	Bantawa	lem	lem	tongue	tongue			1.3.3	44	0		D0	625
79495	328	Bantawa	let-kaba	let-kaba	living	living			1.1.2.1	45	0			83,m
79496	328	Bantawa	leT-	leT-	live	live	v.i.	v.i.	1.1.2.1	45	0			83
79497	328	Bantawa	li	li	penis	penis				45	0			1284
79498	328	Bantawa	li-wa-din	li-wa-din	testicle	testicle				46	0			1284,1603,1181
79499	328	Bantawa	wa-lon◦ta◦wo kho◦wa	wa-lon◦ta◦wo kho◦wa	ulcer	ulcer			1.8.6.2	46	0			
79500	328	Bantawa	lop-lop-ma	lop-lop-ma	scalp	scalp			1.2.1.5	46	0			m,m,s
79501	328	Bantawa	lung-ma(k)	lung-ma(k)	heart	heart			1.7.1	47	0			1381,1384
79502	328	Bantawa	lü-	lü-	have intercourse with	have intercourse with	v.t.	v.t.	8.2	47	0			
79503	328	Bantawa	lü-khü-wa	lü-khü-wa	semen	semen				47	0			1284,188,1614
79504	328	Bantawa	lü◦ma	lü◦ma	copulate	copulate			1.9.1.1	47	0			1154,m
79505	328	Bantawa	maʔa dhitma	maʔa dhitma	fever	fever			1.1.5.1	48	0			
79506	328	Bantawa	mangs-	mangs-	dream	dream	v.	v.	1.1.4.2	50	0			126
79507	328	Bantawa	sen-mit mangs-	sen-mit mangs-	dream	dream	n.	n.	1.1.4.2	50	0			147,m,126
79508	328	Bantawa	minma	minma	mind (v.n.)	mind (v.n.)			1.10	50	0			
79509	328	Bantawa	mint-	mint-	think of sthg	think of sthg	v.t.	v.t.	8.3.1.13.1	51	0			
79510	328	Bantawa	miri-com	miri-com	tip of tail	tip of tail			9.2.1	51	0			
79511	328	Bantawa	miri(p)	miri(p)	tail	tail			1.4.10.1	51	0			1288
79512	328	Bantawa	mutt-	mutt-	blow by mouth /	blow by mouth  /	v.t.	v.t.	1.3.1.4	52	0	jbl3		503
79513	328	Bantawa	mük	mük	eye	eye			1.2.6	53	0			682
79514	328	Bantawa	mük-khopt-	mük-khopt-	wink	wink	v.t.	v.t.	1.2.6.12	53	0			682,m
79515	328	Bantawa	mük-kon	mük-kon	eyebrow	eyebrow			1.2.6.6	53	0	jbl5	HIDE	DUPE IN SOURCE
79516	328	Bantawa	mük◦a-sam◦ma	mük◦a-sam◦ma	eyelid	eyelid			1.2.6.4	53	0			682,p,m,s
79517	328	Bantawa	mük-rim-ma	mük-rim-ma	eyelid	eyelid			1.2.6.4	53	0			682,2078,s
79518	328	Bantawa	mük-sip-pa	mük-sip-pa	blind	blind			1.2.6.14.2	53	0			682,m,m
79519	328	Bantawa	mük-tang	mük-tang	eyebrow	eyebrow			1.2.6.6	53	0			682,371
