rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
31319	676	Jingpho	zùʔ	zùʔ	converge / meet	converge / meet			1.5.3.2	404	0			
31320	676	Jingpho	džùʔ	džùʔ	converge / meet	converge / meet			1.5.3.2	404	0			
31321	401	Burmese (Written)	cu'	cu'	collect, gather	collect, gather			6.21	404	0			
31322	676	Jingpho	rìʔ	rìʔ	gleet	gleet			1.8.6.1	403	0			2607
31323	676	Jingpho	ʔə◦rìʔ	ʔə◦rìʔ	gleet, gonorrhoea, / the like	gleet, gonorrhoea, / the like			1.8.6.1	403	0			p,2607
31324	676	Jingpho	ǹ-yì	ǹ-yì	purulent discharge	purulent discharge			1.8.6	403	0			p,2607
31325	401	Burmese (Written)	ri'	ri'	gleet	gleet			1.8.6.1	403	0			2607
31326	401	Burmese (Written)	yi'	yi'	gleet	gleet			1.8.6.1	403	0			2607
31327	401	Burmese (Written)	ʔə◦ri'	ʔə◦ri'	gleet, run, as pus from a sore	gleet, run, as pus from a sore			1.8.6.1	403	0			p,2607
31328	676	Jingpho	ǹ-dìʔ	ǹ-dìʔ	close / adjoin, cause to	close / adjoin, cause to			6.2.2.6.2	402	0			
31329	401	Burmese (Written)	te'	te'	close / adjoin, cause to	close / adjoin, cause to			6.2.2.6.2	402	0			
31330	676	Jingpho	màʔ	màʔ	assist / support	assist / support			6.20	401	0			
31331	401	Burmese (Written)	ma'	ma'	assist / support	assist / support			6.20	401	0			
31332	676	Jingpho	šənàʔ	šənàʔ	night	night			9.1.4	400	0			
31333	676	Jingpho	lənàʔ	lənàʔ	night	night			9.1.4	400	0			
31334	401	Burmese (Written)	nya'	nya'	night	night			9.1.4	400	0			
31335	676	Jingpho	phàʔ	phàʔ	shoulder	shoulder			1.4.3	399	0			568
31336	676	Jingpho	kə◦phǎ̀ʔ	kəphǎ̀ʔ	shoulder	shoulder			1.4.3	399	0			p,568
31337	676	Jingpho	lə◦phàʔ	lə◦phàʔ	shoulder	shoulder			1.4.3	399	0			695,568
31338	401	Burmese (Written)	pa'-khûm	pa'-khûm	shoulder	shoulder			1.4.3	399	0			570,2357
31339	676	Jingpho	máʔ	máʔ	nothing	nothing			9.9	398	0			
31340	401	Burmese (Written)	ma'	ma'	not	not			1.5.3.2	398	0			2436
31341	676	Jingpho	šòʔ	šòʔ	take, pull, / draw out; deduct,	take, pull, / draw out; deduct,			6.21	397	0			e
31342	676	Jingpho	ròʔ	ròʔ	untie, unbind, loose	untie, unbind, loose			6.13.1	397	0			
31344	676	Jingpho	khyòʔ	khyòʔ	coax / urge	coax / urge			8.5.7.2	396	0			
31345	401	Burmese (Written)	khyau'	khyau'	coax / urge	coax / urge			8.5.7.2	396	0			
31346	676	Jingpho	pyáʔ	pyáʔ	show / exhibit	show / exhibit			6.2.2.8	395	0			
31347	401	Burmese (Written)	pra'	pra'	show / exhibit	show / exhibit			6.2.2.8	395	0			
31349	401	Burmese (Written)	ca'-pâ	ca'-pâ	paddy; plant of grass genus	paddy; plant of grass genus			9.10.5	394	0			
31350	676	Jingpho	wòt	wòt	leech	leech			2.2.6	393	0			2555
31351	401	Burmese (Written)	krwat	krwat	leech	leech			2.2.6	393	0		D0	2555
31352	838	Lahu (Black)	vèʔ	vèʔ	leech	leech			2.2.6	393	0		D0	2555
31353	676	Jingpho	ràp	ràp	rack (fireplace) / wall	rack (fireplace) / wall			5.1	392	0			
31354	676	Jingpho	kəràp	kəràp	rack (fireplace) / wall	rack (fireplace) / wall			5.1	392	0			
31355	838	Lahu (Black)	g̈òʔ-pa	g̈òʔ-pa	wall	wall			5.11.9.3	392	0			2599,s
31356	838	Lahu (Black)	<*rap)	<*rap)	wall	wall			5.11.9.3	392	0			
31357	233	Akha	g'oˆ-ba˯ (High	g'oˆ-ba˯ (High	rack (fireplace) / wall	rack (fireplace) / wall			5.1	392	0			
31358	233	Akha	< *k-rap)	< *k-rap)	rack (fireplace) / wall	rack (fireplace) / wall			5.1	392	0			
31359	676	Jingpho	kəyàʔ	kəyàʔ	ashamed	ashamed			8.3.3.8.2	391	0			380
31360	838	Lahu (Black)	yàʔ-tɔ	yàʔ-tɔ	ashamed	ashamed			8.3.3.8.2	391	0		D0	380,5763
31361	676	Jingpho	məyùʔ	məyùʔ	swallow	swallow			1.3.5.6	390	0		D0	627
31362	233	Akha	myo˰	myo˰	swallow	swallow			1.3.5.6	390	0			627
31363	676	Jingpho	ʔə◦nèp	ʔə◦nèp	snot	snot			1.8.2	389	0			m,805
31364	676	Jingpho	nyèp	nyèp	soft; mucus	soft; mucus	be v.	be v.	7.1.4.2	389	0			805
31365	676	Jingpho	ʔənyàp	ʔənyàp	soft, sticky, viscous	soft, sticky, viscous			7.1.4.2	389	0			
31366	838	Lahu (Black)	nú	nú	snot	snot			1.8.2	389	0			803
31367	676	Jingpho	sənìt	sənìt	seven	seven			9.9	388	0			2505
31368	838	Lahu (Black)	šɨ̄	šɨ̄	seven	seven			9.9	388	0		D0	2505
31369	233	Akha	shi˰	shi˰	seven	seven			9.9	388	0			2505
31370	676	Jingpho	mənàp	mənàp	morning (early)	morning (early)			9.1.4	387	0			6227
31371	401	Burmese (Written)	mənak	mənak	morning (early)	morning (early)			9.1.4	387	0			6227
31372	838	Lahu (Black)	tê nàʔ	tê nàʔ	morning (early)	morning (early)			9.1.4	387	0			5377,6227
31373	676	Jingpho	sàt	sàt	kill	kill			6.4	386	0			1018
31374	233	Akha	seh˰	seh˰	kill	kill			6.4	386	0			1018
31375	676	Jingpho	sàʔ	sàʔ	breathe	breathe			1.1.2.2	385	0			32
31376	676	Jingpho	ǹ-sàʔ	ǹ-sàʔ	breath	breath			1.1.2.2	385	0			p,32
31377	838	Lahu (Black)	šá	šá	breath / air	breath / air			1.1.2.2	385	0			32
31378	676	Jingpho	ǹ-|phàt	ǹ-phàt	vomit	vomit			1.8.3.2	384	0		D0	1145
31379	838	Lahu (Black)	phèʔ	phèʔ	vomit	vomit			1.8.3.2	384	0		D0	1145
31380	676	Jingpho	phàʔ	phàʔ	tea-plant	tea-plant			3.1.1	383	0			821
31381	838	Lahu (Black)	phàʔ	phàʔ	leaf	leaf			3.1.3	383	0			
31382	676	Jingpho	bòp	bòp	calf of leg	calf of leg			1.5.7	382	0			163
31383	676	Jingpho	khūm-bòp	khūm-bòp	foam, bubble	foam, bubble			3.2.3	382	0			
31384	838	Lahu (Black)	phòʔ	phòʔ	swollen	swollen			1.1.5.2	382	0			163
31385	676	Jingpho	kròp	kròp	rustle, as dry leaves; be dry, hoarse	rustle, as dry leaves; be dry,			6.6	381	0			2347|e
31386	838	Lahu (Black)	gô	gô	dried up	dried up	be v.	be v.	6.6	381	0			116
31387	838	Lahu (Black)	gòʔ	gòʔ	dried-up thing	dried-up thing			6.6	381	0			
31388	401	Burmese (Written)	khrwap	khrwap	rustlingly	rustlingly			9.3	381	0			2347
31389	676	Jingpho	prùt	prùt	boil	boil			6.6	380	0			2576
31390	676	Jingpho	šə◦prùt	šəprùt	boil	boil			6.6	380	0			m,2576
31391	233	Akha	pu˰	pu˰	boil	boil			6.6	380	0			
31392	676	Jingpho	məgòʔ	məgòʔ	bent / crooked	bent / crooked			9.7.2	379	0			
31393	838	Lahu (Black)	qɔ̀ʔ	qɔ̀ʔ	bent / crooked	bent / crooked			9.7.2	379	0			
31394	676	Jingpho	bùʔ	bùʔ	have fever; be hot with rage	have fever; be hot with rage			8.2	378	0			
31395	838	Lahu (Black)	bə̀ʔ	bə̀ʔ	angry	angry	be v.	be v.	8.3.1.6.1	378	0			
31396	676	Jingpho	tsáp	tsáp	stand	stand			1.5.2	377	0			145
31397	838	Lahu (Black)	hú	hú	stand	stand			1.5.2	377	0			145
31398	676	Jingpho	ʔyúp	ʔyúp	sleep	sleep			1.1.4.1	376	0			127
31399	838	Lahu (Black)	yɨ̀ʔ	yɨ̀ʔ	sleep	sleep			1.1.4.1	376	0			127
31400	676	Jingpho	rét	rét	sawed, saw	sawed, saw	be v.	be v.	5.11.5.3	375	0			
31401	838	Lahu (Black)	g̈ə̀ʔ	g̈ə̀ʔ	reap	reap			3.1.10	375	0			
31402	676	Jingpho	wáʔ	wáʔ	pig	pig			2.1.12	374	0			1006
31403	838	Lahu (Black)	vàʔ	vàʔ	pig	pig			2.1.12	374	0			1006
31404	676	Jingpho	yáʔ	yáʔ	now / present (time)	now / present (time)			9.1.5	373	0			
31405	838	Lahu (Black)	yàʔ-ni	yàʔ-ni	today	today			9.1.3	373	0			
31406	838	Lahu (Black)	yàʔ-pɨ́	yàʔ-pɨ́	tonight	tonight			9.1.4	373	0			
31407	838	Lahu (Black)	yàʔ-šɛ̄	yàʔ-šɛ̄	just now	just now			9.1.1	373	0			
31408	676	Jingpho	mətáʔ	mətáʔ	lick	lick			1.3.3.1	372	0			629
31409	401	Burmese (Written)	lyak	lyak	lick	lick			1.3.3.1	372	0			629
31410	838	Lahu (Black)	lɛ̀ʔ	lɛ̀ʔ	lick	lick			1.3.3.1	372	0			629
31411	838	Lahu (Black)	lɛ́	lɛ́	cause to lick	cause to lick			8.2	372	0			629
31412	1573	Tibetan (Written)	ldag	ldag	lick	lick			1.3.3.1	372	0			629
31413	676	Jingpho	lóʔ	lóʔ	many	many			9.9	371	0			
31414	676	Jingpho	lóʔ-sáʔ	lóʔ-sáʔ	enough	enough			1.1.3.2	371	0			
31415	838	Lahu (Black)	lɔ̀ʔ	lɔ̀ʔ	enough	enough			1.1.3.2	371	0		D0	138
31416	676	Jingpho	mətsát	mətsát	eight	eight			9.9	370	0			2259
31417	838	Lahu (Black)	hí	hí	eight	eight			9.9	370	0			2259
31418	676	Jingpho	yáʔ	yáʔ	day (24 hours)	day (24 hours)			1.5.3.2	369	0			2636
31419	838	Lahu (Black)	há	há	night; spend the night	night; spend the night			9.1.4	369	0			2636
31420	676	Jingpho	lə◦wúʔ	ləwúʔ	below / side (lower)	below / side (lower)			9.2.2	368	0			695,2542
31421	838	Lahu (Black)	hɔ́	hɔ́	below / side (lower)	below / side (lower)			9.2.2	368	0			2542
31422	676	Jingpho	mənát	mənát	squeeze	squeeze			9.5	367	0			
31423	838	Lahu (Black)	ní	ní	squeeze	squeeze			9.5	367	0			5525
31424	233	Akha	nyeh˰ (<PLB	nyeh˰ (<PLB	squeeze	squeeze			9.5	367	0			5525
31425	233	Akha	ʔnyit)	ʔnyit)	squeeze	squeeze			9.5	367	0			5525
31426	676	Jingpho	nát	nát	spirit	spirit			5.8.1.1	366	0			160
31427	233	Akha	neh˰	neh˰	spirit	spirit			5.8.1.1	366	0			160
31428	676	Jingpho	dà-máʔ	dà-máʔ	son (in law)	son (in law)			4.7.3	365	0			m,547
31429	838	Lahu (Black)	ɔ̀-má	ɔ̀-má	son (in law)	son (in law)			4.7.3	365	0			5450,547
31430	676	Jingpho	núʔ	núʔ	brains	brains			1.2.4	364	0			243
31431	838	Lahu (Black)	ú-nɔ̀ʔ	ú-nɔ̀ʔ	brains	brains			1.2.4	364	0			385,243
31432	676	Jingpho	ʔyúʔ	ʔyúʔ	descend	descend			6.7.8	363	0			531
31433	401	Burmese (Written)	sak	sak	descend	descend			6.7.8	363	0		D0	2804
