rn	type	text
497590	T	<par>This Pekon tone indicates a formerly checked syllable with voiceless initial, so not such a good fit for this etymon.</par>
499025	T	<par>Kayan <latinform>myə̤̀ɨ</latinform> most likely &apos;forest&apos;, not &apos;grass&apos;, as the author recognizes it in <latinform>tʰwî myà̤</latinform> &apos;wild dog&apos; and <latinform>sʰə́ɨ myə̤̀ɨ</latinform> &apos;wild chicken&apos;.</par>
