srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
WP-TNgd	Pettigrew 18 Tang	Pettigrew, William	1918	Shillong: Assam Secretariat Printing Office	Tangkhul Naga grammar and dictionary (Ukhrul dialect) with illustrative sentences				Grammar			0	F		F			Defer						UCB Main 739.P511 Also as 1979 T.N. Gmr + DIco: W/ Illus. Senteces. Ukhrul, Manipur: Tangkhul Naga Baptist ?? 476 p (UCB Main PL 4001, T 281 P41 1979)
