type	text
T	<par>This STEDT data set contains additional Mongsen, Chungli, and Lotha items not included in Bruhn 2014, <emph>A Phonological Reconstruction of Proto-Central Naga</emph>.</par><par>Lotha forms without tone numbers have not had their tones verified.</par>
