type	text
T	<par><strong>Notes:</strong><br /><emph>c, ch, j, jh</emph> = alveo-palatal stops<br /><emph>y</emph> = alveo-palatal glide</par><par>Athpare informants were from Dhankuta and Sangtang.</par>
