srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
SLZO-MLD	Sun H 80 MLD	Sun Hongkai and Lu Shaozun and Zhang Jichuan and Ouyang Jueya, eds.	1980	Beijing: Social Sciences Press	Menba, Luoba, Dengren de yuyan [The languages of the Menba, Luoba and Deng peoples]	*s-ning:database:final:	Input	TEXT	Wordlist (Jianzhi)		2	4590	F		T	1		Eval	STEDT	Tim	STEDT	STEDT	STEDT	"JP 7/16/97:  This is an extremely confusing source.  It looks like just BP have been entered, and that the source is a wordlist in the back of the book.  The source contains data for five languages (Darang [Taraon], Kaman [Miju], Bokar Lhoba, Tshona (Mama), and Tsangla (Motuo)).  However, the following confusions exist:(1) Judging by record numbers, the data entry took place in three stages.  Darang and Kaman constitute rns 39650-39995; Bokar Lhoba is 41297-41471; and Tshona and Tsangla are 41970-42325.(2) It's very hard to tell how the forms were selected for entry; even though the wordlist is arranged by semantic field, there are several inconsistencies.  All languages begin with ""left"" and ""right"", found on p. 320.  Next comes ""center"" (zhong1xin1) on p[. 322.  Then are animal BP (p. 328), human BP (pp. 332-8), some diseases (e.g. tuberculosis, which I couldn't find in the book), maladies such as blindness and deafness (p. 340), animal food products, perception verbs (p. 362), etc.  Overall, it looks like the forms to enter were chosen by jumping around the wordlist in a somewhat puzzling manner, with no physical markings left in the book.  Still, the BP semantic field has been more or less adhered to; the problem may come in avoiding duplication when entering non-BP forms later, since, as mentioned, there is no physical evidence in the source of what has and hasn't been entered.(3) Note that the number of forms present -- 876 -- is not a multiple of 5, indicating that some forms in one language are not present for others.Transcriptions agree, except that superscripted 'h' is used in the database for aspiration, replacing the apostrophe used in the source.Total estimated forms is 918 (given by the authors as the total number of items in the wordlist) * 5 (number of languages) = 4590.Glosses are, of course, in Chinese."
