rn	type	text
141978	I	<par>No Bisu in ZMYYC!</par>
142041	I	<par>M3: 66 or 1019?</par>
142048	T	<par>Bisu <latinform>hàŋ</latinform> &apos;rice&apos;.</par>
142063	I	<par>or <latinform>aŋ</latinform> = BP pfx? M2: FIND EARLIER?</par>
142125	I	<par>Cf. Bisu <latinform>là khɨ̀ mɛ́ hnɨ</latinform>.</par>
142132	I	<par>Here <emph>ba = </emph>sfx?</par>
142144	I	<par>could be from *n. PLB *d &gt; Bi t.</par>
