rn	type	text
14507	I	<par>1019? 66? (1019: <latinform>sey</latinform>)</par>
14508	I	<par><emph>na</emph>. As above p. 14 or 15. M3: or x786?</par>
14510	I	<par>BP pfx? 315 or 2102?</par>
14517	I	<par>Should 2d syll be tagged 1126?</par>
14551	I	<par>Cf. Achang Xiandao for same sequence of morphemes.</par>
14561	T	<par>These disyllabic Jinuo forms are perhaps dimidiations (Boodberg&apos;s coinage) of the original sesquisyllable <reconstruction>*k-liŋ.</reconstruction></par>
14580	I	<par><latinform>tsʰe³³</latinform> means ‘cut off’ </par>
