rn	type	text
466323	I	<par>Loan from Indic, cf. Sanskrit lāṅgūlá.</par>
466910	I	<par>Possible loan from Indic, cf. Sanskrit markáṭa.</par>
467408	I	<par>Loan from Indic, cf. Sanskrit lāṅgūlá.</par>
