type	text
T	<par><strong>Abbreviations in GFN field:</strong><br /><emph>aa.</emph> adverbial affix<br /><emph>adv.</emph> adverb<br /><emph>cls.</emph> classifier<br /><emph>cm.</emph> case marker<br /><emph>conj.</emph> conjunction<br /><emph>cp.</emph> categorizing prefix<br /><emph>dem.</emph> demonstrative<br /><emph>dns.</emph> derivational noun suffix<br /><emph>ec.</emph> echo word<br /><emph>int.</emph> interjection<br /><emph>lw.</emph> locative word<br /><emph>n.</emph> noun<br /><emph>ns.</emph> noun suffix<br /><emph>nph.</emph> noun phrase<br /><emph>num.</emph> number, numeral<br /><emph>pp.</emph> postposition<br /><emph>ppp.</emph> postpositional phrase<br /><emph>pro.</emph> pronoun<br /><emph>pvs.</emph> principal verb suffix<br /><emph>qw.</emph> question word<br /><emph>ts.</emph> terminal (verb) suffix<br /><emph>vi.</emph> intransitive verb<br /><emph>vph.</emph> verb phrase<br /><emph>vt.</emph> transitive verb</par><par><strong>Orthography:</strong><br />bullet (•) = glottal stop</par>
