srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
TRK-Baram	Kansakar 10 Baram	Kansakar, Tej Ratna	2010	(unpublished ms. contributed to STEDT)	Baram wordlist				Wordlist									Complete						Capital letters = retroflex consonants
