srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
MLC-MED	MED 93	MLC	1993	Myanmar: Myanmar Language Commission	Myanmar-English Dictionary				Dictionary									Refonly						
