srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
JAM-PLBA	Matisoff 2010 Fate	Matisoff, James A.	2010	In: Dai Zhaoming and James A. Matisoff (eds.), Forty Years of Sino-Tibetan Language Studies, pp. 3-21. Harbin: Heilongjiang University Press	The fate of the Proto-Lolo-Burmese rhyme *-a: regularity and exceptions				Art./Monograph									Refonly						
