rn	type	text
16195	I	<par>Check Nusu reflex of <reconstruction>*-am</reconstruction> to justify shifting from 366 to 1232.</par>
16245	I	<par>M1: 1381? or 191?</par>
16259	I	<par>or 2122?</par>
16261	I	<par>same root as next term? (1320 &amp; 1322?)</par>
16263	I	<par>315 or 2102?</par>
16264	I	<par>BP pfx?; 654? or 653?</par>
