rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
62280	1174	Newar	pɔtĩ chāp	pɔtĩ chāp	fingerprint	fingerprint			1.5.6.1	7.1.6	0			
62281	1174	Newar	mhal pɔtĩ	mhal pɔtĩ	toe	toe			1.5.6	7.2	0			
62282	1174	Newar	pɔtĩ / mhalā batin	pɔtĩ / mhalā batin	big toe	big toe			1.5.6.1	7.2.1	0			
62283	1174	Newar	pɔtĩ	pɔtĩ	second toe	second toe			9.9	7.2.2	0			
62284	1174	Newar	dɔthu pɔtĩ	dɔthu pɔtĩ	middle toe	middle toe			1.9.4	7.2.3	0			
62285	1174	Newar	sika pɔtĩ	sika pɔtĩ	little toe	little toe			9.7.2	7.2.5	0			
62286	1174	Newar	pɔtĩ sa:	pɔtĩ sa:	knuckle (joint of digit)	knuckle (joint of digit)			1.5.8.5	7.3	0			m,425
62287	1174	Newar	lu◦si	lu◦si	nail	nail			1.5.10	7.4	0			m,515
62288	1174	Newar	lu◦si	lu◦si	fingernail	fingernail			1.5.10.1	7.4.1	0			m,515
62289	1174	Newar	lu◦si	lu◦si	toenail	toenail			1.5.10.2	7.4.2	0			m,515
62290	1174	Newar	nɔngra	nɔngra	claw (of animal)	claw (of animal)			1.5.10.4	7.4.3	0			
62291	1174	Newar	pɔnjā	pɔnjā	talon (of bird)	talon (of bird)			1.5.10.4	7.4.4	0			
62292	1174	Newar	lu◦si	lu◦si	talon (of bird)	talon (of bird)			1.5.10.4	7.4.4	0			m,515
62293	1174	Newar	mulu	mulu	pincers (eg. of crab)	pincers (eg. of crab)			1.5.10.4	7.4.5	0			
62294	1174	Newar	sɔ̃	sɔ̃	hair	hair			1.2.3	8.1	0			366
62295	1174	Newar	sɔ̃	sɔ̃	hair of head	hair of head			1.2.3	8.1.1	0	jbl5	HIDE	DUPE IN SOURCE
62296	1174	Newar	gwāe	gwāe	moustache	moustache			1.2.5.5	8.1.2	0			
62297	1174	Newar	dāri	dāri	beard	beard			1.2.5.5	8.1.2.1	0			2063
62298	1174	Newar	gwæ	gwæ	moustache	moustache			1.2.5.5	8.1.2.3	0			
62299	1174	Newar	cim◦sɔ̃	cim◦sɔ̃	body hair	body hair			1.6.1	8.1.3	0			m,366
62300	1174	Newar	ya◦ku◦sɔ̃	ya◦ku◦sɔ̃	underarm hair	underarm hair			1.5.1.2.3	8.1.3.1	0			696,m,370
62301	1174	Newar	chati sɔ̃	chati sɔ̃	chest hair	chest hair			1.4.4.5	8.1.3.2	0			b,370
62302	1174	Newar	sɔ̃	sɔ̃	leg hair	leg hair			1.5.7	8.1.3.3	0			370
62303	1174	Newar	sɔ̃	sɔ̃	fur (of animal)	fur (of animal)			1.6.1	8.1.4	0			366
62304	1174	Newar	pā	pā	feather (of bird)	feather (of bird)			1.6.1.1	8.1.5	0			714
62305	1174	Newar	gwæ	gwæ	whiskers (of animal)	whiskers (of animal)			1.2.5.5	8.1.7	0			
62306	1174	Newar	chẽ◦gu: pi-ye	chẽ◦gu: pi-ye	skin, to	skin, to			1.6.5	8.2	0			m,589
62307	1174	Newar	cɔ:◦ti	cɔ:◦ti	sweat / perspiration	sweat  /  perspiration			1.8.1	8.2.1	0	jbl3		615,m
62308	1174	Newar	cimsɔ̃ pwa:	cimsɔ̃ pwa:	pore	pore			1.8.1.1	8.2.2	0			
62309	1174	Newar	hitõnatɔgu	hitõnatɔgu	blemish on skin	blemish on skin			1.6.5	8.2.3	0			
62310	1174	Newar	cyātɔ:	cyātɔ:	freckle	freckle			1.6.5.3	8.2.3.1	0			
62311	1174	Newar	kɔi	kɔi	pimple	pimple			1.6.5.3	8.2.3.2	0			
62312	1174	Newar	ti:	ti:	mole	mole			2.2.7	8.2.3.3	0			
62313	1174	Newar	la swara	la swara	wart	wart			1.6.5.3	8.2.3.4	0			
62314	1174	Newar	go:	go:	cyst	cyst			1.6.5.3	8.2.3.5	0			
62315	1174	Newar	gha: khu:	gha: khu:	scar	scar			1.6.5.3	8.2.3.7	0			
62316	1174	Newar	la hyekũgu	la hyekũgu	wrinkle	wrinkle			9.6.2	8.2.3.8	0			
62317	1174	Newar	cā◦su	cā◦su	itch  / be itchy	itch   /  be itchy	v.	v.	1.6.5.5	8.2.3.10	0	jbl3		1456,1463,s
62318	1174	Newar	cā◦su	cā◦su	itch  / be itchy	itch   /  be itchy	v.	v.	1.6.5.5	8.2.3.10	0	jbl3		1456,1463
62319	1174	Newar	ghori	ghori	scab	scab			1.6.5.3	8.2.4	0			
62320	1174	Newar	nya kwɛ̃	nya kwɛ̃	scales (of fish)	scales (of fish)			1.6.5.2	8.2.5	0			1455,m
62321	1174	Newar	cheŋ◦gu:	cheŋ◦gu:	hide / leather	hide  /  leather			1.6.5.1	8.2.6	0	jbl3		m,589
62322	1174	Newar	da:	da:	fat	fat			1.6.4	8.3	0			1450
62323	1174	Newar	da:	da:	fat intestines / omentum	fat intestines  /  omentum			1.6.4	8.3.1	0	jbl3		1450
62324	1174	Newar	ci◦kɔ̃	ci◦kɔ̃	oil / grease (for cooking)	oil  /  grease (for cooking)			1.6.4.1	8.3.2	0	jbl3		48,1440
62325	1174	Newar	kwẽ	kwẽ	bone	bone			1.6.3	8.4	0			238
62326	1174	Newar	kɔwɔ̃	kɔwɔ̃	skeleton	skeleton			1.6.3.1	8.4.1	0			m
62327	1174	Newar	syɔ:	syɔ:	marrow	marrow			1.6.3.5	8.4.3	0		D1	b
62328	1174	Newar	chõ	chõ	sinew / tendon	sinew  /  tendon			1.6.6.1	8.5	0	jbl3		536
62329	1174	Newar	sẽ pwæ̃	sẽ pwæ̃	ligament (bone to bone)	ligament (bone to bone)			1.6.3	8.6	0			m,m
62330	1174	Newar	hi	hi	blood	blood			1.6.2	8.7	0			230
62331	1174	Newar	hi◦nu:	hi◦nu:	blood vessel / vein / artery	blood vessel  /  vein  /  artery			1.6.2.1	8.7.1	0	jbl3		230,m
62332	1174	Newar	hi◦wɔe	hi◦wɔe	bleed	bleed 	v.	v.	1.6.2	8.7.2	0	dwb38		230,m
62333	1174	Newar	nɔ◦lu:	nɔ◦lu:	muscle	muscle			1.6.6.2	8.8	0			m,m
62334	1174	Newar	sa:	sa:	joint	joint			1.5.8	8.9	0			425
62335	1174	Newar	nɔ◦sā	nɔ◦sā	nerve	nerve			1.6.6.3	8.10	0			m,530
62336	1174	Newar	nhe◦pu	nhe◦pu	brain	brain			1.2.4	9.1	0		D0	249,252
62337	1174	Newar	duwɔ: kwɛ̃	duwɔ: kwɛ̃	spinal cord	spinal cord			1.4.8.2	9.1.1	0			
62338	1174	Newar	syɔ:	syɔ:	marrow	marrow			1.6.3.5	9.1.2	0	jbl5	HIDE	DUPE IN SOURCE
62339	1174	Newar	sõ	sõ	lung	lung			1.7.2	9.2	0			66
62340	1174	Newar	sa◦sɔ: lhaye	sa◦sɔ: lhaye	breathe (infinitive verb)	breathe (infiinitive verb)	v.	v.	1.1.2.2	9.2.1	0			32,77,m
62341	1174	Newar	sɛ̃ sɛ̃ minegu	sɛ̃ sɛ̃ minegu	panting	panting	v.	v.		9.2.2	0			
62342	1174	Newar	pu◦ye	pu◦ye	blow (mouth)	blow (mouth)			1.3.1.4	9.2.3	0			75,s
62343	1174	Newar	nyā◦ya pɔpu:	nyāya pɔpu:	gill (of fish)	gill (of fish)			1.3.5.3	9.2.4	0			1455,m,m
62344	1174	Newar	khɔi	khɔi	phlegm	phlegm			1.8.3	9.2.5	0			m
62345	1174	Newar	nu◦gɔ:	nu◦gɔ:	heart	heart			1.7.1	9.3	0			m,665
62346	1174	Newar	nu◦gɔ: dhuku dhuku sɔnegu	nu◦gɔ: dhuku dhuku sɔnegu	heartbeat	heartbeat			1.7.1.1	9.3.1	0			m,665,m,m
62347	1174	Newar	nari	nari	pulse	pulse			1.7.1.1	9.3.2	0			m
62348	1174	Newar	ta:tu:	ta:tu:	viscera / guts / entrails	viscera  /  guts  /  entrails			1.7.7	9.4	0	jbl3		
62349	1174	Newar	ɔ:◦pi	ɔ:◦pi	liver	liver			1.7.3	9.5	0			p,91
62350	1174	Newar	bu◦luk◦ku wɔ:◦gu	bu◦luk◦ku wɔ:◦gu	burp with a sour taste	to burp with a sour taste	v		1.8.3	9.5.1	0	dwb20		m,m,m,m,m
62351	1174	Newar	jɔl syẽ	jɔl syẽ	kidney	kidney			1.7.5	9.6	0			b,1019
62352	1174	Newar	cwa pho:cā	cwa pho:cā	urinary bladder	urinary bladder			1.7.8	9.7	0			652,m
62353	1174	Newar	cwɔ	cwɔ	urine	urine			1.8.4	9.7.1	0			652
62354	1174	Newar	cwɔ phaegu	cwɔ phaegu	urinate	urinate	v.	v.	1.5.3.2	9.7.2	0			652,m
62355	1174	Newar	pwa:	pwa:	stomach	stomach			1.7.6	9.10	0			137
62356	1174	Newar	sɔ◦:pu:	sɔ◦:pu:	intestines / bowels	intestines  /  bowels			1.7.7	9.11	0	jbl3		m,2103
62357	1174	Newar	atpɔti tɔ:pu	atpɔti tɔ:pu	large intestine	large intestine			1.7.7	9.11.1	0			
62358	1174	Newar	atpɔti ci:pugu	atpɔti ci:pugu	small intestine	small intestine			9.7.2	9.11.2	0			m,m
62359	1174	Newar	khyam pwa:	khyam pwa:	anus / rectum	anus  /  rectum			1.4.10.2	9.12	0	jbl3		m,163
62360	1174	Newar	khi	khi	feces / shit	feces  /  shit			1.8.5	9.12.1	0	jbl3		572
62361	1174	Newar	khi	khi	meconium / baby shit	meconium  /  baby shit			1.8.5	9.12.2	0	jbl3		572
62362	1174	Newar	khi phae	khi phae	defecate	defecate	v.	v.	1.8.5.4	9.12.3	0			
62363	1174	Newar	pɔ◦ye◦gu	pɔ◦ye◦gu	copulate	copulate	v.	v.	1.9.1.1	10.2	0			
62364	1174	Newar	mi◦jɔ̃	mi◦jɔ̃	male	male			1.9.6.1	10.3	0			1002,m
62365	1174	Newar	nā◦ku	nā◦ku	penis	penis				10.3.1	0		D0	548,m
62366	1174	Newar	nā◦ku gwārā	nā◦ku gwārā	glans penis	glans penis				10.3.2	0			548,m,m
62367	1174	Newar	kwa◦si	kwa◦si	testicle	testicle				10.3.5	0			m,1019
62368	1174	Newar	khwā◦sã	khwā◦sã	male pubic hair	male pubic hair				10.3.6	0			m,366
62369	1174	Newar	bi:j	bi:j	semen	semen				10.3.7	0			
62370	1174	Newar	[bi:j] kwã:wɔegu	[bi:j] kwã:wɔegu	ejaculate	ejaculate	v.	v.		10.3.8	0			m,m
62371	1174	Newar	khɔsi yā-ye	khɔsi yā-ye	castrate	castrate	v.	v.	1.9.2.3	10.3.9	0			m,m
62372	1174	Newar	mi◦sā	mi◦sā	female	female			1.9.3	10.4	0			1618,m
