srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
TK-LCCGL	Thomason Kaufman 88	Thomason, Sarah G. and Kaufman, Terrence	1988	Berkeley, Los Angeles, London: University of California Press	Language contact, creolization, and genetic linguistics				Art./Monograph									Refonly						
