rn	type	text
128236	T	<par>Cf. Bunan lak-ca &apos;lick&apos;. Co-allofams? This word is apparently distinct from Bunan <latinform>lak◦ca</latinform> &apos;lick&apos; &lt; *m-lyak 629.</par>
128243	I	"<par>The first syllable of this form is to be compared to the second syllable of Bahing <latinform>sy-pyr</latinform> &apos;navel&apos;. See <xref ref=""528"">#528</xref>, below.</par>"
128307	I	<par>see below: <latinform>lua</latinform>?/<latinform>lwa</latinform>, etc. M2: m or s?</par>
128310	I	<par>From *sak? check.</par>
128311	I	<par>32? or 1388?</par>
128313	I	<par>M1: 2113?</par>
128314	I	<par>see Jirel and Tibetan below (117204). <latinform>ma</latinform>: s (or 1107/1106/1384)</par>
