rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
342839	1803	Sema [Sumi]	aphimpi	aphimpi	body	body			1.1.1	1.1	0			
342840	1803	Sema [Sumi]	ajeu	ajeu	side (right)	side (right)			1.4.5	1.2	0			
342841	1803	Sema [Sumi]	piyiu	piyiu	side (left)	side (left)			1.4.5	1.3	0			
342842	1803	Sema [Sumi]	amüqha	amüqha	back	back			1.4.8	1.4	0			
342843	1803	Sema [Sumi]	azüu	azüu	front	front			1.4.4	1.5	0			
342844	1803	Sema [Sumi]	aphimpi	aphimpi	torso / trunk	torso / trunk			1.5.3.2	1.6	0			
342845	1803	Sema [Sumi]	aphiau	aphiau	limbs / arms and legs	limbs / arms and legs			1.5.3.1	1.7	0			
342846	1803	Sema [Sumi]	alukobo	alukobo	lap	lap			1.4.4.2	1.8	0			
342847	1803	Sema [Sumi]	apuqho	apuqho	bosom	bosom			1.4.4.2	1.9	0			
342848	1803	Sema [Sumi]	apokha	apokha	groin / loins (hips to thighs)	groin / loins (hips to thighs)			1.4.9	1.10	0			
342849	1803	Sema [Sumi]	a◦shi	a◦shi	flesh / meat	flesh / meat			1.1.1.1	1.11	0			p,34
342850	1803	Sema [Sumi]	akuxü	akuxü	alive / living, be	alive / living, be			1.1.2.1	1.12	0			
342851	1803	Sema [Sumi]	a◦ki◦thi	a◦ki◦thi	die / dead, be	die / dead, be			1.1.6	1.13	0			p,m,27
342852	1803	Sema [Sumi]	a◦ki◦thi◦ku◦mo	a◦ki◦thi◦kumo	corpse / dead body	corpse / dead body			1.1.6.1	1.14	0			p,m,27,m,17
342853	1803	Sema [Sumi]	a◦ku◦mo	akumo	corpse / dead body	corpse / dead body			1.1.6.1	1.14	0			m,m,17
342854	1803	Sema [Sumi]	a◦ki◦thi◦ku◦mo	a◦ki◦thi◦kumo	carcass / dead animal	carcass / dead animal			1.1.6.1	1.15	0			p,m,27,m,17
342855	1803	Sema [Sumi]	akumo	akumo	carcass / dead animal	carcass / dead animal			1.1.6.1	1.15	0			
342856	1803	Sema [Sumi]	aküzü	aküzü	sleep / asleep, be	sleep / asleep, be			1.1.4.1	1.16	0			
342857	1803	Sema [Sumi]	zükeu	zükeu	sleep / asleep, be	sleep / asleep, be			1.1.4.1	1.16	0			
342858	1803	Sema [Sumi]	ithu(ghiva)	ithu(ghiva)	awake / awake, be	awake / awake, be			1.1.4	1.17	0			
342859	1803	Sema [Sumi]	idavekcu	idavekcu	awake / awake, be	awake / awake, be			1.1.4	1.17	0			
342860	1803	Sema [Sumi]	asamo	asamo	dream	dream	v	v	1.1.4.2	1.18	0			
342861	1803	Sema [Sumi]	a◦ku◦tsü	a◦ku◦tsü	head	head			1.2.1	2.1	0			p,386,m
342862	1803	Sema [Sumi]	a◦ku◦tsü qho	a◦ku◦tsü qho	head (top) / crown / pate	head (top) / crown / pate			1.2.1.2	2.2	0			p,386,m,m
