rn	type	text
129861	I	<par>Should 2d syll be tagged17?</par>
129873	I	<par>This record duplicates RN 129974.</par>
129873	I	<par>This record duplicates RN 129974.</par>
129966	T	<par>Namuyi <latinform>ɣɯ³³</latinform> &apos;cattle&apos;.</par>
129975	I	<par>n = prenasal? pfx?;<emph>phu</emph> cf. above.</par>
129985	I	<par>Cf. <emph>se</emph> etc.? or <latinform>dei</latinform> ?</par>
129986	I	<par>M1 = 2102? M2: 2118?</par>
