rn	type	text
51052	I	<par>was tagged 105.</par>
51115	T	<par>This peculiar transcription with capital letters, used by Novel Kishore Rai, represents [<latinform>t̺ɯŋ</latinform>], with an apico-alveolar initial.</par>
51135	I	<par>cf. previous</par>
344180	I	<par>The first syllable means &apos;fish&apos;.</par>
