rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
131838	1379	Sani [Nyi]	nɒ³³	nɒ³³	ache, pain	ache, pain			1.1.5.1		0			160
131839	1379	Sani [Nyi]	go̱³³	go̱³³	afraid	afraid			7.1.1		0			
131840	1379	Sani [Nyi]	ɬi²¹du²¹	ɬi²¹du²¹	anus	anus			1.4.10.2		0			572,822
131841	1379	Sani [Nyi]	ɬi²¹du²¹	ɬi²¹du²¹	arm	arm			1.5.1.2		0			695,771
131842	1379	Sani [Nyi]	ni⁵⁵tshɯ³³	ni⁵⁵tshɯ³³	beard	beard			1.2.5.5		0			363,1232
131843	1379	Sani [Nyi]	ni⁵⁵bɛ³³	ni⁵⁵bɛ³³	beard	beard			1.2.5.5		0			363,m
131844	1379	Sani [Nyi]	le²¹ɣɯ²¹pu⁵⁵	le²¹ɣɯ²¹pu⁵⁵	arm, forearm	arm, forearm			1.5.1.2		0			695,232,m
131845	1379	Sani [Nyi]	ʑe⁵⁵mɪ²¹bɯ²¹nɯ̱³³	ʑe⁵⁵mɪ²¹bɯ²¹nɯ̱³³	armpit odor	armpit odor			1.5.1.2.3		0			m,m,m,1415
131846	1379	Sani [Nyi]	ʑe⁵⁵mɛ³³	ʑe⁵⁵mɛ³³	armpit	armpit			1.5.1.2.3		0			
131847	1379	Sani [Nyi]	tɕhɛ²¹lɒ⁵⁵	tɕhɛ²¹lɒ⁵⁵	awake	awake			1.1.4		0			5768,m
131848	1379	Sani [Nyi]	le²¹tɕhɛ³³	le²¹tɕhɛ³³	back of hand	back of hand			1.5.1.1.2		0			695,m
131849	1379	Sani [Nyi]	dʐo̱²¹tsi⁵⁵ɣɯ²¹	dʐo̱²¹tsi⁵⁵ɣɯ²¹	backbone	backbone			1.4.8.2		0			215,418,232
131850	1379	Sani [Nyi]	o⁵⁵lɯ²¹lɯ²¹	o⁵⁵lɯ²¹lɯ²¹	bald	bald			1.2.3.4		0			385,1430,1430
