rn	type	text
17704	T	<par>This is M. V. Sofronov&apos;s reconstruction (1968), cited in Kepping 1975:228. Nishida 1966:349 reconstructs <latinform>ɬa</latinform>.</par>
17723	I	<par>cf. Thulung, Hayu.</par>
17740	I	<par>1381?</par>
17741	I	<par>1388? See above 10146 etc.</par>
17743	I	<par>M1 = 227 (or 228?); or all = 227 w/ epenthetic vowels? (but looks like 2 morphemes)</par>
17744	I	<par><emph>See JAM page notes</emph></par>
17745	I	<par>WAIST? (<emph>see Zev ch. 4?</emph>) (JAM notes)</par>
17750	I	<par>cf. pIe, pÅ53, sph? etc. below</par>
17761	I	<par>This compound looks exactly parallel to Dumi <latinform>roː rɨ</latinform>.</par>
