rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
339512	1800	Darang [Taraon]	khing	khing	a (article)	a (article)			10.2		0			
339513	1800	Darang [Taraon]	ma:rã:-ha:ng	ma:rã:-ha:ng	abandon	abandon			6.10.2		0			
339514	1800	Darang [Taraon]	kleig-ta:hã:	kleig-ta:hã:	abdomen (part below the navel)	abdomen (part below the navel)			1.4.7		0			
339515	1800	Darang [Taraon]	ʼka:pushi	ʼka:pushi	abhor	abhor			8.3.1.1.2		0			
339516	1800	Darang [Taraon]	i	i	abide	abide					0			
339517	1800	Darang [Taraon]	ta:grõ(-a:)	ta:grõ(-a:)	able	able			1.1.2.4		0			
339518	1800	Darang [Taraon]	ha:ne	ha:ne	able, be / can	able, be / can	v	v	1.1.2.4		0			
339519	1800	Darang [Taraon]	ang	ang	abode	abode			5.11.9.6		0			
339520	1800	Darang [Taraon]	ta:gra:-mlã:	ta:gra:-mlã:	abode (of the dead)	abode (of the dead)			5.11.9.6		0			
339521	1800	Darang [Taraon]	da:ng-li	da:ng-li	abolish	abolish			6.9		0			
339522	1800	Darang [Taraon]	taʼme	taʼme	abolish	abolish			6.9		0			
339523	1800	Darang [Taraon]	a:tyu	a:tyu	above (in high places)	above (in high places)			9.2.1		0			
339524	1800	Darang [Taraon]	le kõ	le kõ	abscond	abscond			6.10.2		0			
339525	1800	Darang [Taraon]	ha:na:-im	ha:na:-im	absent	absent	v	v	8.1		0			
339526	1800	Darang [Taraon]	shi	shi	accept	accept			8.3.1.2.1		0			
339527	1800	Darang [Taraon]	pang(i)	pang(i)	accept (to agree to any proposal)	accept (to agree to any proposal)	v	v	10.1.1		0			
339528	1800	Darang [Taraon]	ta:ho-ã:-tu	ta:ho-ã:-tu	accident (to occur to)	accident (to occur to)			10.1.1		0			
339529	1800	Darang [Taraon]	gasa	gasa	accuse	accuse			8.3.1.3.1		0			
339530	1800	Darang [Taraon]	ʼme gasane	ʼme gasane	accused	accused	n(?)	n(?)	8.3.1.3.1		0			
339531	1800	Darang [Taraon]	ʼme gasaga:	ʼme gasaga:	accuser	accuser					0			
339532	1800	Darang [Taraon]	nyã:	nyã:	ache	ache	n	n	1.1.5.1		0			
339533	1800	Darang [Taraon]	cha:	cha:	ache	ache	n	n	1.1.5.1		0			
339535	1800	Darang [Taraon]	cha:-lã:-nyã:	cha:-lã:-nyã:	toothache	toothache			1.3.4		0			
339537	1800	Darang [Taraon]	ka:m-ji	ka:m-ji	act	act	v	v	6.2		0			
339538	1800	Darang [Taraon]	ka:m-bo	ka:m-bo	act (imperative)	act (imperative)	v	v	6.2		0			
339539	1800	Darang [Taraon]	ca:ng	ca:ng	acquire (to bag game)	acquire (to bag game)			6.21		0			
339540	1800	Darang [Taraon]	ma:tya:	ma:tya:	acquit	acquit			8.3		0			
339541	1800	Darang [Taraon]	tru-ga:	tru-ga:	add	add			9.9		0			
339542	1800	Darang [Taraon]	ca(i)	ca(i)	add	add			9.9		0			
339543	1800	Darang [Taraon]	haram(i)	haram(i)	add	add			9.9		0			
339544	1800	Darang [Taraon]	khõ-a:	khõ-a:	adequate	adequate			7.1.2.1		0			
339545	1800	Darang [Taraon]	pra:◦la:ha:ng	pra:la:ha:ng	admire	admire			8.3.1.1.1		0			2567,m
339546	1800	Darang [Taraon]	ta:we-sha:	ta:we-sha:	admire a woman	admire a woman			8.3.1.1.1		0			
339547	1800	Darang [Taraon]	shya:-ím-la	shya:-ím-la	admonish	admonish			8.5.1		0			
339548	1800	Darang [Taraon]	ʼgo	ʼgo	adore	adore			8.3.1.1.1		0			
339549	1800	Darang [Taraon]	ma:-wai-tu	ma:-wai-tu	adorn	adorn			5.8		0			
339550	1800	Darang [Taraon]	ta:jja:	ta:jja:	adult	adult			4.2.11		0			
339551	1800	Darang [Taraon]	sha:-brẽ	sha:-brẽ	adult	adult			4.2.11		0			
339552	1800	Darang [Taraon]	hã:-yu-bo	hã:-yu-bo	advance	advance			6.7.4		0			
339553	1800	Darang [Taraon]	la:-ta:hu(i)	la:-ta:hu(i)	advise	advise			8.5.14.2		0			
339554	1800	Darang [Taraon]	ra:iya	ra:iya	afraid	afraid			7.1.1		0			
339555	1800	Darang [Taraon]	reig si-a:	reig si-a:	afraid	afraid			7.1.1		0			
339556	1800	Darang [Taraon]	ma:mi-u	ma:mi-u	after	after			9.1.5		0			
339557	1800	Darang [Taraon]	ring-ha: yeb	ring-ha: yeb	afternoon	afternoon			9.1.4		0			
339558	1800	Darang [Taraon]	ʼbay	ʼbay	afterwards	afterwards			9.1.5		0			
339559	1800	Darang [Taraon]	ing-dõ	ing-dõ	again	again			10.1		0			
339560	1800	Darang [Taraon]	ta:pag	ta:pag	aged (of human beings)	aged (of human beings)			1.0		0			
339561	1800	Darang [Taraon]	ammiya:	ammiya:	aged (of inanimate objects)	aged (of inanimate objects)			1.0		0			
