rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
19149	312	Bai (Dali)	fœ² niɛ²	fœ² niɛ²	have a fever	have a fever	v.	v.	8.2	pp.150-169	0			
19150	312	Bai (Dali)	fœ⁶ niɛ⁶	fœ⁶ niɛ⁶	have a fever	have a fever	v.	v.	8.2	pp.150-169	0			
19151	312	Bai (Dali)	fv̩¹ mi²	fv̩¹ mi²	honey	honey			2.2.6	pp.150-169	0			bChinese
19152	312	Bai (Dali)	fv̩² suɛ⁵	fv̩² suɛ⁵	diarrhea	diarrhea			1.8.5	pp.150-169	0			
19153	312	Bai (Dali)	ka³	ka³	say	say			1.8.7	pp.150-169	0			
19154	312	Bai (Dali)	ka⁷	ka⁷	hold in the mouth	hold in the mouth			1.3.4.4	pp.150-169	0			
19155	312	Bai (Dali)	ke⁶ sɛ⁵	ke⁶ sɛ⁵	chicken egg	chicken egg			2.1.10	pp.150-169	0			m,3439
19156	312	Bai (Dali)	ke⁷	ke⁷	climb	climb			6.7.7	pp.150-169	0			
19157	312	Bai (Dali)	kɛ²	kɛ²	see	see			1.2.6.10	pp.150-169	0			1229
19158	312	Bai (Dali)	ko⁶ tø⁶	ko⁶ tø⁶	pockmarked face	pockmarked face			1.6.5.4	pp.150-169	0			
19159	312	Bai (Dali)	ko² tø⁶	ko² tø⁶	pockmarked face	pockmarked face			1.6.5.4	pp.150-169	0			
19160	312	Bai (Dali)	ko⁷	ko⁷	fat	fat	n.	n.	1.6.4	pp.150-169	0			1440
19161	312	Bai (Dali)	kœ⁶	kœ⁶	fear	fear	v.	v.	8.3.1.10.1	pp.150-169	0			
19162	312	Bai (Dali)	kœ⁶ kɯ⁶	kœ⁶ kɯ⁶	intermittent fever	intermittent fever				pp.150-169	0			
19163	312	Bai (Dali)	kœ⁷	kœ⁷	meat	meat			1.1.1.1	pp.150-169	0			1130
19164	312	Bai (Dali)	kɔ⁰	kɔ⁰	foot, / hoof	foot, / hoof			1.5.2	pp.150-169	0			417
19165	312	Bai (Dali)	kua⁷ tɕɛ⁸	kua⁷ tɕɛ⁸	stammerer	stammerer			1.8.7.2	pp.150-169	0			
19166	312	Bai (Dali)	kv̩¹ nio³ tɔ⁴	kv̩¹ nio³ tɔ⁴	deaf	deaf			1.2.7.5	pp.150-169	0			m,811,1412
19167	312	Bai (Dali)	kv̩¹ tø² pɔ⁷	kv̩¹ tø² pɔ⁷	deaf	deaf			1.2.7.5	pp.150-169	0			m,1412,1409
19168	312	Bai (Dali)	kv̩⁶	kv̩⁶	call, halloo	call, halloo			8.5.13	pp.150-169	0			
19169	312	Bai (Dali)	kv̩⁷ tø²	kv̩⁷ tø²	hunchback	hunchback			1.4.8.3	pp.150-169	0			m,m
19170	312	Bai (Dali)	kɯ⁷	kɯ⁷	mount (an animal)	mount (an animal)			6.7.7	pp.150-169	0			
19171	312	Bai (Dali)	kʰa²	kʰa²	thirst , thirsty	thirst , thirsty	v.	v.	1.1.3.1	pp.150-169	0			105
19173	312	Bai (Dali)	kʰe¹	kʰe¹	lead (by the hand / bridle)	lead (by the hand / bridle)			10.0	pp.150-169	0			
19174	312	Bai (Dali)	kʰœ¹ v̩³	kʰœ¹ v̩³	buttock	buttock			1.4.9.2	pp.150-169	0			
19175	312	Bai (Dali)	kʰɔ¹ sœ⁴	kʰɔ¹ sœ⁴	cough	cough	v.	v.	1.8.3.3	pp.150-169	0			bChinese
19176	312	Bai (Dali)	kʰɔ²	kʰɔ²	weep	weep			1.8.8.2	pp.150-169	0			1103
19177	312	Bai (Dali)	kʰua² pi⁶ pɔ⁴	kʰua² pi⁶ pɔ⁴	thigh	thigh			1.5.7.1	pp.150-169	0			
19178	312	Bai (Dali)	kʰua² tœ³ tsɛ²	kʰua² tœ³ tsɛ²	knee	knee			1.5.8.4	pp.150-169	0			237,m,m
19179	312	Bai (Dali)	lɔ⁶ tœ⁶	lɔ⁶ tœ⁶	blind	blind			1.2.6.14.2	pp.150-169	0			m
19180	312	Bai (Dali)	ma⁷	ma⁷	hair of an animal	hair of an animal			1.2.3	pp.150-169	0			363
19181	312	Bai (Dali)	me⁶ mɔ⁶	me⁶ mɔ⁶	eyebrow (cp. no. 220-221)	eyebrow (cp. no. 220-221)			1.2.6.6	pp.150-169	0			33,363
19182	312	Bai (Dali)	mi² tu⁶	mi² tu⁶	tail	tail			1.4.10.1	pp.150-169	0			1288,5639
19183	312	Bai (Dali)	mø²	mø²	suffocate, choke	suffocate, choke			1.1.6	pp.150-169	0			
19185	312	Bai (Dali)	mɔ²	mɔ²	feel for, grope	feel for, grope			8.4	pp.150-169	0			
19186	312	Bai (Dali)	ne⁶	ne⁶	pinch	pinch			8.4	pp.150-169	0			
19187	312	Bai (Dali)	nɛ²	nɛ²	seize, grasp	seize, grasp			6.21	pp.150-169	0			
19188	312	Bai (Dali)	nio³	nio³	wrench, seize	wrench, seize			5.11.5.4	pp.150-169	0			
19189	312	Bai (Dali)	nio⁴	nio⁴	wrench, seize	wrench, seize			5.11.5.4	pp.150-169	0			
19190	312	Bai (Dali)	nio³ tɔ⁴	nio³ tɔ⁴	ear	ear			1.2.7	pp.150-169	0			811,822
19191	312	Bai (Dali)	niw⁶	niw⁶	wrinkles	wrinkles			9.6.2	pp.150-169	0			
19192	312	Bai (Dali)	nga²	nga²	bite, gnaw	bite, gnaw			1.3.4.4	pp.150-169	0			1761
19193	312	Bai (Dali)	ŋœ³	ŋœ³	throat / collar	throat / collar			1.3.5	pp.150-169	0			483
19194	312	Bai (Dali)	ŋœ⁴	ŋœ⁴	throat / collar	throat / collar			1.3.5	pp.150-169	0			483
19195	312	Bai (Dali)	ŋœ³ pʰiœ¹	ŋœ³ pʰiœ¹	throat / collar	throat / collar			1.3.5	pp.150-169	0			483,m
19196	312	Bai (Dali)	ŋœ⁷	ŋœ⁷	push, thrust	push, thrust			6.2.2.3.1	pp.150-169	0			
19197	312	Bai (Dali)	pa²	pa²	fall over	fall over			6.1.1.4.2	pp.150-169	0			
19198	312	Bai (Dali)	pe⁷	pe⁷	skin	skin	n.	n.	1.6.5	pp.150-169	0			590
19199	312	Bai (Dali)	pi³ sɛ²	pi³ sɛ²	wings	wings			1.5.1.3	pp.150-169	0			
19200	312	Bai (Dali)	pi⁷ fv̩³ sɿ²	pi⁷ fv̩³ sɿ²	nose	nose			1.2.8	pp.150-169	0			810,m,m
19202	312	Bai (Dali)	pɔ¹	pɔ¹	embrace(a child)	embrace(a child)			8.4	pp.150-169	0			4143
19203	312	Bai (Dali)	pɔ⁶ tɕɿ² ku²	pɔ⁶ tɕɿ² ku²	neck	neck			1.4.2	pp.150-169	0			b,b,5651
19204	312	Bai (Dali)	pʰa¹	pʰa¹	fat	fat	adj.	adj.	1.6.4	pp.150-169	0			b
19205	312	Bai (Dali)	pʰø¹	pʰø¹	breath, blow	breath, blow	v.	v.	1.1.2.2	pp.150-169	0			75
19206	312	Bai (Dali)	pʰø⁴	pʰø⁴	hold up in both hands	hold up in both hands			6.16	pp.150-169	0			
19207	312	Bai (Dali)	sɛ⁵	sɛ⁵	egg	egg				pp.150-169	0			3439
19208	312	Bai (Dali)	si¹ ŋˌ² zɿ²	si¹ ŋˌ² zɿ²	saliva	saliva			1.8.3	pp.150-169	0			
19209	312	Bai (Dali)	si³	si³	die	die	v.	v.	1.1.6	pp.150-169	0			27
19210	312	Bai (Dali)	si⁴	si⁴	die	die	v.	v.	1.1.6	pp.150-169	0			27
19211	312	Bai (Dali)	so¹	so¹	thin	thin			9.7.2	pp.150-169	0			
19212	312	Bai (Dali)	sø²	sø²	hand	hand			1.5.1.1	pp.150-169	0			731
19213	312	Bai (Dali)	sø² tɕo² tɕɿ¹	sø² tɕo² tɕɿ¹	elbow, wrist	elbow, wrist			1.5.8.3	pp.150-169	0			731,m,m
19214	312	Bai (Dali)	sø² tɕɿ tø⁷	sø² tɕɿ tø⁷	finger	finger			1.5.6	pp.150-169	0			
19215	312	Bai (Dali)	sø² tɕɿ³ tø⁷ tɕia²	sø² tɕɿ³ tø⁷ tɕia²	nail, claw	nail, claw			1.5.10	pp.150-169	0			
19216	312	Bai (Dali)	sø² uɛ².tɕɿ¹	sø² uɛ².tɕɿ¹	wrist	wrist			1.5.8.1	pp.150-169	0			
