srcabbr	citation	author	year	imprint	title	location	status	dataformat	format	callnumber	scope	totalnum	refonly	citechk	pi	infascicle	haveit	todo	proofer	inputter	dbprep	dbload	dbcheck	notes
PKB-ATLC	Benedict 75	Benedict, Paul K.	1975	New Haven: HRAF Press	Austro-Thai Language and Culture, with a glossary of roots				Art./Monograph									Refonly						
