rn	type	text
114573	I	<par>With assimilation of Cf of 1st. syll. to Ci of 2nd. syll.</par>
114584	I	<par>6th syll. was tagged with now-defunct #1139 <latinform>(d/r/s/k)lwak </latinform> BRAIN/MIND.</par>
114585	I	<par>yellow card has klok.</par>
114598	I	<par>cognacy variation.</par>
114604	I	<par>First element is ‘strength’ -- see chap 1.5 (Tag 5677).</par>
114604	I	"<par>First element is STRENGTH (cf. <xref ref=""5677"">#5677</xref>). Also <latinform>šá chêʔ ve </latinform>DIE (“breath is cut off” ),<latinform>šá ɣɔ̀ ve </latinform>BREATHE. Naxi <latinform>sa⁵⁵khɯ⁵⁵</latinform> BREATHE (source?).</par>"
114605	O	<par>“blood and flesh”.</par>
114610	I	<par>Find Written Tibetan form and compare.</par>
114703	T	"<par>Cf. Lahu <latinform>ɔ̀-šɛ</latinform> ‘special portion; prime cut’ [DL 207] <latinform>⪤ ɔ̀-šɛ̄-phâ</latinform> (-<latinform>ma</latinform>) man&apos;s (woman&apos;s) body [DL 207] perhaps allofam of <xref ref=""34"">#34</xref>.</par>"
114708	I	<par>Note the interesting superficial resemblance to Bisu <latinform>tɔ̀ŋ-phlà</latinform> (51195).</par>
114769	I	<par>3d syll. was tagged with now-defunct #1106 <latinform>mak</latinform> BACK/LOINS/BODY/CORPSE.</par>
114793	I	<par>semantics? Check gloss</par>
114854	I	<par>WB has <latinform>-o-</latinform>, not <latinform>-wa</latinform>. Hence from 1801, not from 12.</par>
114863	I	<par>&lt; *sru. See STC 268.</par>
114866	I	<par>Possible loan from Tibetan</par>
114867	I	<par>The Chepang and Newar forms reflect the *<latinform>s</latinform>- prefix.</par>
114873	I	<par>First syllable ‘person?’ </par>
114884	T	<par>Cf. SKIN</par>
114897	T	<par>For a similar Lisu vocalic reflex, cf. PLB <reconstruction>*ʔgoŋ²</reconstruction> NECK/NECK-LIKE PART &gt; Lisu (Northern) <latinform>kɤ⁵⁵tsi⁵⁵</latinform>. (<latinform>-ɤ</latinform> is the vowel corresponding to Fraser’ s -<emph>rgh</emph>; <latinform>tsi⁵⁵</latinform> is ‘joint’.). <latinform>-ɤ (-rgh)</latinform> may be the regular reflex of *<latinform>-oŋ</latinform> after velars.</par>
114905	T	<par>WT <latinform>sku</latinform> may be freely prefixed to body part terms to convey a respectful meaning (cf. Jäschke 1881, p. 21).</par>
114918	I	<par>Is 2d syllable the cognate syll.?</par>
114918	I	<par>Whence -r in 1st syll.?</par>
114919	I	<par>Whence -r in 1st syll.?</par>
114924	T	<par>Nepali LOAN</par>
114930	I	<par>was tagged 163.</par>
114935	I	<par>The -i- vocalism is unexplained, perhaps we need a subroot of etymon 289 <reconstruction>*m-twak/ŋ</reconstruction> that looks more like <reconstruction>*m-tik ⪤ *m-tuk</reconstruction>.</par>
115031	T	<par>Abor-Miri <latinform>gom</latinform> &apos;speech&apos;; <latinform>-mang</latinform> NEGATIVE.</par>
115059	I	<par>s3,4 = &apos;mirror; plain surface.&apos;</par>
115081	T	<par>If this analysis is correct, it is interesting: HEAD + EAR = &apos;ear&apos;.</par>
115082	I	<par>Ist syll. means HEAD--only accidental resemblance to <reconstruction>*krəw</reconstruction> (819).</par>
115118	I	<par>This record was tagged &quot;o&quot; but no overlong analysis could be found. This PROVISIONAL tag was given by mlj on the basis of similar forms in Lisu and Jingpho (cf. rn 115119, 115114).</par>
115120	I	<par>This record was tagged &quot;o&quot; but no overlong analysis could be found. This PROVISIONAL tag was given by mlj on the basis of similar forms in Lisu and Jingpho (cf. rn 115119, 115114).</par>
115132	I	<par>This record was tagged &quot;o&quot; but no overlong analysis could be found. This PROVISIONAL tag was given by mlj on the basis of similar forms in Lushai and Meche (cf. rn 7096, 7089).</par>
115140	I	<par>First syll. means ‘head’ .</par>
115152	I	<par>gloss ??</par>
115155	T	<par>Jäschke (p. 234) says that &quot;according to Cunningham [this is] a Cashmiri word&quot;.</par>
115157	T	<par>Gurung <latinform>-q</latinform> is a tone mark.</par>
115185	I	"<par>Sak also has a compound <latinform>u-kyi</latinform> &apos;egg&apos;, which apparently means &quot;bird-shit&quot;, where we interpret the first syllable as meaning &apos;bird&apos;, not &apos;egg&apos;. Cf. the Jingpho prefix <latinform>ù-</latinform>, which occurs in many bird-related words, e.g. <latinform>ù-dì</latinform> &apos;egg&apos;, <latinform>ù-mài</latinform> &apos;bird&apos;s tail&apos; (more examples in Hanson, pp. 50-53). <xref ref=""1603"">#1603</xref> seems related to <reconstruction>*wu</reconstruction> EGG/BIRD in any case.</par>"
115207	T	<par>As glossed in Hale (1973), vol. 4, p. 60, but probably only part of a disyllabic compound. </par>
115254	I	<par>This form is from PL 1968, not the more recent version</par>
115272	I	<par>prob &lt; Tib. spyan</par>
115315	T	<par>The final labial WB <latinform>khwam</latinform> perhaps result of assimilation to the preceding <latinform>-w-</latinform>.</par>
115330	I	<par>check. From Tib?</par>
115359	T	<par>Lit. &quot;child of the eye.&quot;</par>
115381	I	<par>But cf. <gloss>pubic hair</gloss>.</par>
115387	I	<par>second syll appears to be incorrectly tagged.</par>
115390	T	<par>The denasalization of <latinform>m-</latinform> to <latinform>p-</latinform> in Chepang <latinform>pulʔ</latinform> is undoubtedly due to assimilation to the preceding consonant.</par>
115391	I	<par>Looks like <latinform>mas</latinform> = EYE and <latinform>swam</latinform> = HAIR.</par>
115397	I	<par>cf. *<latinform>lum </latinform>ROUND 1020.</par>
115404	I	<par>1228?</par>
115404	T	<par>The final <latinform>-ŋ</latinform> is unexplained.</par>
115420	O	<par>&quot;The eyelashes of Buddha are sometimes compared to that of a cow. J.p.468&quot; Cf. Amdo <latinform>dzə-mæ</latinform> &apos;eyebrow.&apos;</par>
115442	I	<par>Should the second morpheme go with the ACST recon *sram?</par>
115547	I	<par>borrowing from Nepali?</par>
115550	I	<par>cf. Pattani OMENTUM.</par>
115555	I	<par>cf. Thulung, Xixia.</par>
115561	I	<par>Third syll <latinform> ̉</latinform> MEAT?</par>
115573	I	<par>cf. Xixia, Hayu.</par>
115578	I	<par>expanded form of 1450?</par>
115677	T	<par>Literally &quot;dogshit finger&quot;, so called because of its size and shape.</par>
115762	T	<par>possible IA loan, cf. Skt. <emph>muṣṭi-</emph>, Pa. <emph>muṭṭhi-</emph></par>
115798	I	<par>marked for deletion in Blue notebook. Why?</par>
115801	I	<par>Check form in source.</par>
115823	I	<par>What’ s the story with Mirish <latinform>din</latinform>? &lt; <reconstruction>*sya-n</reconstruction> (34) ?</par>
115823	I	<par>Treat<reconstruction>*sla</reconstruction> separately.</par>
115832	T	<par>The laryngeality of <latinform>hak</latinform> is unexplained.</par>
115842	T	<par>Hanson p.67.</par>
115842	T	<par>Jingpho <latinform>-wam</latinform> ‘pulsate, undulate’. The semantic association is via the often visible pulse in a fontanel.</par>
115843	I	<par>Also means &quot;depression between horns of cattle”; the second syllable might be <latinform>wám</latinform> ‘shake, as a tree; move up and down’  (H. 705) (cf. <latinform>r̀dblquote awám</latinform> ‘move slowly up and down (H. 35), <latinform>kr̀dblquote awám</latinform> ‘wave, as the waves, long grass, flowing garments, etc.) Maran adds <latinform>r̀dblquote awàm</latinform> ‘undulate, sway when moved’  and give the tones <latinform>bùŋ wàm</latinform>. The semantic association is via the often visible pulse in a fontanel.</par>
115843	T	<par>Hanson p.71.</par>
115843	I	<par>wam ‘pulsate, undulate’ .</par>
115843	T	<par>Also means &quot;depression between horns of cattle”.</par>
115847	T	<par>Cf. WT <latinform>gtsug</latinform> ‘crown of head’.</par>
115914	I	<par><strong>check Allen&apos;s Thulung dico</strong> Note that this form may be JAM&apos;s speculation.</par>
115978	I	<par>Is this Phunoi?</par>
116009	T	"<par>For *<latinform>-al</latinform> &gt; Tangkhul <latinform>-ei</latinform>, cf. <xref ref=""201"">#201</xref>.</par>"
116030	T	<par>The <emph>Jinghpo-Chinese Dictionary</emph> (Dai, et al. 1983:566) cites the form <latinform>ne³¹</latinform> &apos;<hanform>性交</hanform> [have sexual congress]&apos;  with no final glottal stop, making it look identical to the word for &apos;penis&apos;.</par>
116034	T	<par>Jäschke (p. 61) notes that this word is &quot;the usual, not exactly obscene, yet not euphemistic term for it&quot;. It also has the non-sexual meanings &apos;cohere, stick together&apos; and &apos;be cloudy, overcast (of the sky)&apos;.</par>
116042	I	<par>Literally “to do (it)” .</par>
116043	I	<par>Literally “to let loose” ?</par>
116044	I	<par>Literally “agree” .</par>
116047	I	<par>“to pile up” ?</par>
116047	I	<par>This form looks suspiciously like “testicle” .</par>
116054	T	<par>Abor-Miri <latinform>-shu</latinform> &apos;REFLEXIVE&apos;.</par>
116069	I	<par>last syllable <latinform>rum</latinform> means “union; to join” .</par>
116070	T	<par>The basic meaning of Karbi <latinform>rap</latinform> is &apos;to befriend; to be together&apos;. It occurs as an auxiliary after other verbs (e.g. <latinform>do</latinform> &apos;be; exist&apos;, <latinform>i</latinform> &apos;sleep&apos;), meaning &apos;to V together&apos;.</par>
116071	I	<par>This is a euphemism, similar to English <emph>get together</emph>.</par>
116074	I	<par>Last word means “to do” .</par>
116080	I	<par>lit. “love” + “commit, do” = “make love” .</par>
116081	I	<par>lit. “sleep” .</par>
116089	I	<par><latinform>dimtar</latinform> means “sleeping couch” . <latinform>pasi</latinform> means “be together” .</par>
116090	I	<par>Is this an O-V construction? Perhaps <latinform>che</latinform> is reflexive.</par>
116092	I	<par>lit. “meet” .</par>
116097	I	<par>“woman” plus “meet together” .</par>
116098	T	<par>Lepcha <latinform>bam-tyól</latinform> &apos;concubine&apos; (Mainwaring 1898, p. 255).</par>
116099	I	<par>Literally “to insert, as a stick in a hole” .</par>
116100	I	<par>Reduplicated syllables mean “rub in and out” .</par>
116102	I	<par><latinform>yub</latinform> is a variant of <latinform>ib</latinform> “sleep” , plus <latinform>bo-shu</latinform> “together” .</par>
116103	I	<par><latinform>ib</latinform> means “sleep” , <latinform>bo-shu</latinform> means “together, with one another” .</par>
116106	I	<par>lit. “mix; join; unite” .</par>
116108	I	<par>lit. “pour out” .</par>
116110	I	<par>Possibly from Sanskrit <latinform>liŋam</latinform>.</par>
116143	I	<par>Change last element to <latinform>tši</latinform>; ≠ ‘foot’ !</par>
116143	T	<par>The only Jingpho form given in Dai’ s dictionaries is <latinform>wa³³a⁵⁵tʃi⁵⁵</latinform>.</par>
116145	I	<par>2d syll. was tagged with now-defunct #2074.</par>
116158	T	<par>The order of the morphemes in this Darang compound seems strange, since the head noun <latinform>so</latinform> &apos;tooth&apos; should appear before the modifier <latinform>tyang</latinform>.</par>
116160	I	<par>Unexplained metathesis.</par>
116164	I	<par>looks spurious, cf. Mk. <latinform>so-ni.</latinform> real Meithei form prob <latinform>ya-ri</latinform> 10462. Check yellow slips</par>
116167	I	<par><latinform>mə́-nə́</latinform> could be name of this dialect.</par>
116168	I	<par>Red Lahu. 2nd element means ‘flesh’ .</par>
116182	I	<par>This morpheme is not the same as the first syllable of <latinform>mèmdash u⁵tsi³</latinform> BEARD, which comes from *<latinform>may</latinform> CHEEK.</par>
116185	I	<par>What corresponds to 1st syll. in WT?</par>
116186	I	<par>Check - should be uner <reconstruction>*gzuk</reconstruction> (4) ‘BODY.’ </par>
116195	I	<par>Although Lp <latinform>myal</latinform> could come from <reconstruction>*s-mul</reconstruction>, with <reconstruction>*s- </reconstruction>regularly &gt; Lp. <latinform>-y-</latinform>, there&apos;s no explanation for the <latinform>a</latinform> ± <latinform>i</latinform> ± <latinform>u</latinform> alternation. Better set up <latinform>-u-</latinform> ± [<latinform>-i-</latinform> ± <latinform>-ya-</latinform>] (cf. EYE), so that the <latinform>-y-</latinform> has extra-Lepcha etymological status.</par>
116204	I	<par>tone typo?</par>
116204	I	<par>What’ s with the two marks under the tone marks?</par>
116252	T	<par>The final<latinform>-i</latinform> is perhaps suffixal: <reconstruction>*su-y</reconstruction> (cf. <latinform>u ⪤ wi</latinform> variation in Lahu).</par>
116252	I	<par><latinform>-i</latinform> (diminutive palatal suffix?)</par>
116253	I	<par>Is this a Palaychi form?</par>
116263	I	<par>second syl = <gloss>plant</gloss>?</par>
116268	I	<par>The 2d syll reflects PLB *1, so it is not &lt; <reconstruction>*s-kroŋ</reconstruction>. Cf. Lahu <latinform>ɔ̀-kû-ʔmu  ̃ɔ̀-mu-kûʔ</latinform> ‘mane’ . If Lisu <latinform>ku³</latinform> really were the ‘hollow’ shape-specifier, which syll. would contribute the notion of ‘long?’ Check.</par>
116269	T	<par>Akha <latinform>tseh⁵⁵</latinform> cannot be from <reconstruction>*tsam</reconstruction>, since <reconstruction>*-am</reconstruction> &gt; Akha syllabic <latinform>-m̩</latinform>.</par>
116327	I	<par>Check form.</par>
116343	I	<par>Are all these different Ghachok forms really reflexes of *tsam?</par>
116365	I	<par>The second element means &apos;snot; nasal mucus&apos;.</par>
116371	I	"<par>The first syllable probably means &apos;person&apos; (see <xref ref=""1002"">#1002</xref>), i.e. PLACENTA = PERSON + NEST.</par>"
116382	T	<par>Bantawa <latinform>mon</latinform> apparently shows dissimilation of the second nasal.</par>
116396	T	<par>Lahu <latinform>-o</latinform> is the regular reflex of PTB and PLB <reconstruction>*-am</reconstruction>.</par>
116403	T	<par>This Lepcha syllable <latinform>-t&apos;or</latinform> may in fact descend from a separate etymon than Lepcha <latinform>-tyól</latinform> (cf. Karbi <latinform>tar</latinform> &apos;nest&apos;).</par>
116413	I	<par>Compare to <latinform>oso ahem</latinform> &apos;placenta&apos; (“child house”).</par>
116419	I	"<par>For the second element, see <xref ref=""471"">#471</xref>, above.</par>"
116421	I	"<par>Quite distinct etymologically is WT <latinform>bu-snod</latinform> &apos;womb&apos;, where the first syllable is a morpheme meaning &apos;child&apos; <xref ref=""1633"">#1633</xref> and the second syllable is from <xref ref=""471"">#471</xref>, below.</par>"
116485	I	<par>Note assimilation of final consonant of first initial to nasal initial of second syllable.</par>
116495	T	<par>Note assimilation of the medial consonants.</par>
116504	T	<par>Hanson p. 69.</par>
116505	T	<par>Not in Hanson.</par>
116509	I	<par>Source is mis-attributed (not from PL).</par>
116520	T	<par>With assimilation of medial consonants.</par>
116522	I	<par>The last 2 sylls. are prob. &lt;Nepali; cf. Np. <latinform>ṭèmdash alu</latinform> ‘roof of mouth’  (p.c., BM)</par>
116531	I	<par>Ist syll. means EYE.</par>
116535	T	<par>Final labial in Darang <latinform>pom</latinform> perhaps assimilation to the labial initial and rounded vowel.</par>
116555	T	<par>GSR 123n.</par>
116559	I	<par>note <latinform>-T</latinform>.</par>
116562	I	<par>proper tagging?</par>
116590	I	<par>2d syll = BONE. prob better glossed as SKULL.</par>
116591	T	<par>Digaro <latinform>-ra</latinform> = BONE; <latinform>mku-ra</latinform> perhaps better glossed as SKULL.</par>
116728	I	<par>Check Limbu for ‘HEAD’ .</par>
116731	I	<par>Properly tagged?</par>
116749	I	<par>cf. HEAD</par>
116752	I	<par>The Bodo-Garo forms are very close to BONE.</par>
116767	I	<par>or 2106?</par>
116768	I	<par>or 2106?</par>
116769	I	<par>ditto</par>
116770	I	<par>ditto</par>
116771	I	<par>ditto</par>
116772	I	<par>BP pfx? M2: or 2103?</par>
116773	I	<par>or 2103?</par>
116774	I	<par>315 or 2103?</par>
116775	I	<par>BP pfx? 315 or 2103?</par>
116776	I	<par>BP pfx? or reduced from 315? M2: INSIDE (JAM)</par>
116777	I	<par>315? or INSIDE?</par>
116778	I	<par>BP pfx? or reduced from 315? M2: 315 or 2102? M3: 8?</par>
116779	I	<par>315 or 2102?</par>
116780	I	<par>315 or 2102?</par>
116781	I	<par>BP pfx? or 229? M2: 315 or 2102?</par>
116783	I	<par>p?</par>
116786	I	<par>see <latinform>gruŋ</latinform> above</par>
116789	I	<par><latinform>er</latinform> = <latinform>or</latinform> above?</par>
116790	I	<par>see above ^^ <emph>Divisions throughout</emph></par>
116791	I	<par>or 577?</par>
116792	I	<par>1384?? (not?), 572?? (not?)</par>
116793	I	<par>M1: <latinform>tə</latinform><latinform>(</latinform>=pfx?)?</par>
116796	I	<par>M1 = 574?</par>
116798	I	<par>BP pfx? Division?</par>
116800	I	<par>or 229, 572</par>
116803	I	<par>M1: 315/2102/2103? <emph>M2: [is this NEST???]</emph></par>
116805	I	<par>or 573? Cf. <latinform>ria</latinform> above</par>
116808	I	<par>BP pfx? M3 = <latinform>lu</latinform> above. M2: 229?</par>
116809	I	<par>BP pfx? M2 = <latinform>lu</latinform> above</par>
116810	I	<par>Cf. <latinform>phekso</latinform>, <emph>e.g. p. 12, etc.</emph></par>
116812	I	<par>BP pfx?</par>
116813	I	<par>or 573? Cf. 39733, 39905, 39297, 42227, 62064, 131753, 116805, 116806, 10647?</par>
116814	I	<par>Division?</par>
116815	I	<par>M1=2104? or redupl? 164?</par>
116816	I	<par>Or 164? (i.e. expand gloss)</par>
116830	I	<par>Or 575 (although then need to account for -q) or 2106?</par>
116844	I	<par>see above ^^. ± naÉn-rol (colloq.). <latinform>nan</latinform> = INSIDE</par>
116847	I	<par>M1=2104? or redupl?. 2107?</par>
116851	I	<par>BP prefix? further division?</par>
116862	I	<par>check VSTB.</par>
116923	I	<par>= kho?</par>
116924	I	<par>2102 or 2104 or 164 or 2106?</par>
116925	I	<par>M1: 2102 or 2104 or 164 or 2106?</par>
116926	I	<par>2102 or 2104 or 164 or 2106?</par>
116927	I	<par>M1: 2102 or 2104 or 164 or 2106?</par>
116928	I	<par>or 2102?</par>
116930	I	<par>2102 or 2104 or 164 or 2106?</par>
116931	I	<par>M1: or 2102?</par>
116932	I	<par>2102 or 2104 or 164 or 2106?</par>
116933	I	<par>M1: or 2102?</par>
116934	I	<par>perh. 181???</par>
116935	I	<par>2118?</par>
116936	I	<par>M1: or #288? M2 = 229?</par>
116939	I	<par>BP pfx? (JAM) M3=hollow object *<latinform>s-koŋ</latinform>?</par>
116940	I	<par><emph>ba</emph></par>
116944	I	<par>division? M1, M2?</par>
116947	I	<par>BP pfx?</par>
116948	I	<par>M1<emph>: cf. </emph><latinform>ejik</latinform><emph>above? </emph>M2 = 2123?</par>
116949	I	<par>BP pfx? cf. below (<latinform>dei</latinform> p. 34, <latinform>di</latinform> etc.) = 1843</par>
116955	I	<par>2104?</par>
116956	I	<par>BP pfx? 2111? ?<latinform>pai</latinform> cf. <latinform>phai</latinform> below Lalung</par>
116959	I	<par><emph>thap</emph></par>
116960	I	<par>b from Chinese</par>
116961	I	<par>2104?</par>
116962	I	<par>2104?</par>
116963	I	<par>= kho? <emph>ce</emph>? Div?</par>
116965	I	<par><latinform>sku</latinform>: body</par>
116966	I	<par>2103?</par>
116971	I	<par>BP pfx? cf. above</par>
116991	I	<par>s2 perhaps reflects nasal pfx. <latinform>&lt; gywar</latinform></par>
117026	I	<par>1st syll. was tagged with now-defunct #279 <latinform>kur</latinform> JAW/CHEEK.</par>
117086	I	<par>interesting form.</par>
117188	I	<par>1320? (=SPLEEN)</par>
117189	I	<par>1320? (=SPLEEN)</par>
117190	I	<par>1320? (=SPLEEN)</par>
117193	I	<par><latinform>si</latinform> = <reconstruction>*sey*</reconstruction>: ROUND OBJECT (1019) or 189 or 16</par>
117194	I	<par>M1: <latinform>beh</latinform> = <latinform>b</latinform>‰ = <latinform>pɛ</latinform> below M2: 1019 or 189 or 16?</par>
117195	I	<par>b or kho/©o, etc. 2102? 1019? or 1390?</par>
117199	I	<par>as above</par>
117201	I	<par>division?</par>
117204	I	<par>see Bunan above (128314) M2: 1106 or 1384?</par>
117205	I	<par>Division?</par>
117207	I	<par>M1: 1326?? M2: 189? (or 16?) (or 1019 <latinform>sey</latinform> ROUND OBJECT) <emph>WAIST</emph>?</par>
117208	I	<par>M1 = 1390?</par>
117209	I	<par>cf. ? STOMACH 7.6.1. etc. M3: 189 WATER? (or 16 BODY PART)</par>
117210	I	<par><emph>Note all </emph><emph>ka(t)</emph><emph>this section:181/229??</emph></par>
117214	I	<par>what is the initial symbol?</par>
117218	I	<par>Division: <latinform>la</latinform></par>
117222	I	<par>or use 46?</par>
117333	T	<par>The second syllable of this form might well be derived from PLB <reconstruction>*ʔgaŋ</reconstruction>, but this syllable also appears in several other words (<latinform>mɔ̀ʔ-qɔ</latinform> &apos;mouth&apos;, <latinform>làʔ=tɔ-qɔ</latinform> &apos;palm of the hand&apos;, <latinform>mû-lɔ̀ʔ-qɔ</latinform> &apos;daytime; afternoon&apos;), and is glossed &apos;noun formative of elusive meaning&apos; in DL:250.</par>
117356	I	<par>= mouth + skin</par>
117361	T	<par>First morpheme occurs in a few other words related loosely to MOUTH: &apos;tongue&apos;, &apos;beard&apos;, &apos;chin&apos;.</par>
117386	T	<par>WT <latinform>z̀al</latinform> is an honorific form for <latinform>kha</latinform> &apos;mouth&apos;.</par>
117389	I	<par><latinform>ta</latinform> = <latinform>te</latinform> etc. THROUGHOUT = p?</par>
117392	I	<par><latinform>tə</latinform> = pfx. as elsewhere? (or 1813 both?)</par>
117396	I	<par>M2: = <latinform>pawn</latinform> (b)??</par>
117399	I	<par>s?</par>
117400	I	<par>sha = 66 or 292, or perh. a BP p?,cf. below; M2: 457? or b?</par>
117401	I	<par>as above. M1 = 92? or perh. 66?</par>
117402	I	<par>Cf. <latinform>klo-ba</latinform> above (etc.); also cf. WT <latinform>glo</latinform>-and TUBERC. 80510 p. 13 top.</par>
117403	I	<par>M1: Several below, incl. <latinform>kyə</latinform>, <latinform>kep</latinform>, <latinform>glo</latinform>. M2: =<latinform>bu</latinform> (65?)?</par>
117406	I	<par>division? also related to next?</par>
117407	I	<par>as above</par>
117408	I	<par>As phwak, pok sah, etc.</par>
117409	I	<par>More division? <latinform>lwa</latinform>: cf. above p. 9 4231 (Monpa M) and above (*T-B); cf. also <latinform>groa</latinform> above/<latinform>lua</latinform> below. New Etym?</par>
117410	I	<par>as above</par>
117411	I	<par>a = BP prefx? M2: prob. not 2103? (or add LUNG to 2103 gloss?)</par>
117415	I	<par>Check other LUNG etyma.</par>
117415	I	<par>M1: or 458?</par>
117416	I	<par>M1: earlier tagger = b? See below 2.2.1.3 group-many. Cf. 2112. M2: <latinform>so</latinform> = 66? (or 77?)</par>
117417	I	<par>458?</par>
117418	I	<par>a=BP prefix? 457?</par>
117419	I	<par>a = BP prefx? <latinform>po</latinform> = 1392? 2103?</par>
117424	I	<par>see prev. page: b? M2: or 66?</par>
117425	I	<par>Division?</par>
117426	I	<par>a = BP pfx?;cf. below <latinform>?a-hmap</latinform></par>
