type	text
T	<par><strong>Transcription:</strong><br />A bullet marks vowel length (/a•/ = [aː]).</par><par>r̂ (e.g. lappr̂aŋ &apos;wing&apos;) is an apico-alveolar flap [ɺ], while regular r is a trill.</par>
