rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
12862	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵	zo⁵⁵ po⁵⁵	body	body			1.1.1	1.1	0			4,1902
12863	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵ phaʔ⁵³	zo⁵⁵ po⁵⁵ phaʔ⁵³	side (right)	side (right)			1.4.5	1.2	0			4,1902,m
12864	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵ tʂhi⁵³	zo⁵⁵ po⁵⁵ tʂhi⁵³	side (left)	side (left)			1.4.5	1.3	0			4,1902,m
12865	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵ ŋỹ⁵⁵ xho⁵³	zo⁵⁵ po⁵⁵ ŋỹ⁵⁵ xho⁵³	back	back			1.4.8	1.4	0			4,1902,m,m
12866	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵ dʐo¹³ xho⁵³	zo⁵⁵ po⁵⁵ dʐo¹³ xho⁵³	front	front			1.4.4	1.5	0			4,1902,m,m
12867	329	Tibetan (Batang)	zo⁵⁵ po⁵⁵ ngo⁵⁵ dĩ⁵⁵	zo⁵⁵ po⁵⁵ ngo⁵⁵ dĩ⁵⁵	torso / trunk	torso  /  trunk			1.5.3.2	1.6	0	jbl3		4,1902,m,m
12868	329	Tibetan (Batang)	kõ⁵⁵ laʔ⁵⁵ ɣe⁵³	kõ⁵⁵ laʔ⁵⁵ ɣe⁵³	limbs / arms and legs	limbs  /  arms and legs			1.5.3.1	1.7	0	jbl3		
12869	329	Tibetan (Batang)	ȵi⁵⁵ kha⁵³	ȵi⁵⁵ kha⁵³	bosom	bosom			1.4.4.2	1.9	0			297,310
12870	329	Tibetan (Batang)	xha⁵³	xha⁵³	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		34
12871	329	Tibetan (Batang)	søʔ⁵³	søʔ⁵³	alive / be living	alive  /  be living			1.1.2.1	1.12	0	jbl3		81
12872	329	Tibetan (Batang)	xɛʔ⁵³	xɛʔ⁵³	die / be dead	die  /  be dead			1.1.6	1.13	0	jbl3		27
12873	329	Tibetan (Batang)	zo⁵³	zo⁵³	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		19
12874	329	Tibetan (Batang)	khᴇ⁵⁵ zo⁵³	khᴇ⁵⁵ zo⁵³	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		3301,19
12875	329	Tibetan (Batang)	ȵɛ²³¹	ȵɛ²³¹	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		129
12876	329	Tibetan (Batang)	shɛʔ⁵³	shɛʔ⁵³	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		m
12877	329	Tibetan (Batang)	mi⁵⁵ la⁵⁵ mi⁵³	mi⁵⁵ la⁵⁵ mi⁵³	dream	dream	v.	v.	1.1.4.2	1.18	0			130,1017,130
