rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
51177	344	Bisu	là◦khɨ̀◦khɨ̀◦kjú	là◦khɨ̀◦khɨ̀◦kjú	ankle	ankle			1.5.8.2	13	0			695,335,335,m
51178	344	Bisu	kha◦kjú	kha◦kjú	ankle	ankle			1.5.8.2	13	0			
51179	344	Bisu	tɔ̀ŋ◦khlɔ̀ŋ	tɔ̀ŋ◦khlɔ̀ŋ	anus	anus			1.4.10.2	13	0			225,408
51180	344	Bisu	là◦lɨ̀ŋ	là◦lɨ̀ŋ	arm	arm			1.5.1.2	13	0			695,242
51181	344	Bisu	kɔ̀◦kili	kɔ̀◦kili	armpit	armpit			1.5.1.2.3	13	0			m,1289
51182	344	Bisu	kɔ̀◦kilík	kɔ̀◦kilík	armpit	armpit			1.5.1.2.3	13	0			m,1289
51183	344	Bisu	tàŋ◦khàŋ	tàŋ◦khàŋ	back	back			1.4.8	13	0			225,219
51184	344	Bisu	pa◦ʃɛ̀	pa◦ʃɛ̀	beard	beard			1.2.5.5	13	0			268,1111
51185	344	Bisu	pɔ̀ŋ◦ba	pɔ̀ŋ◦ba	belly	belly			1.4.7	13	0			2111,s
51186	344	Bisu	là◦khɨ̀◦lá◦ba	là◦khɨ̀◦lá◦ba	big toe	big toe			1.5.6.1	13	0			695,335,m,m
51187	344	Bisu	pába	pába	big toe	big toe			1.5.6.1	13	0			
51188	344	Bisu	ʃì	ʃì	blood	blood			1.6.2	13	0			230
51189	344	Bisu	aŋ◦to	aŋ◦to	body	body			1.1.1	13	0			5450,14
51190	344	Bisu	aŋ◦gàɔ	aŋ◦gàɔ	bone	bone			1.6.3	13	0			5450,233
51191	344	Bisu	là◦mɔ̀ŋ	là◦mɔ̀ŋ	bottom of the hand	bottom of the hand			9.2.2	13	0			695,m
51192	344	Bisu	lɔŋ◦pɛt	lɔŋ◦pɛt	breast	breast			1.4.4.3	13	0			3458,308
51193	344	Bisu	aŋ◦sà	aŋ◦sà	breath	breath			1.1.2.2	13	0			5450,32
51194	344	Bisu	tɔ̀ŋsì	tɔ̀ŋsì	bum	bum			1.4.10	13	0			
51195	344	Bisu	tɔ̀ŋ◦phlà	tɔ̀ŋ◦phlà	buttock	buttock			1.4.9.2	13	0			225,399
51196	344	Bisu	kapúŋsɨ	kapúŋsɨ	calf (of leg)	calf (of leg)			1.5.7	13	0			
51197	344	Bisu	pa◦pá	pa◦pá	cheek	cheek			1.2.5.2	13	0			268,s
51198	344	Bisu	náʔ◦ə́k	náʔ◦ə́k	chest	chest			1.4.4.3	13	0			bTai
51199	344	Bisu	man◦tə̀ŋ	man◦tə̀ŋ	chin	chin			1.2.5.3	13	0			1188,286
51200	344	Bisu	tɔ◦tshìŋ	tɔ◦tshìŋ	clitoris	clitoris				13	0			661,1626
51201	344	Bisu	hja◦tu◦bɔ́k	hja◦tu◦bɔ́k	comb (rooster)	comb (rooster)			1.2.2.1	1	0			1606,m,m
51202	344	Bisu	mànthaŋ	mànthaŋ	corners of the mouth	corners of the mouth			5.11.9.3	13	0			
51203	344	Bisu	tɨ̀sɔ̀k	tɨ̀sɔ̀k	cubit	cubit			1.5.9.3	46	0			
51204	344	Bisu	na◦sɨ̀ŋ	na◦sɨ̀ŋ	ear	ear			1.2.7	13	0			811,m
51205	344	Bisu	ʔaŋ◦ʔu	ʔaŋ◦ʔu	egg (animal)	egg (animal)				2	0			5450,301
51206	344	Bisu	là◦sɨ̀◦tɔŋ	là◦sɨ̀◦tɔŋ	elbow	elbow			1.5.8.3	13	0			695,418,m
51207	344	Bisu	pà◦sɨ̀◦tɔŋ	pà◦sɨ̀◦tɔŋ	elbow	elbow			1.5.8.3	13	0			
51208	344	Bisu	ɛ̀ŋ	ɛ̀ŋ	excrements, feces	excrements, feces			1.8.5	14	0			
51209	344	Bisu	mɛ◦hnɨ	mɛ◦hnɨ	eye	eye			1.2.6	14	0			681,2067
51210	344	Bisu	mɛ̀◦khjà◦ɔ◦hmɨ̀	mɛ̀◦khjà◦ɔ◦hmɨ̀	eyebrow	eyebrow			1.2.6.6	14	0			681,m,p,363
51211	344	Bisu	mɛ◦kà	mɛ◦kà	face	face			1.2.5	14	0			681,273
51212	344	Bisu	ha◦jàʔ◦aŋ◦hmɨ̀	ha◦jàʔ◦aŋ◦hmɨ̀	feather	feather			1.6.1.1	2	0			1606,m,p,363
51213	344	Bisu	la◦khɨ̀	la◦khɨ̀	feet (animal)	feet (animal)			1.5.2	2	0			695,335
51214	344	Bisu	là◦hɲùŋ	là◦hɲùŋ	fingers	fingers			1.5.6	14	0			695,320
51215	344	Bisu	là◦tshù	là◦tshù	fist	fist			1.5.1.1.1	14	0			695,m
51216	344	Bisu	aŋ◦ʃà	aŋ◦ʃà	flesh	flesh			1.1.1.1	14	0			5450,34
51217	344	Bisu	tù◦kɔŋ◦hnɨ́ŋ	tù◦kɔŋ◦hnɨ́ŋ	fontanelle	fontanelle			1.2.1.3	14	0			1223,387,m
51218	344	Bisu	là◦khɨ̀	là◦khɨ̀	foot	foot			1.5.2	14	0			350,335
51219	344	Bisu	mɛ◦khɔ́ŋ	mɛ◦khɔ́ŋ	forehead	forehead			1.2.5.1	14	0			m,2025
51220	344	Bisu	pɛ◦khà◦laŋ	pɛ◦khà◦laŋ	gall	gall			1.7.3.1	14	0			m,229,191
51221	344	Bisu	aŋ◦làp◦ʔmbã	aŋ◦làp◦ʔmbã	genitals	genitals			1.9.1	14	0			5450,1647,1359
51222	344	Bisu	nɨŋ◦pan	nɨŋpan	goiter	goiter			1.4.2.2	14	0			479,m
51223	344	Bisu	sɔ̀◦khɔ̀ŋ	sɔ̀◦khɔ̀ŋ	gum[s]	gum[s]			1.3.4.3	14	0			632,1723
51224	344	Bisu	aŋ◦hmɨ̀	aŋ◦hmɨ̀	hair (of body)	hair (of body)			1.2.3	14	0			5450,363
51225	344	Bisu	là◦pù	là◦pù	hand	hand			1.5.1.1	14	0			695,1327
51226	344	Bisu	aŋ◦tù	aŋ◦tù	head	head			1.2.1	14	0			5450,1223
51227	344	Bisu	ʃám◦khɨ́ŋ	ʃám◦khɨ́ŋ	head hair	head hair			1.2.3	14	0			366,372
51228	344	Bisu	nɨŋ◦ba	nɨŋ◦ba	heart	heart			1.7.1	14	0			251,s
51229	344	Bisu	patɔŋtsɨ́ŋ	patɔŋtsɨ́ŋ	heel	heel			1.5.2.1	14	0			
51230	344	Bisu	aŋ◦khjáɔ	aŋ◦khjáɔ	horn	horn			1.2.2	2	0			5450,819
51231	344	Bisu	aŋ◦ʔú	aŋ◦ʔú	intestines	intestines			1.7.7	14	0			5450,2102
51232	344	Bisu	la◦tshɨ̀	la◦tshɨ̀	joint	joint			1.5.8	14	0			m,418
51233	344	Bisu	màkɛɔ	màkɛɔ	kidney	kidney			1.7.5	14	0			m
51234	344	Bisu	patú	patú	knee	knee			1.5.8.4	14	0			
51235	344	Bisu	nɨ́ŋ◦khɔ́ŋ	nɨ́ŋ◦khɔ́ŋ	larynx	larynx			1.3.5.4	14	0			m,3361
51236	344	Bisu	mɛ◦hnɨ̀◦ʔaŋhmɨ̀	mɛ◦hnɨ̀◦ʔaŋhmɨ̀	lash (of eye)	lash (of eye)			6.2.2.1	14	0			681,2067
51237	344	Bisu	tjiwit	tjiwit	life	life			1.1.2.1	14	0			b
51238	344	Bisu	aŋ◦tshiŋ	aŋ◦tshiŋ	liver	liver			1.7.3	14	0			5450,1390
51239	344	Bisu	aŋ◦hmaɔ	aŋ◦hmaɔ	lung	lung			1.7.2	14	0			5450,5738
51240	344	Bisu	aŋ◦gàɔ◦laŋ	aŋ◦gàɔ◦laŋ	marrow	marrow			1.6.3.5	15	0			5450,233,m
51241	344	Bisu	lɔŋ◦pɛt◦láŋ	lɔŋ◦pɛt◦láŋ	milk	milk				15	0			3458,308,191
51242	344	Bisu	man◦pɔ̀ŋ	man◦pɔ̀ŋ	mouth	mouth			1.3.1	15	0			467,476
51243	344	Bisu	hnàɔ	hnàɔ	mucus	mucus			1.8.2	15	0			
51244	344	Bisu	pasɨ̀ŋ	pasɨ̀ŋ	nails	nails			1.5.10	15	0			
51245	344	Bisu	nɨŋ◦poe	nɨŋ◦poe	nape of the neck	nape of the neck			1.4.2.1	15	0			479,m
51246	344	Bisu	ɕa◦tɔŋ	ɕa◦tɔŋ	navel	navel			1.9.4	15	0			m,3447
51247	344	Bisu	ʃa◦tɔŋ	ʃa◦tɔŋ	navel	navel			1.9.4	15	0			m,3447
51248	344	Bisu	nɨŋ◦tshɨ́	nɨŋ◦tshɨ́	neck	neck			1.4.2	15	0			479,255
51249	344	Bisu	na◦kháŋ	na◦kháŋ	nose	nose			1.2.8	15	0			803,809
51250	344	Bisu	na◦khɔ́ŋ	na◦khɔ́ŋ	nostril	nostril			1.2.8.1	15	0			803,809
51251	344	Bisu	là◦wà	là◦wà	palm of the hand	palm of the hand			1.5.5	15	0			695,776
51252	344	Bisu	lɛ̀◦thɛ	lɛ̀◦thɛ	penis	penis				15	0			1284,641
51253	344	Bisu	tʃhàŋ◦tʃhàŋ	tʃhàŋ◦tʃhàŋ	placenta	placenta				15	0			1615,1615
51254	344	Bisu	hókʔ	hókʔ	placenta (cow's)	placenta (cow's)				3	0			
51255	344	Bisu	aŋ◦ʔúm	aŋ◦ʔúm	pus	pus			1.8.6.1	15	0			5450,1298
51256	344	Bisu	khàn◦laŋ	khàn◦laŋ	saliva	saliva			1.8.3	15	0			539,191
51257	344	Bisu	pà◦hùm	pà◦hùm	shoulder	shoulder			1.4.3	15	0			570,754
51258	344	Bisu	aŋ◦khɔ	aŋ◦khɔ	skin	skin			1.6.5	15	0			5450,586
51259	344	Bisu	là◦khɨ̀◦pháwa	là◦khɨ̀◦pháwa	sole of foot	sole of foot			1.5.5	15	0			350,335,776
51260	344	Bisu	khàŋ◦laŋ	khàŋ◦laŋ	spittle	spittle			1.2.6	15	0			
51261	344	Bisu	ù◦pì	ù◦pì	spleen	spleen			1.7.4	15	0			p,91
51262	344	Bisu	pɔ̀ŋ◦pɔ̀ŋ	pɔ̀ŋ◦pɔ̀ŋ	stomach	stomach			1.7.6	15	0			2111,2111
51263	344	Bisu	mɔ̀ŋ◦hnɨ̀	mɔ̀ŋ◦hnɨ̀	sweat	sweat	n	n	1.8.1	15	0			619,m
51264	344	Bisu	tɔŋ◦hɲì	tɔŋ◦hɲì	tail	tail			1.4.10.1	4	0			225,1288
