rn	type	text
15941	I	<par>Check Nusu reflex of <reconstruction>*-am</reconstruction> to justify shifting from 366 to 1232.</par>
15997	I	<par>M1: 1381? or 191?</par>
16011	I	<par>or 2122?</par>
16014	I	<par>315 or 2102?</par>
