rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
128858	594	Guiqiong	su̵³³ su̵⁵⁵	su̵³³ su̵⁵⁵	alive / be living	alive / be living			1.1.2.1		0			80,80
128859	594	Guiqiong	nɔ̃³³ mbo³³ ji³³	nɔ̃³³ mbo³³ ji³³	anus / rectum	anus / rectum			1.4.10.2		0			
128860	594	Guiqiong	khɑ³³ pɑ³³	khɑ³³ pɑ³³	arm	arm			1.5.1.2		0			m,s
128861	594	Guiqiong	gɔ³⁵ mu³³	gɔ³⁵ mu³³	awake / be awake	awake / be awake			1.1.4		0			
128862	594	Guiqiong	gi³⁵ kuɔ̃⁵³	gi³⁵ kuɔ̃⁵³	back	back			1.4.8		0			209,219
128863	594	Guiqiong	pho³⁵ ȵõ³³ mu⁵⁵	pho³⁵ ȵõ³³ mu⁵⁵	hungry	hungry	be	be	1.1.3		0			m,m,99
128864	594	Guiqiong	e³³ le⁵⁵ tsi³³ bø³⁵	e³³ le⁵⁵ tsi³³ bø³⁵	pregnant	pregnant	be	be	1.9.6.1		0			
128865	594	Guiqiong	tɕhi⁵⁵	tɕhi⁵⁵	sick / ill / hurt	sick / ill / hurt	be	be	1.1.5.1		0			1847
128866	594	Guiqiong	ɣi⁵³	ɣi⁵³	thirsty	thirsty	be	be	1.1.3.1		0			
128867	594	Guiqiong	ø⁵⁵ tshɔ̃⁵³	ø⁵⁵ tshɔ̃⁵³	beard	beard			1.2.5.5		0			m,370
128868	594	Guiqiong	pɑ⁵⁵	pɑ⁵⁵	belly / abdomen	belly / abdomen			1.4.7		0			
128869	594	Guiqiong	tsɔ̃⁵³ di³³	tsɔ̃⁵³ di³³	bite	bite			1.3.4.4		0			
128870	594	Guiqiong	ndʐue³⁵	ndʐue³⁵	bleed	bleed			1.6.2		0			m
128871	594	Guiqiong	ȵɑ̃³⁵ ko⁵³	ȵɑ̃³⁵ ko⁵³	blind	blind			1.2.6.14.2		0			681,m
128872	594	Guiqiong	tsɿ⁵³	tsɿ⁵³	blood	blood			1.6.2		0			230
128873	594	Guiqiong	mu̵³⁵	mu̵³⁵	blow	blow			1.3.1.4		0			503
128874	594	Guiqiong	li³³ pu⁵³	li³³ pu⁵³	body	body			1.1.1		0			11,1902
128875	594	Guiqiong	wu⁵⁵ wu³³	wu⁵⁵ wu³³	bone	bone			1.6.3		0			232,232
128876	594	Guiqiong	wɔ̃³³ tɕɑ⁵³	wɔ̃³³ tɕɑ⁵³	bosom	bosom			1.4.4.2		0			288,m
128877	594	Guiqiong	le⁵⁵ pu̵⁵³	le⁵⁵ pu̵⁵³	brain	brain			1.2.4		0			465,252
128878	594	Guiqiong	ni⁵⁵ ni⁵⁵	ni⁵⁵ ni⁵⁵	breast	breast			1.4.4.3		0			253,253
128879	594	Guiqiong	kø⁵⁵ ʐø⁵⁵ bi⁵⁵	kø⁵⁵ ʐø⁵⁵ bi⁵⁵	burp / belch	burp / belch			1.8.3		0			
128880	594	Guiqiong	bo³³ bo⁵³	bo³³ bo⁵³	buttocks	buttocks			1.4.10		0			398,404
128881	594	Guiqiong	mɔ̃³⁵ pɑ⁵³	mɔ̃³⁵ pɑ⁵³	calf	calf			1.5.7		0			
128882	594	Guiqiong	tshɑ⁵⁵ lɑ⁵⁵	tshɑ⁵⁵ lɑ⁵⁵	castrate	castrate			1.9.2.3		0			m,m
128883	594	Guiqiong	wɔ̃³³ tɕɑ⁵³	wɔ̃³³ tɕɑ⁵³	chest	chest			1.4.4.3		0			288,m
128884	594	Guiqiong	ko³³ ko⁵⁵	ko³³ ko⁵⁵	chew	chew			1.3.4		0			1762,1762
128885	594	Guiqiong	nɛ³³ nkø⁵³	nɛ³³ nkø⁵³	chin	chin			1.2.5.3		0			1187,273
128886	594	Guiqiong	tɑ³³ xɔ̃⁵³	tɑ³³ xɔ̃⁵³	cord / fathom	cord / fathom			1.5.9.5		0			
128887	594	Guiqiong	phɔ³⁵	phɔ³⁵	cough	cough			1.8.3.3		0			
128888	594	Guiqiong	quɑ⁵⁵ je⁵⁵	quɑ⁵⁵ je⁵⁵	crippled / lame	crippled / lame			4.2.7		0			
128889	594	Guiqiong	qo³⁵	qo³⁵	cry / weep	cry / weep			1.8.8.2		0			1103
128890	594	Guiqiong	te³³ tʃɿ⁵⁵	te³³ tʃɿ⁵⁵	cubit	cubit			1.5.9.3		0			
128891	594	Guiqiong	ɣɔ̃³³	ɣɔ̃³³	cyst	cyst			1.6.5.3		0			
128892	594	Guiqiong	wɛ³³ mø⁵³	wɛ³³ mø⁵³	deaf	deaf			1.2.7.5		0			1413,m
128893	594	Guiqiong	sɿ⁵⁵	sɿ⁵⁵	die / be dead	die / be dead			1.1.6		0			27
128894	594	Guiqiong	mɔ̃³⁵	mɔ̃³⁵	dream	dream	v	v	1.1.4.2		0			126
128895	594	Guiqiong	tɕhɑ³⁵	tɕhɑ³⁵	drink	drink					0			502
128896	594	Guiqiong	nɔ³⁵	nɔ³⁵	ear	ear			1.2.7		0			811
128897	594	Guiqiong	nɔ⁵⁵ wu⁵⁵	nɔ⁵⁵ wu⁵⁵	ear ornament for women	ear ornament for women			1.2.7		0			811,m
128898	594	Guiqiong	kø³⁵	kø³⁵	eat	eat			1.5.3.2		0			1707
128899	594	Guiqiong	nɑ³³ ʃɿ⁵³	nɑ³³ ʃɿ⁵³	egg	egg					0			3442,m
128900	594	Guiqiong	khu³³ pi⁵⁵ tɕo³³	khu³³ pi⁵⁵ tɕo³³	elbow	elbow			1.5.8.3		0			307,m,m
128901	594	Guiqiong	ȵɑ³⁵	ȵɑ³⁵	eye	eye			1.2.6		0			681
128902	594	Guiqiong	ȵɑ³⁵ lũ⁵⁵	ȵɑ³⁵ lũ⁵⁵	eyeball	eyeball			1.2.6.1		0			681,1427
128903	594	Guiqiong	ȵɑ³⁵ ŋo⁵³ tshɔ̃⁵³	ȵɑ³⁵ ŋo⁵³ tshɔ̃⁵³	eyebrow	eyebrow			1.2.6.6		0			681,m,370
128904	594	Guiqiong	ȵɑ³⁵ ŋo⁵⁵ tshɔ̃⁵³	ȵɑ³⁵ ŋo⁵⁵ tshɔ̃⁵³	eyelash	eyelash			1.2.6.5		0			682,m,370
128905	594	Guiqiong	vu³³ ȵɑ⁵³	vu³³ ȵɑ⁵³	face	face			1.2.5		0			m,682
128906	594	Guiqiong	mɔ³³ nɑ⁵³	mɔ³³ nɑ⁵³	fat	fat			1.6.4		0			1470,1443
128907	594	Guiqiong	tshɔ̃³³	tshɔ̃³³	feather	feather			1.6.1.1		0		D0	370
128908	594	Guiqiong	nɔ⁵³	nɔ⁵³	feces / shit	feces / shit			1.8.5		0			m
128909	594	Guiqiong	ŋi³³	ŋi³³	female	female			1.9.3		0			
128910	594	Guiqiong	kue³³ ȵy⁵³	kue³³ ȵy⁵³	finger	finger			1.5.6		0			m,320
128911	594	Guiqiong	tɕhɛ³³ thu⁵⁵	tɕhɛ³³ thu⁵⁵	fist	fist			1.5.1.1.1		0			bChinese
128912	594	Guiqiong	ɕi⁵³	ɕi⁵³	flesh / meat	flesh / meat			1.1.1.1		0			34
128913	594	Guiqiong	gɑ³⁵	gɑ³⁵	foot	foot			1.5.2		0			
128914	594	Guiqiong	ngɑ³⁵ pø⁵⁵ ty⁵⁵	ngɑ³⁵ pø⁵⁵ ty⁵⁵	footprint	footprint			1.5.2.5		0			
128915	594	Guiqiong	ȵi⁵⁵ rɑ⁵³	ȵi⁵⁵ rɑ⁵³	forehead / brow	forehead / brow			1.2.5.1		0			
128916	594	Guiqiong	pɑ⁵⁵ nku⁵⁵	pɑ⁵⁵ nku⁵⁵	full / be satiated	full / be satiated			1.1.3.2		0			
128917	594	Guiqiong	ʐɔ̃³⁵	ʐɔ̃³⁵	gall bladder	gall bladder			1.7.3		0			
128918	594	Guiqiong	thu³³ khuɛ⁵³	thu³³ khuɛ⁵³	gape / open mouth	gape / open mouth			1.3.1		0			
128919	594	Guiqiong	nɔ̃³⁵	nɔ̃³⁵	birth, give	birth, give			1.1.2		0			1864
128920	594	Guiqiong	hui⁵³ nɛ⁵³	hui⁵³ nɛ⁵³	gums	gums			1.3.4.3		0			635,504
128921	594	Guiqiong	ʐu³³ pu⁵³	ʐu³³ pu⁵³	hair of head	hair of head			1.2.3		0			m,1228
128922	594	Guiqiong	ko⁵³	ko⁵³	hand	hand			1.5.1.1		0			712
128923	594	Guiqiong	bo³³ bo⁵³	bo³³ bo⁵³	haunches	haunches			1.4.9.2		0			398,404
128924	594	Guiqiong	wɛ³³ jɛ̃⁵³	wɛ³³ jɛ̃⁵³	head	head			1.2.1		0			385,m
128925	594	Guiqiong	ji⁵⁵ tʃɿ⁵⁵	ji⁵⁵ tʃɿ⁵⁵	hear	hear			1.2.7.4		0			m
128926	594	Guiqiong	tɔ̃³³ jɔ̃³³	tɔ̃³³ jɔ̃³³	heart	heart			1.7.1		0			
128927	594	Guiqiong	xuɑ⁵⁵ lɛ³³	xuɑ⁵⁵ lɛ³³	heel	heel			1.5.2.1		0			
128928	594	Guiqiong	kø⁵⁵ ʐø⁵⁵ bi⁵⁵	kø⁵⁵ ʐø⁵⁵ bi⁵⁵	hiccup	hiccup			1.8.3.5		0			
128929	594	Guiqiong	ȵi³⁵ pɑ⁵⁵ pɑ⁵⁵	ȵi³⁵ pɑ⁵⁵ pɑ⁵⁵	hide / leather	hide / leather			1.6.5.1		0			2538,792,792
128930	594	Guiqiong	khi⁵⁵	khi⁵⁵	hold in mouth	hold in mouth			1.3.4.4		0			
128931	594	Guiqiong	n◦gɑ³⁵	ngɑ³⁵	hoof	hoof			1.5.4		0			p,417
128932	594	Guiqiong	we⁵³	we⁵³	horn (of animal)	horn (of animal)			1.2.2		0			m
128933	594	Guiqiong	pi³⁵ tɔ̃³³	pi³⁵ tɔ̃³³	intestines / bowels	intestines / bowels			1.7.7		0			2104,m
128934	594	Guiqiong	tsø⁵⁵	tsø⁵⁵	itch	itch			1.6.5.5		0			56
128935	594	Guiqiong	ʐo³⁵	ʐo³⁵	kidney	kidney			1.7.5		0			215
128936	594	Guiqiong	tsy⁵⁵ tsy³³	tsy⁵⁵ tsy³³	kiss	kiss			1.3.2.2		0			5541,5541
128937	594	Guiqiong	pũ⁵⁵ mu⁵³	pũ⁵⁵ mu⁵³	knee	knee			1.5.8.4		0			
128938	594	Guiqiong	ɣi³⁵	ɣi³⁵	laugh	laugh			1.8.8.1		0			1108
128939	594	Guiqiong	ko⁵³ tʃɔ̃³³ lɑ³³ phɑ⁵⁵	ko⁵³ tʃɔ̃³³ lɑ³³ phɑ⁵⁵	left hand	left hand			1.5.3.2		0			712,m,m,m
128940	594	Guiqiong	mɔ̃³⁵ npɑ⁵³	mɔ̃³⁵ npɑ⁵³	leg	leg			1.5.7		0			
128941	594	Guiqiong	lɑ⁵⁵ lɑ⁵⁵	lɑ⁵⁵ lɑ⁵⁵	lick	lick			1.3.3.1		0			629,629
128942	594	Guiqiong	quɑ³³ je⁵⁵	quɑ³³ je⁵⁵	limp	limp			1.5.12		0			
128943	594	Guiqiong	khɑ⁵⁵ pɑ⁵⁵	khɑ⁵⁵ pɑ⁵⁵	lip	lip			1.3.2		0			273,588
128944	594	Guiqiong	ȵo⁵³	ȵo⁵³	liquid mucus	liquid mucus			3.2.3		0			
128945	594	Guiqiong	phu⁵³	phu⁵³	liver	liver			1.7.3		0			
128946	594	Guiqiong	lø⁵⁵ wu⁵³|	lø⁵⁵ wu⁵³	lung	lung			1.7.2		0			2121
128947	594	Guiqiong	pi⁵³	pi⁵³	male	male			1.9.6.1		0			
128948	594	Guiqiong	tshɔ̃³³	tshɔ̃³³	mane	mane			1.6.1		0			370
128949	594	Guiqiong	ni⁵⁵ ni⁵⁵	ni⁵⁵ ni⁵⁵	milk	milk					0			253,253
128950	594	Guiqiong	ũ⁵⁵ pa⁵³	ũ⁵⁵ pa⁵³	mouth	mouth			1.3.1		0			m,476
128951	594	Guiqiong	ɕi⁵³	ɕi⁵³	muscle	muscle			1.6.6.2		0			34
128952	594	Guiqiong	jɑ³³ pɑ⁵⁵	jɑ³³ pɑ⁵⁵	mute / dumb	mute / dumb			1.5.3.2		0			b
128953	594	Guiqiong	kue³³ ɕɛ⁵³	kue³³ ɕɛ⁵³	nail	nail			1.5.10		0			
128954	594	Guiqiong	tɑ⁵⁵ tshɿ⁵³	tɑ⁵⁵ tshɿ⁵³	neck	neck			1.4.2		0			m,255
128955	594	Guiqiong	ȵi⁵⁵ ȵi⁵⁵ wĩ⁵⁵ jɛ̃⁵⁵	ȵi⁵⁵ ȵi⁵⁵ wĩ⁵⁵ jɛ̃⁵⁵	nipple	nipple					0			253,253,m,m
128956	594	Guiqiong	ȵo⁵⁵ kũ⁵³	ȵo⁵⁵ kũ⁵³	nose	nose			1.2.8		0			803,809
128957	594	Guiqiong	zɔ̃³⁵	zɔ̃³⁵	nurse / suckle	nurse / suckle			4.2.1.5		0			
128958	594	Guiqiong	ko⁵⁵ kho³³ kho³³	ko⁵⁵ kho³³ kho³³	palm	palm			1.5.5		0			712,m,m
128959	594	Guiqiong	xɔ̃⁵⁵ tɕhi³³	xɔ̃⁵⁵ tɕhi³³	pant	pant			1.1.2.2		0			
128960	594	Guiqiong	ȵĩ³³ ntɕo⁵³	ȵĩ³³ ntɕo⁵³	paw	paw			1.5.4		0			
128961	594	Guiqiong	tɕhy⁵⁵ mo⁵³	tɕhy⁵⁵ mo⁵³	phlegm	phlegm			1.8.3		0			
128962	594	Guiqiong	tsɔ̃⁵⁵	tsɔ̃⁵⁵	pincers	pincers			1.5.10.4		0			
128963	594	Guiqiong	pu⁵³	pu⁵³	pus	pus			1.8.6.1		0			1293
128964	594	Guiqiong	nɔ̃³⁵ tɕe⁵³	nɔ̃³⁵ tɕe⁵³	rib	rib			1.4.4.3		0			553,558
128965	594	Guiqiong	ko⁵³ wi⁵⁵ lɑ⁵⁵ phɑ⁵⁵	ko⁵³ wi⁵⁵ lɑ⁵⁵ phɑ⁵⁵	right hand	right hand			1.5.3.2		0			712,m,m,m
128966	594	Guiqiong	ʃɑ³³ pi⁵³	ʃɑ³³ pi⁵³	saliva	saliva			1.8.3		0			
128967	594	Guiqiong	sɑ̃⁵⁵ khu̵⁵⁵	sɑ̃⁵⁵ khu̵⁵⁵	scar	scar			1.6.5.3		0			
128968	594	Guiqiong	ndʑo³⁵	ndʑo³⁵	look	look			1.2.6.11		0			m
128969	594	Guiqiong	tɕi⁵⁵ tɕɔ̃⁵⁵	tɕi⁵⁵ tɕɔ̃⁵⁵	see	see			1.2.6.10		0			m
128970	594	Guiqiong	ɕi⁵³	ɕi⁵³	shin / tibia	shin / tibia			1.5.7.2		0			
128971	594	Guiqiong	tʂhɑ⁵⁵ khø⁵³	tʂhɑ⁵⁵ khø⁵³	shoulder	shoulder			1.4.3		0			m,3346
128972	594	Guiqiong	li³³ pu⁵³ tʃɔ̃³³ lɑ³³ phɑ	li³³ pu⁵³ tʃɔ̃³³ lɑ³³ phɑ	side (left)	side (left)			1.4.5		0			
128973	594	Guiqiong	li³³ pu⁵³ wi⁵⁵ lɑ⁵⁵ phɑ⁵⁵	li³³ pu⁵³ wi⁵⁵ lɑ⁵⁵ phɑ⁵⁵	side (right)	side (right)			1.4.5		0			
128974	594	Guiqiong	ku³⁵	ku³⁵	sinew / tendon	sinew / tendon			1.6.6.1		0			535
128975	594	Guiqiong	ɕi⁵³	ɕi⁵³	skin	skin			1.6.5		0			596
128976	594	Guiqiong	jø³⁵	jø³⁵	sleep / be asleep	sleep / be asleep			1.1.4.1		0			127
128977	594	Guiqiong	xũ⁵⁵ xũ³³	xũ⁵⁵ xũ³³	smell / sniff	smell / sniff			1.2.8.5		0			
128978	594	Guiqiong	ɣi³⁵	ɣi³⁵	smile	smile			1.8.8.1		0			1108
128979	594	Guiqiong	hø³³ |tshi⁵⁵ bi³³	hø³³ tshi⁵⁵ bi³³	sneeze	sneeze			1.8.2.1		0			2131,m
128980	594	Guiqiong	ɕe⁵³	ɕe⁵³	speak	speak			8.5.10.1		0			1755
128981	594	Guiqiong	xɑ⁵⁵	xɑ⁵⁵	spit	spit			1.8.3		0			
128982	594	Guiqiong	we³⁵ tsɿ³³	we³⁵ tsɿ³³	stomach	stomach			1.7.6		0			b
128983	594	Guiqiong	tsy⁵⁵ tsy³³	tsy⁵⁵ tsy³³	suck	suck			1.3.2.1		0			5541,5541
128984	594	Guiqiong	mi⁵⁵ nɔ⁵³	mi⁵⁵ nɔ⁵³	swallow	swallow			1.3.5.6		0			505,m
128985	594	Guiqiong	fu⁵⁵ tʃɿ³³	fu⁵⁵ tʃɿ³³	sweat	sweat			1.8.1		0			615,1631
128986	594	Guiqiong	ɣɔ̃³³	ɣɔ̃³³	swell / be swollen	swell / be swollen			1.1.5.2		0			
128987	594	Guiqiong	mi³³ kue⁵³	mi³³ kue⁵³	tail	tail			1.4.10.1		0			1288,219
128988	594	Guiqiong	ȵɑ³³ ɣũ⁵⁵	ȵɑ³³ ɣũ⁵⁵	tears	tears			1.2.6.7		0			681,m
128989	594	Guiqiong	tʂho⁵⁵ ko⁵³	tʂho⁵⁵ ko⁵³	throat	throat			1.3.5		0			3363,389
128990	594	Guiqiong	nguɑ³³ nguɑ³⁵	nguɑ³³ nguɑ³⁵	tickle	tickle			1.5.1.2.4		0			
128991	594	Guiqiong	dʐɿ³⁵	dʐɿ³⁵	tongue	tongue			1.3.3		0			621
128992	594	Guiqiong	xɯi⁵³	xɯi⁵³	tooth	tooth			1.3.4		0			632
128993	594	Guiqiong	the³³ the³³	the³³ the³³	tremble / shiver	tremble / shiver			6.7.3		0			
128994	594	Guiqiong	jɑ³³ tʃɿ⁵⁵ mɛ³³	jɑ³³ tʃɿ⁵⁵ mɛ³³	underarm / armpit	underarm / armpit			1.5.1.2.3		0			
128995	594	Guiqiong	e³³ ʃɿ⁵⁵ mɔ̃⁵⁵ kɔ̃³³	e³³ ʃɿ⁵⁵ mɔ̃⁵⁵ kɔ̃³³	urinary bladder	urinary bladder			1.7.8		0			
128996	594	Guiqiong	ɛ⁵⁵ ʃɿ⁵⁵	ɛ⁵⁵ ʃɿ⁵⁵	urine	urine			1.8.4		0			m,650
128997	594	Guiqiong	dʐɿ³⁵ nɛ⁵³	dʐɿ³⁵ nɛ⁵³	uvula	uvula			1.3.5.1		0			621,m
128998	594	Guiqiong	xɑ⁵⁵ pu̵⁵⁵ pu̵⁵⁵	xɑ⁵⁵ pu̵⁵⁵ pu̵⁵⁵	vomit	vomit			1.8.3.2		0			m,1145,1145
