rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
118255	668	Jingpho	n³¹saʔ³¹lam³³	n³¹saʔ³¹|lam³³	genitals	genitals		1.9.1		0		p,32,1017
144712	1324	Qiang (Yadu)	ʐmu	ʐmu	corpse	corpse		1.1.6.1		0	u	17
144713	668	Jingpho	maŋ³³	maŋ³³	carcass / corpse	carcass / corpse		1.1.6.1	479	0		17
144754	668	Jingpho	ne³¹	ne³¹	copulate	copulate	v.	1.9.1.1		0		548
144755	668	Jingpho	ne³¹tan³¹	ne³¹tan³¹	large penis	large penis	n.	9.7.1		0		545,m
144756	668	Jingpho	ne³¹ti³¹	ne³¹ti³¹	scrotum	scrotum	n.			0		545,300
144757	668	Jingpho	ne³¹khaʔ⁵⁵	ne³¹khaʔ⁵⁵	corona glandis	corona glandis	n.	3.2.10		0		545,m
144758	668	Jingpho	ne³¹khji⁵⁵	ne³¹khji⁵⁵	smegma	smegma	n.	1.9.1		0		545,572
144759	668	Jingpho	ne³¹phjiʔ³¹	ne³¹phjiʔ³¹	foreskin / prepuce	foreskin / prepuce	n.			0		545,590
144760	668	Jingpho	ne³¹than³³	ne³¹than³³	glans penis	glans penis	n.			0		545,m
144761	668	Jingpho	ne³¹tʃin³¹	ne³¹tʃin³¹	circumcised penis	circumcised penis	n.	1.9.2.2		0		545,m
144762	668	Jingpho	ne³¹kjo̱³¹	ne³¹kjo̱³¹	sexually dysfunctional male	sexually dysfunctional male	n.	1.9.1.1		0		545,m
144763	668	Jingpho	ne³¹laŋ³³	ne³¹laŋ³³	penis	penis	n.			0		545,1638
144764	668	Jingpho	ne³¹mun³³	ne³¹mun³³	male pubic hair	male pubic hair	n.			0		545,363
144765	668	Jingpho	ne³¹po̱t³¹	ne³¹po̱t³¹	penis shaft	penis shaft	n.			0		545,3426
144766	668	Jingpho	ne³¹ʒaŋ³³	ne³¹ʒaŋ³³	sexually potent male	sexually potent male	n.	1.9.1.1		0		545,1283
144767	668	Jingpho	ne³¹ʒuʔ⁵⁵	ne³¹ʒuʔ⁵⁵	masturbation	masturbation	n.			0		545,m
144768	668	Jingpho	ne³¹si³³	ne³¹si³³	impotence	impotence	n.			0		545,m
144769	668	Jingpho	ne³¹tu̱m³³	ne³¹tu̱m³³	testicles	testicles	n.			0		545,m
144770	668	Jingpho	ne³¹up⁵⁵	ne³¹up⁵⁵	uncircumcised penis	uncircumcised penis	n.			0		545,m
144771	668	Jingpho	ne³¹tsu³³	ne³¹tsu³³	semen	semen	n.			0		545,642
173023	668	Jingpho	wā-gām	wā-gām	molar	molar		1.3.4.2	865	0	u	632,630
311382	668	Jingpho	tʃu̱ʔ⁵⁵	tʃu̱ʔ⁵⁵	breast; suck	breast; suck		1.4.4.3	96	0		5540
311383	668	Jingpho	tʃu̱p³¹	tʃu̱p³¹	suck up, absorb	suck up, absorb		1.3.2.1	98	0		5541
441351	668	Jingpho	khaʔ³¹leŋ³¹	khaʔ³¹leŋ³¹	wave (in water)	a wave (in water)	n	6.7.4	p.228	0		m,m
441399	668	Jingpho	pū-jàt	pū-jàt	snake's nest	snake's nest		2.1.6	673	0		2178,679
516202	668	Jingpho	sùm◦thāŋ lə◦phùm	sùm◦thāŋ lə◦phùm	arm	arm		1.5.1.2	816	0		m,711,695,754
523752	668	Jingpho	lə◦màn	ləmàn	joint	joint	n	1.5.8		0		695,420
533344	668	Jingpho	yíʔ		dry field		n		893	0		5544
533432	668	Jingpho	jǝ◦sù		wake s.o. up, arouse		vt	1.1.4	344	0		p,1837
533466	668	Jingpho	pə◦nen		mucus, phlegm			2.1.6	661	0		m,543
533476	668	Jingpho	thūn		shrink				323	0		2717
570825	668	Jingpho	grám		repair				201	0		5386
570827	668	Jingpho	džə◦khrō		windpipe / throat / gullet / esophagus				329	0		p,488
585970	668	Jingpho	pyóʔ		boiled and soft; tender				679	0		2577
585971	668	Jingpho	šə◦pyóʔ		boil		v.		773	0		m,2577
621324	668	Jingpho	bu³¹		wear (skirt, trousers)		v.		69	0		2180
621342	668	Jingpho	ʃă³¹kun⁵⁵		cause to carry / load up		v.		742	0		m,5665
621372	668	Jingpho	brá		scatter		v.		63	0		2165
621398	668	Jingpho	mjàʔ		slash with claw		v.		529	0		2459
621399	668	Jingpho	à◦mjá		torn, ragged				28	0		p,2459
621434	668	Jingpho	ləjōŋ		deaf				422	0		1413
622052	668	Jingpho	n³¹guŋ³¹		back of knife		n.	1.4.8	582	0		p,2254
622153	668	Jingpho	n³¹tiʔ³¹		pot		n.		564	0		5786
622166	668	Jingpho	mərūng tōŋ		backbone			1.4.8.2	495	0		3323,3322
622180	668	Jingpho	byon³³		make a sudden appearance		v.	6.7.11	78	0		2190
622204	668	Jingpho	šíŋ-yɔ̂		face			1.2.5	798	0		m,1190
622218	668	Jingpho	níng-gâm		flight of steps			6.7.5	597	0		m,454
622220	668	Jingpho	nyéʔ		call (when threatening pigs)			6.19	652	0		181
