rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
18043	731	Kanauri	zinda	zinda	alive	alive		1.1.2.1	38	0	x	b
18044	731	Kanauri	patrə	patrə	ankle	ankle		1.5.8.2	38	0		
18045	731	Kanauri	khyuč	khyuč	arm	arm		1.5.1.2	29,35	0		712
18046	731	Kanauri	pi◦ṣṭiṅ	pi◦ṣṭiṅ	back	back		1.4.8		0		1361,203
18047	731	Kanauri	so◦ṇəṅ	so◦ṇəṅ	beak / bill	beak / bill		1.3.1.2		0		m,2100
18048	731	Kanauri	dari	dari	beard	beard		1.2.5.5	29	0		2063
18049	731	Kanauri	polac	polac	blood	blood		1.6.2		0		i
18050	731	Kanauri	ḍeəṅ	ḍeəṅ	body	body		1.1.1	23,29,58	0		6
18051	731	Kanauri	phur	phur	boil	boil	n.	6.6	20	0		
18052	731	Kanauri	har◦əṅ	har◦əṅ	bone	bone		1.6.3	58	0		b,m
18053	731	Kanauri	dɔm	dɔm	breath	breath		1.1.2.2	20,43	0		73
18054	731	Kanauri	sa◦səṇ	sa◦səṇ	breath	breath		1.1.2.2	30	0		32,b?,71
18055	731	Kanauri	piṇ	piṇ	cheek	cheek		1.2.5.2	27,42	0		264
18056	731	Kanauri	sṭug	sṭug	chest	chest		1.4.4.3	34,41	0		289
18057	731	Kanauri	brəg◦mig	brəg◦mig	chew	chew		1.3.4	34	0		1760,m
18058	731	Kanauri	chet◦kaṅ	chet◦kaṅ	chin	chin		1.2.5.3	37	0		m,267
18059	731	Kanauri	tsu	tsu	cough	cough		1.8.3.3	26	0		
18060	731	Kanauri	ču	ču	cough	cough		1.8.3.3	29	0		
18061	731	Kanauri	kək	kək	craw	craw			19	0		
18062	731	Kanauri	rin	rin	cubit	cubit		1.5.9.3	42	0		
18063	731	Kanauri	si	si	dead	dead		1.1.6	21	0		27
18064	731	Kanauri	ši	ši	dead	dead		1.1.6	61	0		27
18065	731	Kanauri	ši◦sid	ši◦sid	dead	dead		1.1.6	106	0		m,s
18066	731	Kanauri	si◦mig	si◦mig	die	die		1.1.6	106	0		27,s
18067	731	Kanauri	ši-	ši-	die	die		1.1.6	128	0		27
18068	731	Kanauri	chər◦šid	chər◦šid	died	died		1.1.6	39	0		m,m
18069	731	Kanauri	rɔc	rɔc	ear	ear		1.2.7	13	0	C	
18070	731	Kanauri	kanəṇ	kanəṇ	ear	ear		1.2.7	30,58	0		811
18071	731	Kanauri	liṭ	liṭ	egg	egg			28	0		1286
18072	731	Kanauri	liːṭ	liːṭ	egg	egg			29	0		1286
18073	731	Kanauri	kruc	kruc	elbow	elbow		1.5.8.3	34	0		
18074	731	Kanauri	mig	mig	eye	eye		1.2.6	57	0		682
18075	731	Kanauri	rok◦mig	rok◦mig	eyeball	eyeball		1.2.6.1	61	0		m,682
18076	731	Kanauri	mig◦spu	mig◦spu	eyelash	eyelash		1.2.6.5	61	0		682,1228
18077	731	Kanauri	sto	sto	face	face		1.2.5	34	0		
18078	731	Kanauri	mənṭ	mənṭ	female	female		1.9.3	36	0		m
18079	731	Kanauri	tau	tau	fever	fever		1.1.5.1	23	0		
18080	731	Kanauri	muṭhu	muṭhu	fist	fist		1.5.1.1.1	26	0		b
18081	731	Kanauri	baṇ	baṇ	foot / leg	foot / leg		1.5.2	27,57	0		
18083	731	Kanauri	spu	spu	hair, body	hair, body		1.2.3	34	0		1228
18084	731	Kanauri	kra	kra	hair (head)	hair (head)		1.2.3	34,41,54	0		367
18086	731	Kanauri	sgəlcimig	sgəlcimig	hiccup	hiccup		1.8.3.5	34	0		
18087	731	Kanauri	onč	onč	hungry	hungry		1.1.3	42	0		
18088	731	Kanauri	bəš	bəš	joint	joint		1.5.8	60	0		436
18089	731	Kanauri	buš◦baṅ	bušbaṅ	knee	knee		1.5.8.4	39	0		436,m
18090	731	Kanauri	bəš◦baṅ	bəšbaṅ	knee	knee		1.5.8.4	60	0		436,m
18091	731	Kanauri	wəc	wəc	laugh	laugh		1.8.8.1	53	0		m
