rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
451494	1963	Ao (Mongsen: Mangmetong)	khələm	khələm	worship	worship		5.8.1.3		0		6199
451495	1963	Ao (Mongsen: Mangmetong)	khù◦ma	khù◦ma	wound, sore on skin	wound, sore on skin	n.	1.8.6.2		0		7627,1788
451496	1963	Ao (Mongsen: Mangmetong)	hlə̀p	hlə̀p	wrap [wrapped]	wrap [wrapped]	v.	6.2.2.1		0		2321
451497	1963	Ao (Mongsen: Mangmetong)	khàŋ	khàŋ	wrap around [wrapped around]	wrap around [wrapped around]	v.	6.2.2.1		0		
451498	1963	Ao (Mongsen: Mangmetong)	mùk	mùk	wrap in shawl [wrapped in shawl]	wrap in shawl [wrapped in shawl]	v.	6.2.2.1		0		
451499	1963	Ao (Mongsen: Mangmetong)	tʃhən	tʃhən	wring [wringed] (variant of mətʃhən)	wring [wringed] (variant of mətʃhən)	v.	6.7.6		0		3465
451500	1963	Ao (Mongsen: Mangmetong)	mə◦tʃhən	mə◦tʃhən	wring [wringed] (variant of tʃhən)	wring [wringed] (variant of tʃhən)	v.	6.7.6		0		p,3465
451501	1963	Ao (Mongsen: Mangmetong)	kùŋɹəp	kùŋɹəp	wrinkle [wrinkled]	wrinkle [wrinkled]	v.	9.6.2		0		
451502	1963	Ao (Mongsen: Mangmetong)	zə◦lu	zə◦lu	write [wrote]	write [wrote]	v.	6.2.2.9.1		0		
451503	1963	Ao (Mongsen: Mangmetong)	[a]-mi	[a]-mi	yam	yam	n.	3.1.5		0		p,5598
451504	1963	Ao (Mongsen: Mangmetong)	mi◦jasə̀ʔ	mi◦jasə̀ʔ	yam, fermented	yam, fermented	n.	3.1.5		0		5598,m
451505	1963	Ao (Mongsen: Mangmetong)	hwà◦məsa	hwàməsa	yawn [yawned]	yawn [yawned]	v.	1.3.1.3		0		1716,m
451506	1963	Ao (Mongsen: Mangmetong)	[a]-kəm	[a]-kəm	year	year		9.1.2		0		p,6165
451507	1963	Ao (Mongsen: Mangmetong)	tʃhəmpaŋ mətʃəmpùŋ	tʃhəmpaŋ mətʃəmpùŋ	yellow-backed sunbird	yellow-backed sunbird	n.	9.4		0		
451508	1963	Ao (Mongsen: Mangmetong)	hàwʔ	hàwʔ	yes	yes		1.5.3.2		0		
451509	1963	Ao (Mongsen: Mangmetong)	ɹàsəʔ	ɹàsəʔ	yesterday	yesterday		9.1.3	122	0		
451510	1963	Ao (Mongsen: Mangmetong)	[tə]-nu◦zajlà	[tə]-nuzajlà	youngest female sibling	youngest female sibling	n.			0		p,2492,m
451511	1963	Ao (Mongsen: Mangmetong)	[tə]-nu-za-paʔ	[tə]-nu-za-paʔ	youngest male sibling ('younger sibling' + DIM + M)	youngest male sibling ('younger sibling' + DIM + M)	n.			0		p,2492,1012,s
496073	1963	Ao (Mongsen: Mangmetong)	phəla◦tsəŋ	phəla◦tsəŋ	strike [struck] (of lightning)	strike [struck] (of lightning)	v.	6.8		0		
