rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
31184	400	Burmese (Written)	chi	chi	oil / fat	oil / fat		1.6.4.1	12	0		48
31185	475	Chinese (Old)	t̂i̯ər	t̂i̯ər	oil / fat	oil / fat		1.6.4.1	12	0		m
31186	1572	Tibetan (Written)	tshil	tshil	oil / fat	oil / fat		1.6.4.1	12	0		48
31187	400	Burmese (Written)	ya	ya	right side	right side		1.5.3.2	11	0		2786
31188	475	Chinese (Old)	gi̯ǔg	gi̯ǔg	right side	right side		1.5.3.2	11	0		644
31189	1572	Tibetan (Written)	gyas	gyas	right side	right side		1.5.3.2	11	0		2786
31190	400	Burmese (Written)	na	na	ill	ill		1.1.5.1	10	0		160
31191	475	Chinese (Old)	nân	nân	difficulty, suffering	difficulty, suffering		9.6.2	10	0		160
31192	1572	Tibetan (Written)	na-ba	na-ba	ill	ill		1.1.5.1	10	0		160,m
31193	1572	Tibetan (Written)	nad	nad	disease	disease		1.1.5.1	10	0		160
31194	400	Burmese (Written)	cha	cha	salt	salt		3.2.4	9	0		2729
31195	475	Chinese (Old)	dz'â	dz'â	salt	salt		3.2.4	9	0		2729
31196	1572	Tibetan (Written)	tshwa	tshwa	salt	salt		3.2.4	9	0		
31197	400	Burmese (Written)	caː	caː	eat / food	eat / food		1.5.3.2	8	0		36
31198	400	Burmese (Written)	ə◦caː	ə◦caː	eat / food	eat / food		1.5.3.2	8	0		p,36
31199	475	Chinese (Old)	dzi̯əg	dzi̯əg	eat / food	eat / food		1.5.3.2	8	0		36
31200	475	Chinese (Old)	ts'a◦n	ts'a◦n	eat / food	eat / food		1.5.3.2	8	0		36,s
31201	475	Chinese (Old)	d̂'i̯ək	d̂'i̯ək	eat / food	eat / food		1.5.3.2	8	0		36
31202	1572	Tibetan (Written)	za	za	eat / food	eat / food		1.5.3.2	8	0		36
31203	1572	Tibetan (Written)	za◦n	za◦n	eat / food	eat / food		1.5.3.2	8	0		36,s
31204	400	Burmese (Written)	ŋa	ŋa	fish	fish		2.2.5	7	0		1455
31205	475	Chinese (Old)	ŋi̯o	ŋi̯o	fish	fish		2.2.5	7	0		1455
31206	1572	Tibetan (Written)	ńa	ńa	fish	fish		2.2.5	7	0		1455
31207	400	Burmese (Written)	ŋa	ŋa	five	five		9.9	6	0		1306
31208	475	Chinese (Old)	ŋo	ŋo	five	five		9.9	6	0		1306
31209	1572	Tibetan (Written)	lŋa	lŋa	five	five		9.9	6	0		1306
31210	400	Burmese (Written)	kha	kha	bitter	bitter		7.1.4.4	5	0		229
31211	475	Chinese (Old)	k'o	k'o	bitter	bitter		7.1.4.4	5	0		
31212	475	Chinese (Old)	kân	kân	bitter	bitter		7.1.4.4	5	0		
31213	1572	Tibetan (Written)	kha-ba	kha-ba	bitter	bitter		7.1.4.4	5	0		229
31214	400	Burmese (Written)	ka'	ka'	dance	dance		6.7.9	4	0		521
31215	1572	Tibetan (Written)	gar	gar	dance	dance		6.7.9	4	0		2234
31216	400	Burmese (Written)	a'	a'	dumb	dumb		8.5.4.4	3	0		1752
31217	475	Chinese (Old)	ʔǎg	ʔǎg	dumb	dumb		8.5.4.4	3	0		1752
31218	400	Burmese (Written)	caː-kyak	caː-kyak	pasture / ground (grazing)	pasture / ground (grazing)		3.2.5	2	0		m,5608
31219	837	Lahu	qâʔ	qâʔ	pasture / ground (grazing)	pasture / ground (grazing)		3.2.5	2	0		
31220	232	Akha	gáʔ	gáʔ	pasture / ground (grazing)	pasture / ground (grazing)		3.2.5	2	0		5608
31221	381	Burmese (Inscriptional)	nwā-klak	nwā-klak	pasture / ground (grazing)	pasture / ground (grazing)		3.2.5	2	0		
31226	144	*Lolo-Burmese	ʔpa¹ ⪤ ʔpa³	ʔpa¹⪤ʔpa³	exchange	exchange		6.22	1	0	D1	
31229	166	*Sino-Tibetan	kwaŋ ⪤ kwak	kwaŋ⪤kwak	fence / enclosure / circle / ring	fence / enclosure / circle / ring		5.11.9.5	75	0		6077,6077
31230	144	*Lolo-Burmese	k-|rak	k-rak	fowl	fowl		2.1.10	74	0		1606
31231	166	*Sino-Tibetan	k(y)wal ⪤ g(y)wal	k(y)wal⪤g(y)wal	servant	servant		4.2.10	73	0		5524,5524
31232	144	*Lolo-Burmese	gra²	gra²	hear / inform	hear / inform		1.2.7.4	72	0		1411
31233	178	*Tibeto-Burman	k-rwak	k-rwak	leaf	leaf		3.1.3	71	0		p,2085
31234	166	*Sino-Tibetan	ʔyak ⪤ kak	ʔyak⪤kak	difficult	difficult		9.6.2	70	0		173,173
31237	178	*Tibeto-Burman	g-naŋ ⪤ s-naŋ	g-naŋ⪤s-naŋ	yield / deign / entrust	yield / deign / entrust		8.3	67	0		m,5820,m,5820
31238	144	*Lolo-Burmese	kaŋ¹	kaŋ¹	ridge (hilly) / spur	ridge (hilly) / spur		3.2.5	66	0		
31239	144	*Lolo-Burmese	sut ⪤ sit	sut⪤sit	wipe / rub	wipe / rub		6.2.2.1	65	0		5594,5594
31240	178	*Tibeto-Burman	hwa-|t	hwa-t	yellow / golden / radiant	yellow / golden / radiant		9.4	64	0		2271
31244	178	*Tibeto-Burman	s-|ga	s-ga	saddle / harness	saddle / harness		5.14	60	0		5674
31245	178	*Tibeto-Burman	(s-)|mit	(s-)|mit	shut (eyes) / extinguish	shut (eyes) / extinguish		6.2.2.6.2	59	0		31
31246	166	*Sino-Tibetan	s-myik ⪤ s-myuk	s-myik⪤s-myuk	sprout	sprout		3.1.10	58	0		
31247	144	*Lolo-Burmese	s-myak	s-myak	sprout	sprout		3.1.10	58	0		
31248	178	*Tibeto-Burman	s-|m(y)ik	s-m(y)ik	sprout	sprout		3.1.10	58	0	D0	2477
31249	178	*Tibeto-Burman	pyak ⪤ mrak ⪤ m-lyak	pyak⪤mrak⪤m-lyak	sweep / broom / grass	sweep / broom / grass		6.2.2.5.3	57	0		2587
