rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
142532	1010	Chinese (Mandarin)	liáng	liáng	rafter	rafter		5.11.9		0		
142533	1010	Chinese (Mandarin)	yǔ	yǔ	rain	rain		3.2.1		0		2080
142534	1010	Chinese (Mandarin)	láo◦shǔ	láoshǔ	rat	rat		2.1.1		0		m,2796
142535	1010	Chinese (Mandarin)	hóng	hóng	red	red		9.4		0		
142537	1010	Chinese (Mandarin)	dàozi	dàozi	rice	rice		3.1.4		0		
142538	1010	Chinese (Mandarin)	qí	qí	ride	ride		6.2		0		
142539	1010	Chinese (Mandarin)	zhàn	zhàn	rise, stand up	rise, stand up		1.1.4		0		
142540	1010	Chinese (Mandarin)	hé	hé	river	river		3.2.3		0		
142541	1010	Chinese (Mandarin)	lù	lù	road	road		9.10.1		0		
142542	1010	Chinese (Mandarin)	gēn	gēn	root, base	root, base		3.1.2		0		
142543	1010	Chinese (Mandarin)	shéng◦zi	shéngzi	rope	rope		5.11.4		0		193,m
142544	1010	Chinese (Mandarin)	yán	yán	salt	salt		3.2.4		0		
142545	1010	Chinese (Mandarin)	xiézi	xiézi	sandals	sandals		5.11.8.1		0		
142546	1010	Chinese (Mandarin)	bǎo	bǎo	satisfied, full	satisfied, full		8.3.1.1.3		0		100
142547	1010	Chinese (Mandarin)	shuō	shuō	say	say		1.8.7		0		1755
142548	1010	Chinese (Mandarin)	tuī	tuī	push	push		6.2.2.3.1		0		
142549	1010	Chinese (Mandarin)	yǎo	yǎo	scoop up	scoop up		6.11		0		
142550	1010	Chinese (Mandarin)	kàn◦jiàn	kàn◦jiàn	see	see		1.2.6.10		0		1405,1229
142551	1010	Chinese (Mandarin)	zhǒngzi	zhǒngzi	seed	seed		3.1.4		0		
142552	1010	Chinese (Mandarin)	mài	mài	sell	sell		6.22		0		
142553	1010	Chinese (Mandarin)	qī	qī	seven	seven		9.9		0		
142554	1010	Chinese (Mandarin)	yǐngzi	yǐngzi	shadow	shadow		3.2.10		0		
142555	1010	Chinese (Mandarin)	lì	lì	sharp	sharp		6.9.2		0		
142556	1010	Chinese (Mandarin)	mó	mó	sharpen	sharpen		6.9.2		0		
142557	1010	Chinese (Mandarin)	mián◦yáng	miányáng	sheep	sheep		2.1.8		0		m,6028
142558	1010	Chinese (Mandarin)	duǎn	duǎn	short	short		9.7.2		0		7173
142559	1010	Chinese (Mandarin)	jiān◦bǎng	jiān◦bǎng	shoulder	shoulder		1.4.3		0		3393,1327
142560	1010	Chinese (Mandarin)	bìng	bìng	sick	sick		1.1.5.1		0		m
142561	1010	Chinese (Mandarin)	biān	biān	side	side		1.4.5		0		
142562	1010	Chinese (Mandarin)	jiějiě	jiějiě	elder sister	elder sister		4.7.1		0		
142563	1010	Chinese (Mandarin)	liù	liù	six	six		9.9		0		2621
142564	1010	Chinese (Mandarin)	shuì	shuì	sleep	sleep		1.1.4.1		0		
142565	1010	Chinese (Mandarin)	xiǎo	xiǎo	small	small		9.7.2		0		x
142566	1010	Chinese (Mandarin)	wén	wén	smell	smell		1.2.8.5		0		
142567	1010	Chinese (Mandarin)	shé	shé	snake	snake		2.1.6.1		0		
142568	1010	Chinese (Mandarin)	bí◦tì	bítì	snivel, mucus	snivel, mucus		1.8.8.2		0		810,298
142569	1010	Chinese (Mandarin)	jìn	jìn	soak	soak		6.6		0		
142570	1010	Chinese (Mandarin)	ruǎn	ruǎn	soft, small, tiny	soft, small, tiny		7.1.4.2		0		
142571	1010	Chinese (Mandarin)	érzi	érzi	son	son		4.7.3		0		
142572	1010	Chinese (Mandarin)	nyǔxù	nyǔxù	son-in-law	son-in-law		4.7.4		0		
142573	1010	Chinese (Mandarin)	línghún	línghún	soul	soul		1.10		0		
142574	1010	Chinese (Mandarin)	shēngyīn	shēngyīn	sound, voice	sound, voice		9.3		0		
142575	1010	Chinese (Mandarin)	suān	suān	sour	sour		7.1.4.4		0		
142576	1010	Chinese (Mandarin)	zhuǎn	zhuǎn	spin	spin		6.7.6		0		
142577	1010	Chinese (Mandarin)	xīngxīng	xīngxīng	star	star		3.2.2		0		
142578	1010	Chinese (Mandarin)	kāishǐ	kāishǐ	start	start		9.5		0		
142579	1010	Chinese (Mandarin)	tōu	tōu	steal	steal		6.2.2.1		0		
142580	1010	Chinese (Mandarin)	gùnzi	gùnzi	stick, switch	stick, switch		3.1.2		0		
142581	1010	Chinese (Mandarin)	zhē	zhē	sting, bite	sting, bite		2.4.2		0		
142582	1010	Chinese (Mandarin)	wèi	wèi	stomach	stomach		1.7.6		0		2112
142583	1010	Chinese (Mandarin)	shítou	shítou	stone	stone		3.2.9		0		
142584	1010	Chinese (Mandarin)	xiūxí	xiūxí	rest	rest		1.1.4.1		0		
142586	1010	Chinese (Mandarin)	lì◦qì	lì◦qì	strength	strength		1.1.5		0		695,m
142587	1010	Chinese (Mandarin)	sǎo	sǎo	sweep	sweep		6.2.2.5.3		0		
142588	1010	Chinese (Mandarin)	tián	tián	sweet	sweet		7.1.4.4		0		
142589	1010	Chinese (Mandarin)	yǐ◦ba	yǐ◦ba	tail	tail		1.4.10.1		0		
142590	1010	Chinese (Mandarin)	tuō	tuō	take off, undress	take off, undress		6.21		0		
142591	1010	Chinese (Mandarin)	gāo	gāo	tall	tall		9.7.2		0		
142592	1010	Chinese (Mandarin)	jiāo	jiāo	teach	teach		6.19		0		
142593	1010	Chinese (Mandarin)	yǎn◦lèi	yǎn◦lèi	tears	tears		1.2.6.7		0		m,187
142594	1010	Chinese (Mandarin)	shí	shí	ten	ten		9.9		0		
142595	1010	Chinese (Mandarin)	cǎo	cǎo	thatch grass	thatch grass		3.1.6.4		0		666
142596	1010	Chinese (Mandarin)	tāmen	tāmen	they	they		4.1		0		
142597	1010	Chinese (Mandarin)	hòu	hòu	thick	thick		9.7.2		0		
142598	1010	Chinese (Mandarin)	bó	bó	thin	thin		9.7.2		0		5551
142599	1010	Chinese (Mandarin)	shìqíng	shìqíng	thing	thing		8.1		0		
142600	1010	Chinese (Mandarin)	xiǎng?	xiǎng?	think of, love, hear	think of, love, hear		8.3.1.13.1		0		
142602	1010	Chinese (Mandarin)	qiān	qiān	thousand	thousand		9.9		0		
142603	1010	Chinese (Mandarin)	xiàn	xiàn	thread	thread		5.11.6		0		
142604	1010	Chinese (Mandarin)	sān	sān	three	three		9.9		0		2666
142605	1010	Chinese (Mandarin)	léi	léi	thunder	thunder		3.2.1		0		
