rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
14650	697	Jinuo (Baka)	nɛ³¹	nɛ³¹	smell (with nose)	smell (with nose)		1.2.8.5	2450	0		1415
14651	697	Jinuo (Baka)	tʃʰɿ³¹ nɛ³¹	tʃʰɿ³¹ nɛ³¹	inhale	inhale		1.1.2.2	2456	0		
14652	697	Jinuo (Baka)	plɯ⁵⁵	plɯ⁵⁵	blind	blind		1.2.6.14.2	2465	0		1239
14653	697	Jinuo (Baka)	tʃa³¹	tʃa³¹	birth, give (to piglet)	birth, give  (to piglet)		1.1.2	2467	0		95
14654	697	Jinuo (Baka)	kʰlo⁴⁴	kʰlo⁴⁴	lay egg	lay egg		6.17	2468	0		3489
14655	697	Jinuo (Baka)	plɛ⁴⁴	plɛ⁴⁴	recede (boil)	recede (boil)		6.7.1	2488	0		
14656	697	Jinuo (Baka)	ɯ³¹	ɯ³¹	laugh	laugh		1.8.8.1	2492	0		1108
14657	697	Jinuo (Baka)	kʰji³¹	kʰji³¹	blow nose	blow nose		1.3.1.4	2497	0		
14658	697	Jinuo (Baka)	nv̩⁴⁴	nv̩⁴⁴	wake	wake		1.1.4	2498	0		143
14659	697	Jinuo (Baka)	n̥o³³ pjʌ³³	n̥o³³ pjʌ³³	rest	rest		1.1.4.1	2499	0		84,m
14660	697	Jinuo (Baka)	tv̩⁴⁴	tv̩⁴⁴	caponize	caponize		2.4.1	2509	0		m
14661	697	Jinuo (Baka)	mjv̩⁵⁵	mjv̩⁵⁵	swallow	swallow	v	1.3.5.6	2511	0	HIDE	DUPE IN SOURCE
14662	697	Jinuo (Baka)	tsɯ³¹	tsɯ³¹	itch	itch		1.6.5.5	2515	0		56
14663	697	Jinuo (Baka)	kʰje⁵⁵	kʰje⁵⁵	bitten	bitten	be v.	1.3.4.4	2520	0		
14664	697	Jinuo (Baka)	tʰʌ⁵⁵	tʰʌ⁵⁵	bite	bite		1.3.4.4	2521	0		1799
14665	697	Jinuo (Baka)	tʰʌ⁵⁵ kʰa³¹	tʰʌ⁵⁵ kʰa³¹	bite hold of	bite hold of		1.3.4.4	2522	0		1799,m
14666	697	Jinuo (Baka)	n̥ɤ⁴⁴ tʰɤ⁵⁵	n̥ɤ⁴⁴ tʰɤ⁵⁵	dizzy	dizzy		8.3.1.11.3	2550	0		
14667	697	Jinuo (Baka)	m̥i³¹	m̥i³¹	blink	blink		1.2.6.12	2563	0		31
14668	697	Jinuo (Baka)	ŋ̊a⁵⁵	ŋ̊a⁵⁵	open (mouth)	open (mouth)		6.2.2.6.1	2571	0		5706
14669	697	Jinuo (Baka)	xɯ⁴⁴	xɯ⁴⁴	grow (up)	grow (up)		9.7.2	2572	0		
14670	697	Jinuo (Baka)	tsɯ⁴⁴	tsɯ⁴⁴	bloat (belly) (zhang)	bloat (belly) (zhang)		1.4.7	2574	0		
14671	697	Jinuo (Baka)	m̩³¹ tsʰø⁵⁵ nø³³	m̩³¹ tsʰø⁵⁵ nø³³	nervous	nervous		8.3.1.5.5	2577	0		
14672	697	Jinuo (Baka)	tø⁴⁴	tø⁴⁴	sting	sting	v	2.4.2	2583	0		3435
14673	697	Jinuo (Baka)	plɛ⁵⁵	plɛ⁵⁵	open (eyes)	open (eyes)		6.2.2.6.1	2584	0		
14674	697	Jinuo (Baka)	pø⁵⁵	pø⁵⁵	swell up	swell up		1.1.5.2	2595	0		163?
14675	697	Jinuo (Baka)	mu⁴⁴	mu⁴⁴	drunk	drunk		1.3.5.9	2621	0		
