rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
476461	1969	Kucong	mu31 thʌ33 kv55	mu31 thʌ33 kv55	sky	sky			3.2.2		0			2473
476462	1969	Kucong	mu31 ȵi33	mu31 ȵi33	sun	sun			3.2.10		0			
476463	1969	Kucong	lʌ33 pʌ33	lʌ33 pʌ33	moonlight	moonlight			3.2.10		0			1016,s
476464	1969	Kucong	mu31 gɯ33 lɯ55	mu31 gɯ33 lɯ55	stars	stars			3.2.2		0			
476465	1969	Kucong	mu31 tsɔ35	mu31 tsɔ35	cloud	cloud			3.2.1		0			2473
476466	1969	Kucong	mu31 thɔ33	mu31 thɔ33	thunder	thunder			3.2.1		0			2473
476467	1969	Kucong	mɯ31 xʌ33	mɯ31 xʌ33	wind	wind			3.2.1		0			2473,2412
476468	1969	Kucong	mu31 zɿ31	mu31 zɿ31	rain	rain			3.2.1		0			2473,2080
476469	1969	Kucong	vʌ31 liɛ55 tsɿ31	vʌ31 liɛ55 tsɿ31	hail / hailstone	hail / hailstone			3.2.1		0			3554,m,m
476470	1969	Kucong	thuŋ31	thuŋ31	copper [loan]	copper [loan]			3.2.4		0			
476471	1969	Kucong	li55 tɕi33	li55 tɕi33	charcoal	charcoal			3.2.4		0			
476472	1969	Kucong	tshʌ33	tshʌ33	salt	salt			3.2.4		0			2729
476473	1969	Kucong	khɔ31 liɛ33	khɔ31 liɛ33	plant ash	plant ash			3.1.10		0			
476474	1969	Kucong	mu31 mi31	mu31 mi31	place	place			9.10.5		0			
476475	1969	Kucong	kha33	kha33	village	village			5.8		0			5745
476476	1969	Kucong	lau31	lau31	jail	jail			5.11.9.1		0			
476477	1969	Kucong	tsv31	tsv31	bridge	bridge			9.10.2		0			3604
476478	1969	Kucong	tv35 phv55	tv35 phv55	grave	grave			9.10.6		0			
476479	1969	Kucong	la31 ɕi35	la31 ɕi35	fingernail	fingernail			1.5.10.1		0			
476480	1969	Kucong	la31 tɕhui31 phu33	la31 tɕhui31 phu33	fist	fist			1.5.1.1.1		0			695,m,m
476481	1969	Kucong	a31 gv31 kv55	a31 gv31 kv55	skin	skin			1.6.5		0			
476482	1969	Kucong	bɤ31 na33	bɤ31 na33	mole (on skin)	mole (on skin)			2.2.7		0			
476483	1969	Kucong	pɔ33 mɔ33	pɔ33 mɔ33	skin ulcer	skin ulcer			1.6.5		0			
476484	1969	Kucong	pa33 ʑiŋ35	pa33 ʑiŋ35	scar	scar			1.6.5.3		0			
476485	1969	Kucong	a31 sɤ35	a31 sɤ35	blood	blood			1.6.2		0			p,230
476486	1969	Kucong	tɕiŋ33	tɕiŋ33	muscle [loan]	muscle [loan]			1.6.6.2		0			bChinese
476487	1969	Kucong	v55 nɔ31	v55 nɔ31	brain	brain			1.2.4		0			385,243
476488	1969	Kucong	ŋɯ55	ŋɯ55	frost	frost			3.2.1		0			3565
476489	1969	Kucong	tsɿ35 ɣɯ31	tsɿ35 ɣɯ31	dew	dew					0			59,1013
476490	1969	Kucong	mu31 tsɔ35	mu31 tsɔ35	fog	fog			3.2.1		0			2473
476491	1969	Kucong	a31 mi35	a31 mi35	fire	fire			3.2.12.2		0			
476492	1969	Kucong	mu31 khu31	mu31 khu31	smoke	smoke			3.2.12.2		0			
476493	1969	Kucong	sa55	sa55	air	air			1.1.2.2		0			32
476494	1969	Kucong	mi31	mi31	land	land			3.2.5		0			
476495	1969	Kucong	kɯ33 mʌ33	kɯ33 mʌ33	mountain	mountain			3.2.5		0			
476496	1969	Kucong	ka31 ta33	ka31 ta33	hillside	hillside			3.2.5		0			
476497	1969	Kucong	ga31 phi55	ga31 phi55	precipice	precipice			3.2.5		0			
476498	1969	Kucong	xa55 khu31	xa55 khu31	rock	rock			3.2.9		0			2166,m
476499	1969	Kucong	a31 khu33	a31 khu33	cave	cave			3.2.7		0			p,820
476500	1969	Kucong	lɔ31	lɔ31	river	river			3.2.3		0			191
476501	1969	Kucong	fv31	fv31	lake [possible loan]	lake [possible loan]			3.2.5		0			bChinese
476502	1969	Kucong	liɛ55 tɔ33	liɛ55 tɔ33	pond	pond			3.2.3		0			
476503	1969	Kucong	ɣɯ31 khʌ31	ɣɯ31 khʌ31	ditch; channel	ditch; channel			3.2.7		0			1013,5668
476504	1969	Kucong	tɤ31 khv31 lv31	tɤ31 khv31 lv31	hole; pit	hole; pit			3.2.7		0			
476505	1969	Kucong	ɣa31 ku33	ɣa31 ku33	road	road			9.10.1		0			
476506	1969	Kucong	pa55 tsɿ31	pa55 tsɿ31	flatland	flatland					0			
476507	1969	Kucong	mi31 dʑi31	mi31 dʑi31	earth, soil	earth, soil			3.2.11		0			
476508	1969	Kucong	zʌ33	zʌ33	(field) land	(field) land			3.2.5		0			
476509	1969	Kucong	ti33 zʌ33	ti33 zʌ33	paddy field	paddy field			9.10.5		0			5672,m
476510	1969	Kucong	xa55 kv33	xa55 kv33	stone	stone			3.2.9		0			2166,m
476511	1969	Kucong	sa33 la33	sa33 la33	sand [loan]	sand [loan]			3.2.11		0			bChinese
476512	1969	Kucong	khɔ31 liɛ35	khɔ31 liɛ35	dust	dust			3.2.11		0			
476513	1969	Kucong	kiɛ35 tshɿ31	kiɛ35 tshɿ31	mud	mud			3.2.11		0			
476514	1969	Kucong	a55 ka33	a55 ka33	water	water			3.2.3		0			
476515	1969	Kucong	sɿ33	sɿ33	gold	gold			3.2.4		0			3496
476516	1969	Kucong	phv33	phv33	silver	silver			3.2.4		0			1235
476517	1969	Kucong	a55 nɔ31 bi55	a55 nɔ31 bi55	baby; infant	baby; infant			4.2.11		0			
476518	1969	Kucong	tshu33 mu31 kv33 lv33	tshu33 mu31 kv33 lv33	old man	old man			7.1.8.3		0			3327,2440,m,m
476519	1969	Kucong	a31 bi35 mʌ33	a31 bi35 mʌ33	old woman	old woman			7.1.8.3		0			p,2559,1619
476520	1969	Kucong	zʌ31 kha33 zʌ31	zʌ31 kha33 zʌ31	man	man			1.9.6.1		0			
476521	1969	Kucong	zʌ31 mi31 zʌ31	zʌ31 mi31 zʌ31	woman	woman			1.9.3		0			1012,1618,m
476522	1969	Kucong	tshu33 la55 zʌ31	tshu33 la55 zʌ31	youth	youth			4.2.11		0			m,5777,m
476523	1969	Kucong	zʌ31 mi31 la55	zʌ31 mi31 la55	girl	girl			1.9.3		0			
476524	1969	Kucong	ɣɔ35 su55 su55 tsʌ31	ɣɔ35 su55 su55 tsʌ31	beggar	beggar			8.5.10.3		0			
