rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
127837	452	Chepang (Eastern)	ŋoy◦do	ŋoy◦do	right side (of anything)	right side (of anything)			1.5.3.2	1.2	0			
127838	452	Chepang (Eastern)	weʔ◦do	weʔ◦do	left side (of anything)	left side (of anything)			1.5.3.2	1.3	0			2154
127839	452	Chepang (Eastern)	kah	kah	back (upper)	back (upper)			1.4.8	1.4	0			211
127840	452	Chepang (Eastern)	giŋ	giŋ	back (lower)	back (lower)			1.4.8	1.4	0			209
127841	452	Chepang (Eastern)	kos (chest)	kos (chest)	front	front			1.4.4	1.5	0			m
127842	452	Chepang (Eastern)	krut dom	krut dom	limbs / arms and legs	limbs  /  arms and legs			1.5.3.1	1.7	0	jbl3		
127843	452	Chepang (Eastern)	kos	kos	bosom	bosom			1.4.4.2	1.9	0			2326
127844	452	Chepang (Eastern)	syaʔ	syaʔ	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		34
127845	452	Chepang (Eastern)	mayʔ	mayʔ	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		39
127846	452	Chepang (Eastern)	syak◦naʔ	syak◦naʔ	alive / be living	alive  /  be living			1.1.2.1	1.12	0	jbl3		81,m
127847	452	Chepang (Eastern)	si◦naʔ	si◦naʔ	die / be dead	die  /  be dead			1.1.6	1.13	0	jbl3		27,m
127848	452	Chepang (Eastern)	hmaŋʔ	hmaŋʔ	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		17
127849	452	Chepang (Eastern)	hmaŋʔ	hmaŋʔ	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		17
127850	452	Chepang (Eastern)	ʔenʔ◦naʔ	ʔenʔ◦naʔ	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		
127851	452	Chepang (Eastern)	mrya◦naʔ	mrya◦naʔ	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		
127852	452	Chepang (Eastern)	maŋʔ◦ka cyəwʔ◦naʔ	maŋʔ◦ka cyəwʔ◦naʔ	dream	dream (v.)	v		1.1.4.2	1.18	0	dwb21		126,m,m,m
127853	452	Chepang (Eastern)	ta◦laŋ	ta◦laŋ	head	head			1.2.1	2.1	0			p,392
127854	452	Chepang (Eastern)	puh	puh	head	head			1.2.1	2.1	0			385
127855	452	Chepang (Eastern)	ta◦puʔ	ta◦puʔ	top of head / crown / pate	top of head  /  crown  /  pate			1.2.1.2	2.2	0	jbl3		
127856	452	Chepang (Eastern)	puh◦rumʔ	puh◦rumʔ	skull	skull			1.2.1.1	2.4	0			385,232
127857	452	Chepang (Eastern)	puh◦kli	puh◦kli	brain	brain			1.2.4	2.5	0			385,572
127858	452	Chepang (Eastern)	myaŋ	myaŋ	hair of head	hair of head			1.2.3	2.7	0	jbl5	HIDE	DUPE IN SOURCE
127859	452	Chepang (Eastern)	chenʔ	chenʔ	comb (of rooster)	comb (of rooster)			1.2.2.1	2.9	0			1472
127860	452	Chepang (Eastern)	roŋʔ	roŋʔ	horn (of animal)	horn (of animal)			1.2.2	2.10	0			814
127861	452	Chepang (Eastern)	roŋʔ	roŋʔ	antler (of deer)	antler (of deer)			1.2.2	2.11	0			814
127862	452	Chepang (Eastern)	khen	khen	face	face			1.2.5	3.1	0			
127863	452	Chepang (Eastern)	jelh	jelh	forehead / brow	forehead  /  brow			1.2.5.1	3.2	0	jbl3		384
127864	452	Chepang (Eastern)	ho.hlop	ho.hlop	temple	temple			1.2.5.1	3.3	0			
127865	452	Chepang (Eastern)	mik	mik	eye	eye			1.2.6	3.4	0			682
127866	452	Chepang (Eastern)	mik◦pun	mik◦pun	eyelid	eyelid			1.2.6.4	3.4.1	0			682,591
127867	452	Chepang (Eastern)	mik◦luŋ	mik◦luŋ	eyeball	eyeball			1.2.6.1	3.4.2	0			682,1381
127868	452	Chepang (Eastern)	gal◦mik	gal◦mik	pupil	pupil			1.2.6.2	3.4.2.2	0			m,682
127869	452	Chepang (Eastern)	mik◦pulʔ	mik◦pulʔ	eyebrow	eyebrow			1.2.6.6	3.4.3	0		D0	682,363
127870	452	Chepang (Eastern)	mik◦pulʔ	mik◦pulʔ	eyelash	eyelash			1.2.6.5	3.4.4	0		D0	682,363
127871	452	Chepang (Eastern)	(mik)◦hliwiʔna	(mik)hliwiʔna	blink	blink (v.)	v		1.2.6.12	3.4.5	0	dwb21		682,m
127872	452	Chepang (Eastern)	prəwnaʔ	prəwnaʔ	blink	blink (v.)	v		1.2.6.12	3.4.5	0	dwb21		m
127873	452	Chepang (Eastern)	mik◦kliʔ	mik◦kliʔ	tears	tears			1.2.6.7	3.4.6	0			682,572
127874	452	Chepang (Eastern)	mik◦tiʔ	mik◦tiʔ	tears	tears			1.2.6.7	3.4.6	0			682,298
127875	452	Chepang (Eastern)	mik◦kliʔ	mik◦kliʔ	eye sand	eye sand			1.2.6.8	3.4.7	0			682,572
127876	452	Chepang (Eastern)	ryaʔ	ryaʔ	cry  /  weep	cry  /  weep (v.)	v		1.8.8.2	3.4.8	0	dwb21		1103
127877	452	Chepang (Eastern)	kryap◦naʔ	kryap◦naʔ	cry  /  weep	cry  /  weep (v.)	v		1.8.8.2	3.4.8	0	dwb21		1103,m
127878	452	Chepang (Eastern)	cyawʔnaʔ	cyawʔnaʔ	see	see (v.)	v		1.2.6.10	3.4.9	0	dwb21		m
127879	452	Chepang (Eastern)	yo◦na?	yo◦na?	look	look (v.)	v		1.2.6.11	3.4.9	0	dwb21		m
127880	452	Chepang (Eastern)	mik lok◦na	mik lok◦na	blind	blind			1.2.6.14.2	3.4.10	0			682,1239,m
127881	452	Chepang (Eastern)	neh	neh	nose	nose			1.2.8	3.5	0			803
127882	452	Chepang (Eastern)	neh◦siŋʔ	neh◦siŋʔ	nose bridge	nose bridge			1.2.8	3.5.1	0			803,m
127883	452	Chepang (Eastern)	neh◦ghaŋ	neh◦ghaŋ	nostril	nostril			1.2.8.1	3.5.2	0			803,809
127884	452	Chepang (Eastern)	neh◦romʔ	neh◦romʔ	alae nasi (nose flaps)	alae nasi (nose flaps)			1.2.8.2	3.5.3	0			803,m
127885	452	Chepang (Eastern)	neh◦menʔ	neh◦menʔ	nose hair	nose hair			1.2.8	3.5.4	0			803,2058
127886	452	Chepang (Eastern)	moŋʔ	moŋʔ	snout	snout			1.2.8	3.5.5	0			687
127887	452	Chepang (Eastern)	neh◦kli	neh◦kli	liquid mucus	liquid mucus			3.2.3	3.5.6	0			803,572
127888	452	Chepang (Eastern)	neh◦kli	neh◦kli	solid mucus	solid mucus			1.1.5	3.5.7	0			803,572
127889	452	Chepang (Eastern)	neh sri◦naʔ	neh sri◦naʔ	blow nose	blow nose (v.)	v		1.3.1.4	3.5.8	0	dwb21		803,m,m
127890	452	Chepang (Eastern)	namh	namh	smell  /  sniff	smell  /  sniff (v.)	v		1.2.8.5	3.5.9	0	dwb21		1415
127891	452	Chepang (Eastern)	no	no	ear	ear			1.2.7	3.6	0			811
127892	452	Chepang (Eastern)	no◦pe◦te	no◦pe◦te	earlobe	earlobe			1.2.7.1	3.6.1	0			811,m,m
127893	452	Chepang (Eastern)	jeŋʔ	jeŋʔ	earlobe	earlobe			1.2.7.1	3.6.1	0			818
127894	452	Chepang (Eastern)	no◦ghaŋ	no◦ghaŋ	ear canal	ear canal			1.2.7	3.6.4	0			811,820
127895	452	Chepang (Eastern)	no◦kliʔ	no◦kliʔ	earwax	earwax			1.2.7.3	3.6.6	0			811,572
127896	452	Chepang (Eastern)	sayʔ◦naʔ	sayʔ◦naʔ	hear	hear (v.)	v		1.2.7.4	3.6.7	0	dwb21		m,1410
127897	452	Chepang (Eastern)	no lok◦naʔ	no lok◦naʔ	deaf	deaf			1.2.7.5	3.6.8	0			811,m,m
127898	452	Chepang (Eastern)	hmo◦toŋ	hmo◦toŋ	mouth	mouth			1.3.1	3.7	0		D0	687,822
127899	452	Chepang (Eastern)	kam	kam	mouth	mouth			1.3.1	3.7	0			454
127900	452	Chepang (Eastern)	sim◦phərʔ	sim◦phərʔ	palate	palate			1.3.1.1	3.7.1	0			
127901	452	Chepang (Eastern)	nəl	nəl	gums	gums			1.3.4.3	3.7.3	0			504
127902	452	Chepang (Eastern)	tyuk◦aŋ	tyuk◦aŋ	uvula	uvula			1.3.5.1	3.7.4	0			
127903	452	Chepang (Eastern)	dyur	dyur	saliva	saliva			1.8.3	3.7.5	0			606
127904	452	Chepang (Eastern)	jeʔ◦naʔ	jeʔ◦naʔ	eat	eat (v.)	v		1.5.3.2	3.7.6	0	dwb21		36,m
127905	452	Chepang (Eastern)	tuŋ◦naʔ	tuŋ◦naʔ	drink	drink (v.)	v			3.7.7	0	dwb21		502,s
127906	452	Chepang (Eastern)	tiʔ ʔəp◦naʔ	tiʔ ʔəp◦naʔ	thirsty	thirsty	be	be	1.1.3.1	3.7.8	0			m,m,m
127907	452	Chepang (Eastern)	yoŋ kray◦naʔ	yoŋ kray◦naʔ	hungry	hungry	be	be	1.1.3	3.7.9	0			3550,m,m
127908	452	Chepang (Eastern)	kos◦naʔ	kos◦naʔ	full / be satiated	full  /  be satiated			1.1.3.2	3.7.10	0	jbl3		115,m
127909	452	Chepang (Eastern)	dyurʔ◦naʔ	dyurʔ◦naʔ	spit	spit (v.)	v		1.8.3	3.7.11	0	dwb21		606,m
127910	452	Chepang (Eastern)	has	has	vomit	vomit (n.)	n		1.8.3.2	3.7.12	0	dwb33		1145
127911	452	Chepang (Eastern)	has◦naʔ	has◦naʔ	vomit	vomit (v.)	v		1.8.3.2	3.7.13	0	dwb21		1145,m
127912	452	Chepang (Eastern)	ʔumh◦naʔ	ʔumh◦naʔ	hold in mouth	hold in mouth (v.)	v		1.3.4.4	3.7.14	0	dwb21		3451,1759
127913	452	Chepang (Eastern)	ga◦naʔ	ga◦naʔ	gape  /  open mouth	gape  /  open mouth (v.)	v		1.3.1	3.7.15	0	dwb21		273,m
127914	452	Chepang (Eastern)	kamh◦naʔ	kamh◦naʔ	yawn	yawn (v.)	v		1.3.1.3	3.7.16	0	dwb21		1715,m
127915	452	Chepang (Eastern)	le	le	tongue	tongue			1.3.3	3.8	0			621
127916	452	Chepang (Eastern)	dayhnaʔ	dayhnaʔ	say	say(v.)	v		1.8.7	3.8.1	0	dwb23		
127917	452	Chepang (Eastern)	noʔnaʔ	noʔnaʔ	speak	speak (v.)	v		8.5.10.1	3.8.1	0	dwb21		
127918	452	Chepang (Eastern)	to◦naʔ	to◦naʔ	tell	tell(v.)	v		1.8.7	3.8.1	0	dwb23		
127919	452	Chepang (Eastern)	pap◦na	pap◦na	stutter  /  stammer	stutter  /  stammer (v.)	v		8.5.4.5	3.8.2	0	dwb21		
127920	452	Chepang (Eastern)	hŋən	hŋən	mute  /  dumb	mute  /  dumb (n.)	n		1.5.3.2	3.8.3	0	dwb33		
127921	452	Chepang (Eastern)	ŋənḍəla	ŋənḍəla	mute  /  dumb	mute  /  dumb (n.)	n		1.5.3.2	3.8.3	0	dwb33		
127922	452	Chepang (Eastern)	təkələŋ	təkələŋ	mute  /  dumb	mute  /  dumb (n.)	n		1.5.3.2	3.8.3	0	dwb33		
127923	452	Chepang (Eastern)	lemh◦naʔ	lemh◦naʔ	lick	lick			1.3.3.1	3.8.4	0			625,m
127924	452	Chepang (Eastern)	nərʔ◦pun	nərʔ◦pun	lip	lip			1.3.2	3.9	0			2099,591
127925	452	Chepang (Eastern)	səyk	səyk	beak / bill	beak / bill			1.3.1.2	3.9.3	0			686
127926	452	Chepang (Eastern)	niʔ◦naʔ	niʔ◦naʔ	smile	smile (v.)	v		1.8.8.1	3.9.4	0	dwb21		1105,m
127927	452	Chepang (Eastern)	ŋiʔ◦na	ŋiʔ◦na	smile	smile (v.)	v		1.8.8.1	3.9.4	0	dwb21		1105,m
127928	452	Chepang (Eastern)	tumʔ naʔ	tumʔ naʔ	kiss	kiss			1.3.2.2	3.9.5	0			3452,m
127929	452	Chepang (Eastern)	səyk	səyk	tooth	tooth			1.3.4	3.10	0			631
127930	452	Chepang (Eastern)	junʔ◦səyk	junʔ◦səyk	tooth (incisor)	tooth (incisor)			1.3.4	3.10.1	0			796,631
127931	452	Chepang (Eastern)	tol	tol	molar	molar			1.3.4.2	3.10.2	0			
127932	452	Chepang (Eastern)	ma◦gam◦səyk	ma◦gam◦səyk	molar	molar			1.3.4.2	3.10.2	0			m,630,631
127933	452	Chepang (Eastern)	kuyʔ◦səyk	kuyʔ◦səyk	eyetooth / canine tooth / fang	eyetooth  /  canine tooth  /  fang			1.3.4.1	3.10.3	0	jbl3		1764,631
127934	452	Chepang (Eastern)	hluk◦gam◦səyk	hluk◦gam◦səyk	tooth (wisdom)	tooth (wisdom)			1.3.4	3.10.4	0			m,630,631
127935	452	Chepang (Eastern)	ray◦gam◦səyk	ray◦gam◦səyk	baby tooth	baby tooth			4.2.11	3.10.5	0			m,m,631
127936	452	Chepang (Eastern)	səyk	səyk	tusk (of elephant, boar)	tusk (of elephant, boar)			1.3.4.1	3.10.6	0			631
127937	452	Chepang (Eastern)	jəyk◦naʔ	jəyk◦naʔ	bite	bite (v.)	v		1.3.4.4	3.10.7	0	dwb21		
127938	452	Chepang (Eastern)	ŋam◦naʔ	ŋam◦naʔ	chew	chew (v.)	v		1.3.4	3.10.8	0	dwb21		1772,m
127939	452	Chepang (Eastern)	gwer	gwer	cheek	cheek			1.2.5.2	3.11	0			2053
127940	452	Chepang (Eastern)	dyor	dyor	cheek	cheek			1.2.5.2	3.11	0			2053
127941	452	Chepang (Eastern)	temʔ	temʔ	chin	chin			1.2.5.3	3.12	0			
127942	452	Chepang (Eastern)	pemʔ	pemʔ	chin	chin			1.2.5.3	3.12	0			
127943	452	Chepang (Eastern)	kwaŋ	kwaŋ	jaw	jaw			1.2.5.2	3.13	0			267
127944	452	Chepang (Eastern)	kəyk	kəyk	neck	neck			1.4.2	4.1	0			481
127945	452	Chepang (Eastern)	guk◦kak	guk◦kak	goiter	goiter			1.4.2.2	4.1.1	0			486,493
127946	452	Chepang (Eastern)	gruʔ	gruʔ	swollen lymph nodes (in neck)	swollen lymph nodes (in neck)			1.1.5.2	4.1.2	0			1857
127947	452	Chepang (Eastern)	pok◦cyu◦ruŋʔ	pok◦cyu◦ruŋʔ	nape of neck	nape of neck			1.4.2.1	4.1.3	0			m,m,479
127948	452	Chepang (Eastern)	thyoŋ◦waʔ	thyoŋ◦waʔ	adam's apple / larynx	adam's apple  /  larynx			1.5.3.2	4.1.4	0	jbl3		822,m
127949	452	Chepang (Eastern)	guk	guk	throat / gullet / pharynx	throat / gullet  /  pharynx			1.3.5	4.2	0	jbl3		486
127950	452	Chepang (Eastern)	ryo◦dhyoŋʔ	ryo◦dhyoŋʔ	windpipe / trachea	windpipe  /  trachea			1.3.5.2	4.2.1	0	jbl3		488,822
127951	452	Chepang (Eastern)	yok◦naʔ	yok◦naʔ	swallow	swallow (v.)	v		1.3.5.6	4.2.3	0	dwb21		627,m
127952	452	Chepang (Eastern)	taha◦rawʔ	taha◦rawʔ	gizzard / crop of bird	gizzard  /  crop of bird			1.7.6.1	4.2.4	0	jbl3		m,m
127953	452	Chepang (Eastern)	kos	kos	chest	chest			1.4.4.3	5.1	0			560
127954	452	Chepang (Eastern)	rip	rip	rib	rib			1.4.4.3	5.1.2	0			554
127955	452	Chepang (Eastern)	terʔ◦pen	terʔ◦pen	breastbone / sternum	breastbone  /  sternum			1.6.3.2	5.1.3	0	jbl3		m,m
127956	452	Chepang (Eastern)	waʔghorh◦hrus	waʔghorh◦hrus	collar bone / clavicle	collar bone  /  clavicle			1.4.3.1	5.2	0	jbl3		m,234
127957	452	Chepang (Eastern)	bal	bal	shoulder	shoulder			1.4.3	5.3	0			3347
127958	452	Chepang (Eastern)	bal	bal	shoulder blade / scapula	shoulder blade  /  scapula			1.4.3.2	5.3.1	0	jbl3		3347
127959	452	Chepang (Eastern)	dut	dut	breast	breast			1.4.4.3	5.4	0			3466
127960	452	Chepang (Eastern)	dut.sayʔ	dut.sayʔ	nipple	nipple				5.4.1	0			3466,1019
127961	452	Chepang (Eastern)	ʔoh◦sayʔ	ʔoh◦sayʔ	nipple	nipple				5.4.1	0			3464,1019
127962	452	Chepang (Eastern)	dut	dut	milk	milk				5.4.3	0			3466
127963	452	Chepang (Eastern)	ʔoh◦(lay)◦tiʔ	ʔoh◦(lay)◦tiʔ	milk	milk				5.4.3	0			3464,m,298
127964	452	Chepang (Eastern)	nyonʔ◦naʔ	nyonʔ◦naʔ	suck	suck			1.3.2.1	5.4.5	0			254,m
127965	452	Chepang (Eastern)	hnyonh◦naʔ	hnyonh◦naʔ	suck	suck			1.3.2.1	5.4.5	0			254,m
127966	452	Chepang (Eastern)	kholʔ◦naʔ	kholʔ◦naʔ	nurse  /  suckle	nurse  /  suckle (v.)	v		4.2.1.5	5.4.6	0	dwb21		
127967	452	Chepang (Eastern)	giŋ	giŋ	back	back			1.4.8	5.5	0			209
127968	452	Chepang (Eastern)	kah	kah	upper back	upper back			9.2.1	5.5.1	0			211
127969	452	Chepang (Eastern)	giŋ	giŋ	lower back	lower back			1.4.8.1	5.5.2	0			209
127970	452	Chepang (Eastern)	riḍhə	riḍhə	backbone / spine	backbone / spine			1.4.8.2	5.5.4	0			b
127971	452	Chepang (Eastern)	giŋ◦khurʔ	giŋ◦khurʔ	hunchback	hunchback			1.4.8.3	5.5.6	0			209,m
127972	452	Chepang (Eastern)	hwoyŋh	hwoyŋh	waist	waist			1.4.6	5.6	0			1364
127973	452	Chepang (Eastern)	pam/hemh/hwoyŋh	pam/hemh/hwoyŋh	waist	waist			1.4.6	5.6	0			137,m,1364
127974	452	Chepang (Eastern)	tuk	tuk	belly / abdomen (outer bulge)	belly  /  abdomen (outer bulge)			1.4.7	5.7	0	jbl3		164
127975	452	Chepang (Eastern)	toy	toy	navel	navel			1.9.4	5.7.1	0			519
127976	452	Chepang (Eastern)	kil	kil	hip joint	hip joint			1.4.9.2	5.8.2	0			202
127977	452	Chepang (Eastern)	por	por	haunches (of animal)	haunches (of animal)			1.4.9.2	5.8.3	0			
127978	452	Chepang (Eastern)	(plek)◦ghak	(plek)◦ghak	crotch / fork of legs	crotch  /  fork of legs			1.4.9.1	5.9	0	jbl3		m,1278
127979	452	Chepang (Eastern)	baŋkəna	baŋkəna	swollen lymph nodes (of groin)	swollen lymph nodes (of groin)			1.1.5.2	5.9.1	0			m
127980	452	Chepang (Eastern)	gruʔ	gruʔ	swollen lymph nodes (of groin)	swollen lymph nodes (of groin)			1.1.5.2	5.9.1	0			1857
127981	452	Chepang (Eastern)	por	por	rump	rump			1.4.10	5.10	0			265
127982	452	Chepang (Eastern)	por	por	buttocks	buttocks			1.4.10	5.10.1	0			265
127983	452	Chepang (Eastern)	kray◦ki◦meʔ◦tat	kray◦ki◦meʔ◦tat	tailbone / coccyx	tailbone  /  coccyx			1.6.3.3	5.10.2	0	jbl3		221,m,1288,m
