rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
533347	2068	*Kiranti	bek-		die, break					0		
533348	2068	*Kiranti	bi-		give					0		2158
533349	2068	*Kiranti	bit		cow					0		
533350	2068	*Kiranti	ja-		eat					0		36
533351	2068	*Kiranti	ʔpak		pig					0		1006
533352	2068	*Kiranti	si		die					0		27
533353	2068	*Kiranti	gak-		give					0		
533354	2068	*Kiranti	ʔpu		head					0		385
533355	2068	*Kiranti	ʔtuŋ-		drink					0		502
533356	2068	*Kiranti	ʔtin		egg					0		1181
533357	2068	*Kiranti	ʔkaŋ		look					0		6373?
533358	2068	*Kiranti	pa		father, male					0		1634
533359	2068	*Kiranti	taŋ		hair					0		371
533360	2068	*Kiranti	cap-		be able, can					0		
533361	2068	*Kiranti	kak		skin, bark					0		586
533362	2068	*Kiranti	ku/kwa		water					0		2080,2080
533363	2068	*Kiranti	ku		maternal uncle					0		
533364	2068	*Kiranti	kha		earth, soil					0		2284
533365	2068	*Kiranti	daŋ		head					0		371
533366	2068	*Kiranti	ren-		hear					0		1410
533367	2068	*Kiranti	war/rwa		rain					0		2080,2080
533368	2068	*Kiranti	riŋ		word					0		5418?
533369	2068	*Kiranti	ru		bone					0		232
533370	2068	*Kiranti	rim-		twist					0		
533371	2068	*Kiranti	ryap- ~ ryam-		stand					0		145,145
533372	2068	*Kiranti	yep-		get up					0		
533373	2068	*Kiranti	ŕam		body					0		
533374	2068	*Kiranti	ŕal-		rub					0		
533375	2068	*Kiranti	ŕi-		laugh					0		1108?
533376	2068	*Kiranti	ŕim		shadow					0		2624
533377	2068	*Kiranti	ŕik-		destroy					0		
533378	2068	*Kiranti	ŕum		salt					0		2644
533379	2068	*Kiranti	ŕen-		sharp		be v.			0		2639
533380	2068	*Kiranti	khli		dog					0		1764
533381	2068	*Kiranti	-pa		(male gender suffix)					0		1634
533382	2068	*Kiranti	khli◦pa		dog					0		1764,1634
533383	2068	*Kiranti	la		language, word, speech					0		
533384	2068	*Kiranti	blat-		say					0		
533385	2068	*Kiranti	ʔniŋ		name					0		2450
533386	2068	*Kiranti	siŋ		tree					0		2658
533387	2068	*Kiranti	ʔmik		eye					0		682
533388	2068	*Kiranti	ik		one					0		2726
533389	2068	*Kiranti	ʔlaŋ		foot, leg					0		3580
533390	2068	*Kiranti	ŋa		fish					0		1455
533391	2068	*Kiranti	(ʔ)ka		one					0		2301
533392	2068	*Kiranti	sa		flesh, meat					0		34
533393	2068	*Kiranti	huk		arm, hand					0		3415
533394	2068	*Kiranti	ʔla		arm, hand					0		695
533395	2068	*Kiranti	khVr		arm, hand					0		
533396	2068	*Kiranti	phat-		be able, can					0		
533397	2068	*Kiranti	dur-		be able, can					0		
533398	2068	*Kiranti	he-		be able, can					0		
533399	2068	*Kiranti	ʔkVk		black					0		
533400	2068	*Kiranti	mak		black					0		6130
533401	2068	*Kiranti	kuti		dog					0		
533402	2068	*Kiranti	(ʔ)khak		earth					0		
533403	2068	*Kiranti	kham		earth					0		
533404	2068	*Kiranti	phV		egg					0		1654
533405	2068	*Kiranti	som		hair					0		366
533406	2068	*Kiranti	tho-		hear					0		1408
533407	2068	*Kiranti	ŋi-		hear					0		
533408	2068	*Kiranti	khem-		hear					0		
533409	2068	*Kiranti	glem-		lie down					0		3299
533410	2068	*Kiranti	ip-		lie down					0		127
533411	2068	*Kiranti	ʔtik		one					0		2726
533412	2068	*Kiranti	ʔnu-		good		be v.			0		
533413	2068	*Kiranti	hi/si		blood					0		230,230
533414	2068	*Kiranti	kwa		chicken, fowl					0		
533415	2068	*Kiranti	ʔna/ʔno-		ear					0		811,811
533416	2068	*Kiranti	mi		fire					0		2136
533417	2068	*Kiranti	ʔkim/khim		house					0		1612,1612
533418	2068	*Kiranti	seri		louse					0		2652
533419	2068	*Kiranti	min		man, mankind					0		1002
533420	2068	*Kiranti	la		moon					0		1016
533421	2068	*Kiranti	ʔna		nose					0		803
533422	2068	*Kiranti	ʔlam		road, path					0		1017
533423	2068	*Kiranti	ʔluŋ		stone					0		1269
533424	2068	*Kiranti	ʔnam		sun					0		2484
533425	2068	*Kiranti	ʔmeri		tail					0		
533426	2068	*Kiranti	lem		tongue					0		625
533427	2068	*Kiranti	ʔme		woman					0		
533428	2068	*Kiranti	-ta		(preterite tense marker)					0		
533429	2068	*Kiranti	-a		(preterite tense marker)					0		
533430	2068	*Kiranti	ma-		(negative marker)					0		2436
533431	2068	*Kiranti	-ŋa		(first person singular marker)					0		2530
