rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
56173	126	*Karen (TP)	phɔ́ŋ'	phɔ́ŋ'	burst (with pop)	burst (with pop)		9.5	1	0		
56174	1242	Pa-O	phɔ̂ŋ	phɔ̂ŋ	burst (with pop)	burst (with pop)		9.5	1	0		
56175	123	*Karen (Pwo)	phɔ́n'	phɔ́n'	burst (with pop)	burst (with pop)		9.5	1	0		
56176	1279	Pwo (Moulmein)	phɔ́n	phɔ́n	burst (with pop)	burst (with pop)		9.5	1	0		
56177	1272	Pwo (Bassein)	phɔ́nʔ	phɔ́nʔ	burst (with pop)	burst (with pop)		9.5	1	0		
56178	124	*Karen (Pwo-Sgaw)	pò	pò	burst (with pop)	burst (with pop)		9.5	1	0		
56179	1259	Palaychi	pỳ	pỳ	burst (with pop)	burst (with pop)		9.5	1	0		
56180	125	*Karen (Sgaw)	pò	pò	burst (with pop)	burst (with pop)		9.5	1	0		
56181	1399	Sgaw (Moulmein)	pò	pò	burst (with pop)	burst (with pop)		9.5	1	0		
56182	1394	Sgaw (Bassein)	pò	pò	burst (with pop)	burst (with pop)		9.5	1	0		
56183	126	*Karen (TP)	phwý'	phwý'	sibling (younger)	sibling (younger)		4.7.2	2	0		
56184	1242	Pa-O	phû	phû	sibling (younger)	sibling (younger)		4.7.2	2	0		
56185	123	*Karen (Pwo)	phý'	phý'	sibling (younger)	sibling (younger)		4.7.2	2	0		
56186	1279	Pwo (Moulmein)	phý	phý	sibling (younger)	sibling (younger)		4.7.2	2	0		
56187	1272	Pwo (Bassein)	phýʔ	phýʔ	sibling (younger)	sibling (younger)		4.7.2	2	0		
56188	124	*Karen (Pwo-Sgaw)	pỳ	pỳ	sibling (younger)	sibling (younger)		4.7.2	2	0		
56189	1259	Palaychi	pù	pù	sibling (younger)	sibling (younger)		4.7.2	2	0		
56190	125	*Karen (Sgaw)	pỳ	pỳ	sibling (younger)	sibling (younger)		4.7.2	2	0		
56191	1399	Sgaw (Moulmein)	pỳ	pỳ	sibling (younger)	sibling (younger)		4.7.2	2	0		
56192	1394	Sgaw (Bassein)	pỳ	pỳ	sibling (younger)	sibling (younger)		4.7.2	2	0		
56193	126	*Karen (TP)	phrá'	phrá'	old (humans)	old (humans)		7.1.8.3	3	0		7409
56194	1242	Pa-O	phrâ	phrâ	old (humans)	old (humans)		7.1.8.3	3	0		7409
56195	123	*Karen (Pwo)	šá'	šá'	old (humans)	old (humans)		7.1.8.3	3	0		7181
56196	1279	Pwo (Moulmein)	šá	šá	old (humans)	old (humans)		7.1.8.3	3	0		7181
56197	1272	Pwo (Bassein)	šáʔ	šáʔ	old (humans)	old (humans)		7.1.8.3	3	0		7181
56198	124	*Karen (Pwo-Sgaw)	prwà	prwà	old (humans)	old (humans)		7.1.8.3	3	0		7409
56199	1259	Palaychi	pwà	pwà	old (humans)	old (humans)		7.1.8.3	3	0		7409
56200	125	*Karen (Sgaw)	pɣà	pɣà	old (humans)	old (humans)		7.1.8.3	3	0		7409
56201	1399	Sgaw (Moulmein)	pɣà	pɣà	old (humans)	old (humans)		7.1.8.3	3	0		7409
56202	1394	Sgaw (Bassein)	pɣà	pɣà	old (humans)	old (humans)		7.1.8.3	3	0		7409
56203	126	*Karen (TP)	thɔ́ŋ'	thɔ́ŋ'	pound (in mortar)	pound (in mortar)		6.8	4	0		
56204	1242	Pa-O	thɔ̂ŋ	thɔ̂ŋ	pound (in mortar)	pound (in mortar)		6.8	4	0		
56205	123	*Karen (Pwo)	thɔ́n'	thɔ́n'	pound (in mortar)	pound (in mortar)		6.8	4	0		
56206	1279	Pwo (Moulmein)	thɔ́n	thɔ́n	pound (in mortar)	pound (in mortar)		6.8	4	0		
