rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
234437	1348	Rongmei / Nruanghmei	ə◦khàt	əkhàt	one	one		9.9		0		p,2301
234438	1348	Rongmei / Nruanghmei	kənə̀̃i	kənə̀̃i	two	two		9.9		0		
234439	1348	Rongmei / Nruanghmei	kəthùn	kəthùn	three	three		9.9		0		2666
234440	1348	Rongmei / Nruanghmei	pədə̀i	pədə̀i	four	four		9.9		0		2409
234441	1348	Rongmei / Nruanghmei	paŋù	paŋù	five	five		9.9		0		1306
234442	1348	Rongmei / Nruanghmei	tsərúk	tsərúk	six	six		9.9		0		2621
234443	1348	Rongmei / Nruanghmei	tsənə̀̃i	tsənə̀̃i	seven	seven		9.9		0		2505
234444	1348	Rongmei / Nruanghmei	təsát	təsát	eight	eight		9.9		0		
234445	1348	Rongmei / Nruanghmei	tsəkû	tsəkû	nine	nine		9.9		0		2364
234446	1348	Rongmei / Nruanghmei	ṛuu/ṛyu	ṛuu/ṛyu	ten	ten		9.9		0		6629,6629
234447	1348	Rongmei / Nruanghmei	ṛuu nə khàt	ṛuu nə khàt	eleven	eleven		9.9		0		6629,m,2301
234448	1348	Rongmei / Nruanghmei	ntsùi	ntsùi	twenty	twenty		9.9		0		
234449	1348	Rongmei / Nruanghmei	ntsùi nə khàt	ntsùi nə khàt	twenty-nine	twenty-nine		9.9		0		
234450	1348	Rongmei / Nruanghmei	tam ṛu	tam ṛu	thirty	thirty		9.9		0		2666
234451	1348	Rongmei / Nruanghmei	rəgdə̀i	rəgdə̀i	forty	forty		9.9		0		
234452	1348	Rongmei / Nruanghmei	re◦ŋu	re◦ŋu	fifty	fifty		9.9		0		m,1306
234453	1348	Rongmei / Nruanghmei	rek◦səruk	rek◦səruk	sixty	sixty		9.9		0		m,2621
234454	1348	Rongmei / Nruanghmei	reftsəñəj	reftsəñəj	seventy	seventy		9.9		0		
234455	1348	Rongmei / Nruanghmei	reg◦təsát	reg◦təsát	eighty	eighty		9.9		0		
234456	1348	Rongmei / Nruanghmei	reg◦tsəku	reg◦tsəku	ninety	ninety		9.9		0		m,2364
234457	1348	Rongmei / Nruanghmei	phài khàt	phài khàt	hundred	hundred		9.9		0		2258,2301
234458	1348	Rongmei / Nruanghmei	ciŋ khat	ciŋ khat	thousand	thousand		9.9		0		
234459	1348	Rongmei / Nruanghmei	ciŋ nə̀̃i	ciŋ nə̀̃i	two thousand	two thousand		9.9		0		
234460	1348	Rongmei / Nruanghmei	sàm	sàm	hair	hair		1.2.3		0		366
234461	1348	Rongmei / Nruanghmei	me◦sam	me◦sam	hair	hair		1.2.3		0		m,366
234462	1348	Rongmei / Nruanghmei	ə◦sam	ə◦sam	my hair	my hair		10.2.3.2		0		p,366
234463	1348	Rongmei / Nruanghmei	naŋ sam	naŋ sam	your hair	your hair		4.1		0		2489,366
234464	1348	Rongmei / Nruanghmei	kg sam	kg sam	his / her hair	his / her hair		4.1		0		m,366
234465	1348	Rongmei / Nruanghmei	ʔənyu sam	ʔənyu sam	our (incl.) hair	our (incl.) hair		4.1		0		m,366
234466	1348	Rongmei / Nruanghmei	ʔənəi sam	ʔənəi sam	our (du. excl) hair	our (du. excl) hair		4.1		0		m,366
234467	1348	Rongmei / Nruanghmei	mik	mik	eye	eye		1.2.6		0		682
