rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
570828	2179	Zhangzhung	glang ~ klang		sound / voice					#30	0			5596,5596
622087	2179	Zhangzhung	mar		gold		n.		3.2.4	#23	0			1470
622088	2179	Zhangzhung	ma(r)-sang		yellow		n.		9.4	#23	0			1470,s
622089	2179	Zhangzhung	mar-tsa		goldfish		n.		2.2.5	#23	0			1470,s
622090	2179	Zhangzhung	măr		ghee		n.		1.6.4.1	#23	0			1470
