rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
122910	1464	Tamang (Sahu)	ŋa	ŋa	I	I			4.1	1.1	0			2530
122911	1464	Tamang (Sahu)	'eː	'eː	thou	thou			10.2.3.1	1.2	0			
122912	1464	Tamang (Sahu)	nyiː	nyiː	we	we			4.1	1.3	0			
122913	1464	Tamang (Sahu)	'cu	'cu	this	this			10.4.3.2	1.4	0			
122914	1464	Tamang (Sahu)	kyucu	kyucu	that	that			10.1	1.5	0			
122915	1464	Tamang (Sahu)	'kʰala	'kʰala	who?	who?			10.5.3	1.6	0			
122916	1464	Tamang (Sahu)	'taː	'taː	what?	what?			10.5.3	1.7	0			
122917	1464	Tamang (Sahu)	'a-yihn	'a-yihn	not	not			1.5.3.2	1.8.	0			
122918	1464	Tamang (Sahu)	'are	'are	not	not			1.5.3.2	1.8.	0			
122919	1464	Tamang (Sahu)	'cahmma	'cahmma	all	all			9.9	1.9	0			
122920	1464	Tamang (Sahu)	yahko	yahko	many	many			9.9	1.10	0			
122921	1464	Tamang (Sahu)	'kiːh	'kiːh	one	one			9.9	1.11	0			
122922	1464	Tamang (Sahu)	'nyiːh	'nyiːh	two	two			9.9	1.12	0			2504
122923	1464	Tamang (Sahu)	cehppa	cehppa	big	big			9.7.2	1.13	0			
122924	1464	Tamang (Sahu)	rehŋ◦pa	rehŋ◦pa	long	long			9.7.2	1.14	0			1011,m
122925	1464	Tamang (Sahu)	cihta	cihta	small	small			9.7.2	1.15	0			
122926	1464	Tamang (Sahu)	amamaː	amamaː	woman	woman			1.9.3	1.16	0			x
122927	1464	Tamang (Sahu)	apamaː	apamaː	man	man			1.9.6.1	1.17	0			m
122928	1464	Tamang (Sahu)	miːh	miːh	person	person			4.5	1.18	0			1002
122929	1464	Tamang (Sahu)	'ta◦rŋa	'tarŋa	fish	fish			2.2.5	1.19	0			p,1455
122930	1464	Tamang (Sahu)	nyam◦nya	nyam◦nya	bird	bird			2.2.4	1.20	0			
122931	1464	Tamang (Sahu)	na◦ki	na◦ki	dog	dog			2.1.11	1.21	0			6026,1764
122932	1464	Tamang (Sahu)	'syet	'syet	louse	louse			2.2.6	1.22	0			
122933	1464	Tamang (Sahu)	'tohŋpo	'tohŋpo	tree	tree			3.1.2	1.23	0			
122934	1464	Tamang (Sahu)	'pluh	'pluh	seed	seed			3.1.4	1.24	0			2463
122935	1464	Tamang (Sahu)	paːh	paːh	leaf	leaf			3.1.3	1.25	0			
122936	1464	Tamang (Sahu)	Taː	Taː	root	root			3.1.2	1.26	0			
122937	1464	Tamang (Sahu)	pʰiː	pʰiː	bark	bark			2.1.11.1	1.27	0			
122938	1464	Tamang (Sahu)	Tih	Tih	skin	skin			1.6.5	1.28	0			
122939	1464	Tamang (Sahu)	sya	sya	flesh	flesh			1.1.1.1	1.29	0			34
122940	1464	Tamang (Sahu)	'kaː	'kaː	blood	blood			1.6.2	1.30	0			m,231
122941	1464	Tamang (Sahu)	pot	pot	bone	bone			1.6.3	1.31	0			
122942	1464	Tamang (Sahu)	mahr	mahr	grease	grease			1.6.4.1	1.32	0			1470
122943	1464	Tamang (Sahu)	'pʰum	'pʰum	egg	egg				1.33	0			304
122944	1464	Tamang (Sahu)	ru	ru	horn	horn			1.2.2	1.34	0			m,814
122945	1464	Tamang (Sahu)	meː	meː	tail	tail			1.4.10.1	1.35	0			1288
122946	1464	Tamang (Sahu)	pyahp.syiŋ	pyahp.syiŋ	feather	feather			1.6.1.1	1.36	0			760,m
122947	1464	Tamang (Sahu)	kra◦sam	kra◦sam	hair	hair			1.2.3	1.37	0			367,366
122948	1464	Tamang (Sahu)	kra	kra	head	head			1.2.1	1.38	0			367
122949	1464	Tamang (Sahu)	na◦piŋ	na◦piŋ	ear	ear			1.2.7	1.39	0			m,811,m,818
122950	1464	Tamang (Sahu)	'miː	'miː	eye	eye			1.2.6	1.40	0		C	682
122951	1464	Tamang (Sahu)	na	na	nose	nose			1.2.8	1.41	0			803
122952	1464	Tamang (Sahu)	suŋ	suŋ	mouth	mouth			1.3.1	1.42	0			m,477
122953	1464	Tamang (Sahu)	sa	sa	tooth	tooth			1.3.4	1.43	0			
122954	1464	Tamang (Sahu)	'le	'le	tongue	tongue			1.3.3	1.44	0			m,621
122955	1464	Tamang (Sahu)	yaː-'cʰin	yaː-'cʰin	fingernail	fingernail			1.5.10.1	1.45	0			696,512
122956	1464	Tamang (Sahu)	kaŋ	kaŋ	foot	foot			1.5.2	1.46	0			336
122957	1464	Tamang (Sahu)	'pui	'pui	knee	knee			1.5.8.4	1.47	0			343,m
122958	1464	Tamang (Sahu)	yaː	yaː	hand	hand			1.5.1.1	1.48	0			696
122959	1464	Tamang (Sahu)	'pʰo	'pʰo	belly	belly			1.4.7	1.49	0			2103
122960	1464	Tamang (Sahu)	taːci	taːci	neck	neck			1.4.2	1.50	0			m
122961	1464	Tamang (Sahu)	kut◦to	kut◦to	breasts	breasts				1.51	0			m
122962	1464	Tamang (Sahu)	tiŋ	tiŋ	heart	heart			1.7.1	1.52	0			1387
122963	1464	Tamang (Sahu)	kohr◦laŋ	kohr◦laŋ	liver	liver			1.7.3	1.53	0			665,m,m,m
122964	1464	Tamang (Sahu)	'tʰuŋ◦pa	'tʰuŋ◦pa	drink	drink	v.	v.		1.54	0			m,502,s,s
122965	1464	Tamang (Sahu)	ca◦pa	ca◦pa	eat	eat	v.	v.	1.5.3.2	1.55	0			36,s
122966	1464	Tamang (Sahu)	kʰrap◦pa	kʰrap◦pa	bite	bite	v.	v.	1.3.4.4	1.56	0			1763,s
122967	1464	Tamang (Sahu)	cyaːpa	cyaːpa	see	see	v.	v.	1.2.6.10	1.57	0			
122968	1464	Tamang (Sahu)	nyem◦pa	nyem◦pa	hear	hear	v.	v.	1.2.7.4	1.58	0			1410,s
122969	1464	Tamang (Sahu)	'syeː◦pa	'syeːpa	know	know	v.	v.	8.3.1.12.1	1.59	0			2670,s
122970	1464	Tamang (Sahu)	mehr◦pa	mehrpa	sleep	sleep	v.	v.	1.1.4.1	1.60	0			
122971	1464	Tamang (Sahu)	syi-pa	syi-pa	die	die	v.	v.	1.1.6	1.61	0			m,27,s,s
122972	1464	Tamang (Sahu)	sep◦pa	sep◦pa	kill	kill	v.	v.	6.4	1.62	0			1018,s
122973	1464	Tamang (Sahu)	kyalpa	kyalpa	swim	swim	v.	v.	6.6	1.63	0			
122974	1464	Tamang (Sahu)	'pʰyaŋpa	'pʰyaŋpa	fly	fly	v.	v.	2.2.6	1.64	0			
122975	1464	Tamang (Sahu)	'prahpa	'prahpa	walk	walk	v.	v.	6.7.4	1.65	0			
122976	1464	Tamang (Sahu)	kʰapa	kʰapa	come	come	v.	v.	6.7.1	1.66	0			
