rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
290306	1586	Tibetan (Balti)	išʌn	išʌn	enough	enough		1.1.3.2	15	0	HIDE	DUPE IN SOURCE
290307	1586	Tibetan (Balti)	isṯifa·	isṯifa·	resign	resign		6.2	15	0	HIDE	DUPE IN SOURCE,b
290308	1586	Tibetan (Balti)	inka:rbya·	inka:rbya·	deny	deny		8.5.6	15	0		b
290309	1586	Tibetan (Balti)	imtiha: lenma·	imtiha: lenma·	examine	examine		6.2	15	0		b
290310	1586	Tibetan (Balti)	izʌṯ	izʌṯ	respect	respect		8.3.2.6.1	15	0	HIDE	DUPE IN SOURCE,b
290311	1586	Tibetan (Balti)	cʰimimi·	cʰimimi·	man (old)	man (old)		1.9.6.1	15	0		
290312	1586	Tibetan (Balti)	riŋmo·	riŋmo·	tall	tall		9.7.2	15	0	HIDE	DUPE IN SOURCE
290313	1586	Tibetan (Balti)	pʰoṛiyʌŋ	pʰoṛiyʌŋ	widower	widower		4.2.8	15	0	HIDE	DUPE IN SOURCE
290314	1586	Tibetan (Balti)	kʰimo·	kʰimo·	bitch	bitch		2.1.11	15	0	HIDE	DUPE IN SOURCE
290315	1586	Tibetan (Balti)	bila·	bila·	cat	cat		2.1.3	15	0	HIDE	DUPE IN SOURCE,b?
290316	1586	Tibetan (Balti)	i:ðul zoha·	i:ðul zoha·	end of Ramzan	end of Ramzan		9.5	15	0		
290317	1586	Tibetan (Balti)	ri:čo·	ri:čo·	horn	horn		1.2.2	15	0	HIDE	DUPE IN SOURCE
290318	1586	Tibetan (Balti)	ṯi:l	ṯi:l	oil	oil		1.6.4.1	15	0	HIDE	DUPE IN SOURCE
290319	1586	Tibetan (Balti)	hʌti:pa·	hʌti:pa·	grocer	grocer			15	0		
290320	1586	Tibetan (Balti)	kisṯi:pa·	kisṯi:pa·	sailor	sailor			15	0	HIDE	DUPE IN SOURCE
290321	1586	Tibetan (Balti)	ri·	ri·	mountain	mountain		3.2.5	15	0		6076
290322	1586	Tibetan (Balti)	mi·	mi·	bachelor	bachelor		4.2.8	15	0		
290323	1586	Tibetan (Balti)	cʰʌnbi·	cʰʌnbi·	bat	bat		2.2.4.1	15	0		
290324	1586	Tibetan (Balti)	bi·	bi·	sparrow	sparrow		2.2.4.1	15	0		
290325	1586	Tibetan (Balti)	skʌrgi·	skʌrgi·	blade	blade		1.4.3.2	15	0		
290326	1586	Tibetan (Balti)	eun	eun	those	those		10.4.3.2	16	0	HIDE	DUPE IN SOURCE
290327	1586	Tibetan (Balti)	eksʌl	eksʌl	axle	axle			16	0	HIDE	DUPE IN SOURCE,b
290328	1586	Tibetan (Balti)	esʌq	esʌq	other	other		8.1	16	0	HIDE	DUPE IN SOURCE
290329	1586	Tibetan (Balti)	serpa·	serpa·	wet	wet		6.6	16	0		
290330	1586	Tibetan (Balti)	sŋezbol	sŋezbol	pillow	pillow		1.2.1	16	0	HIDE	DUPE IN SOURCE
290331	1586	Tibetan (Balti)	hendʌq	hendʌq	roof	roof		5.11.9	16	0		
290332	1586	Tibetan (Balti)	ṯʰemska·	ṯʰemska·	staircase	staircase		5.11.9.3.1	16	0		
290333	1586	Tibetan (Balti)	cʰele·	cʰele·	hut	hut		5.11.9.1	16	0	HIDE	DUPE IN SOURCE
290334	1586	Tibetan (Balti)	tʰenma·	tʰenma·	strain	strain		6.6	16	0		
290335	1586	Tibetan (Balti)	ne:ne·	ne:ne·	father's sister	father's sister		4.7.1	16	0	HIDE	DUPE IN SOURCE
290336	1586	Tibetan (Balti)	se:r	se:r	seer	seer			16	0		
290337	1586	Tibetan (Balti)	ne:za·	ne:za·	spear	spear		5.14	16	0		
290338	1586	Tibetan (Balti)	re:ṛa·	re:ṛa·	barrow	barrow			16	0	HIDE	DUPE IN SOURCE
290339	1586	Tibetan (Balti)	gʌðe:la·	gʌðe:la·	mattress	mattress		5.11.9.4	16	0		
290340	1586	Tibetan (Balti)	ṯyoqse·	ṯyoqse·	teapoy	teapoy			17	0		
290341	1586	Tibetan (Balti)	cʰele·	cʰele·	hut	hut		5.11.9.1	17	0	HIDE	DUPE IN SOURCE
290342	1586	Tibetan (Balti)	ace·	ace·	brother (younger)	brother (younger)		1.5.3.2	17	0		
290343	1586	Tibetan (Balti)	ṯoce·	ṯoce·	orphan	orphan		4.3	17	0	HIDE	DUPE IN SOURCE
290344	1586	Tibetan (Balti)	yoce·	yoce·	left-handed	left-handed		1.5.1.1	17	0	HIDE	DUPE IN SOURCE
