rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
523996	2030	Sorbung	saa-júur	saa-júur	animal	animal		2.3	Animals.001	0		
523997	2030	Sorbung	sə-muk	sə-muk	cattle	cattle		2.1.2	Animals.009	0		m,5607
523998	2030	Sorbung	sə-mùk-paa-saa	sə-mùk-paa-saa	cattle, male; bull	cattle, male; bull		2.1.2	Animals.010	0		m,5607,m,m
523999	2030	Sorbung	sə-mùk-mòo-sa	sə-mùk-mòo-sa	cattle, female; cow	cattle, female; cow		2.1.2	Animals.011	0		m,5607,m,m
524000	2030	Sorbung	sə-loo	sə-loo	buffalo	buffalo		2.1.2	Animals.014	0		
524001	2030	Sorbung	səriám	səriám	mithun	mithun		2.1.2	Animals.015	0		
524002	2030	Sorbung	sə-kúan	sə-kúan	horse	horse		2.1.7	Animals.019	0		
524003	2030	Sorbung	òok	òok	pig	pig		2.1.12	Animals.026	0		
524004	2030	Sorbung	màŋgəlée	màŋgəlée	goat	goat		2.1.8	Animals.031	0		
524005	2030	Sorbung	jau	jau	sheep	sheep		2.1.8	Animals.032	0		6028
524006	2030	Sorbung	ʔaa	ʔaa	chicken; fowl	chicken; fowl		2.1.10	Animals.034	0		
524007	2030	Sorbung	ʔakʰóoŋ	ʔakʰóoŋ	rooster; fowl, male	rooster; fowl, male		2.1.10	Animals.035	0		
524008	2030	Sorbung	ʔalàa	ʔalàa	hen	hen		2.1.10	Animals.036	0		
524009	2030	Sorbung	ʔa-bʉ́ʉ	ʔa-bʉ́ʉ	hen, mother	hen, mother		2.1.10		0		
524010	2030	Sorbung	ʔakʰóoŋ	ʔakʰóoŋ	cock (intact male)	cock (intact male)		2.1.10	Animals.038	0		
524011	2030	Sorbung	kùm◦pʰék	kùmpʰék	duck	duck		2.1.10	Animals.039	0		m,5716
524012	2030	Sorbung	ʔʉ́ʉ	ʔʉ́ʉ	dog (Canis familiaris)	dog (Canis familiaris)		2.1.11	Animals.043	0		1764
524013	2030	Sorbung	ràm◦ʔʉ́ʉ	ràmʔʉ́ʉ	dhole	dhole		2.1.11	Animals.044	0		6093,1764
524014	2030	Sorbung	ràm◦ʔʉ́ʉ	ràmʔʉ́ʉ	wolf	wolf		2.1.11	Animals.045	0		6093,1764
524015	2030	Sorbung	ràm◦ʔʉ́ʉ	ràmʔʉ́ʉ	fox	fox		2.1.11	Animals.046	0		6093,1764
524016	2030	Sorbung	kʰaan	kʰaan	cat (Felis domesticus)	cat (Felis domesticus)		2.1.3	Animals.047	0		
524017	2030	Sorbung	səráam	səráam	fishing cat	fishing cat		2.2.5	Animals.050	0		
524018	2030	Sorbung	hambʉ́ʉ	hambʉ́ʉ	tiger	tiger		2.1.3	Animals.052	0		
524019	2030	Sorbung	hambʉ́ʉ	hambʉ́ʉ	lion	lion		2.1.3	Animals.054	0		
524020	2030	Sorbung	sə-kíi	sə-kíi	deer	deer		2.2.2	Animals.055	0		
524021	2030	Sorbung	sə-jáa	sə-jáa	sambhur; sambar	sambhur; sambar		2.2.2	Animals.056	0		
524022	2030	Sorbung	ʔə-wám	ʔə-wám	bear (Selenarctos thibetanus)	bear (Selenarctos thibetanus)		2.2.3	Animals.061	0		p,2777
524023	2030	Sorbung	jooŋ	jooŋ	monkey	monkey		2.1.9	Animals.065	0		6049
524024	2030	Sorbung	cə-háa	cə-háa	leaf-monkey; langur	leaf-monkey; langur		2.1.9	Animals.068	0		
524025	2030	Sorbung	mə-júu	mə-júu	mouse	mouse		2.1.1	Animals.074	0		
524026	2030	Sorbung	mə-júu	mə-júu	rat	rat		2.1.1	Animals.076	0		
524027	2030	Sorbung	ʔə-lóo	ʔə-lóo	squirrel	squirrel		2.1.1	Animals.079	0		
524028	2030	Sorbung	ʔə-lóo	ʔə-lóo	squirrel, giant	squirrel, giant		2.1.1	Animals.080	0		
524029	2030	Sorbung	sə-|kúu	sə-kúu	porcupine	porcupine		2.1.1	Animals.082	0		4305
524030	2030	Sorbung	mətír	mətír	shrew	shrew		2.1.1	Animals.087	0		
524031	2030	Sorbung	ʔə-bʉ́ʉ	ʔə-bʉ́ʉ	mole	mole		2.2.7	Animals.089	0		
524032	2030	Sorbung	ʔə-sái	ʔə-sái	elephant	elephant		2.2.1	Animals.091	0		p,4649
524033	2030	Sorbung	təŋgooŋ	təŋgooŋ	anteater (pangolin); crocodile	anteater (pangolin); crocodile		2.1.6	Animals.096	0		
524034	2030	Sorbung	sə-ráam	sə-ráam	otter	otter		2.2.7.1	Animals.099	0		
524035	2030	Sorbung	ʔə-bák	ʔə-bák	bat	bat		2.2.4.1	Animals.100	0		
524036	2030	Sorbung	ʔəcok	ʔəcok	frog	frog		2.1.6.2	Animals.101	0		
524037	2030	Sorbung	ʔəcok	ʔəcok	toad	toad		2.1.6.2	Animals.102	0		
524038	2030	Sorbung	bə-ríi	bə-ríi	snake	snake		2.1.6.1	Animals.110	0		
524039	2030	Sorbung	bəríilòokpáa	bəríilòokpáa	python	python		2.1.6	Animals.112	0		
524040	2030	Sorbung	bəríis(ə)mùuk	bəríis(ə)mùuk	snake species, large	snake species, large		2.1.6		0		
524041	2030	Sorbung	ʔə-waa	ʔə-waa	bird	bird		2.2.4	Animals.120	0		p,1603
524042	2030	Sorbung	ʔə-waa-búu	ʔə-waa-búu	nest	nest		2.2.4	Animals.121	0		p,1603,1733
524043	2030	Sorbung	ʔə-waa-cʉ́ʉ	ʔə-waa-cʉ́ʉ	egg	egg			Animals.122	0		
524044	2030	Sorbung	ʔəcʉ́ʉ-məcʉ́ʉ	ʔəcʉ́ʉ-məcʉ́ʉ	lay egg	lay egg		6.17	Animals.124	0		
524045	2030	Sorbung	buum	buum	sit on eggs	sit on eggs		1.9.1.2	Animals.125	0		
524046	2030	Sorbung	ʔa-rip	ʔa-rip	chicken, jungle	chicken, jungle		2.1.10		0		
524047	2030	Sorbung	ʔəwaahambʉ́ʉ	ʔəwaahambʉ́ʉ	owl	owl		2.2.4.1	Animals.133	0		
524048	2030	Sorbung	bùumlík	bùumlík	eagle	eagle		2.2.4.1	Animals.138	0		
524049	2030	Sorbung	ʔəwaatʰìŋhʉ́tpá	ʔəwaatʰìŋhʉ́tpá	woodpecker	woodpecker		2.2.4.1	Animals.142	0		
524050	2030	Sorbung	ʔə-ʃúu	ʔə-ʃúu	dove; pigeon	dove; pigeon		2.2.4.1	Animals.143	0		
524051	2030	Sorbung	bə-kíi	bə-kíi	parrot	parrot		2.2.4.1	Animals.145	0		p,7416
524052	2030	Sorbung	ʔə◦ŋaa,◦ʔŋaa	ʔəŋaa,ʔŋaa	fish (general)	fish (general)		2.2.5	Animals.153	0		p,1455,1455
524053	2030	Sorbung	ʔə◦ŋaa◦cʉ́ʉ, ʔŋaa◦cʉ́ʉ	ʔəŋaacʉ́ʉ, ʔŋaacʉ́ʉ	roe; eggs, fish	roe; eggs, fish		2.2.6	Animals.154	0		p,1455,m,1455,m
524054	2030	Sorbung	ʔə◦ŋoŋ(g)lá	ʔəŋoŋ(g)lá	fish, catfish	fish, catfish		2.2.5	Animals.160	0		
524055	2030	Sorbung	ŋà◦míi	ŋàmíi	fish, flying	fish, flying		2.2.5		0		1455,m
524056	2030	Sorbung	ʔə◦ŋkʰau	ʔəŋkʰau	fish species, light in color	fish species, light in color		2.2.5		0		
524057	2030	Sorbung	ʔəʃii	ʔəʃii	crab	crab		2.2.5	Animals.164	0		
524058	2030	Sorbung	tukòŋ(g)lá	tukòŋ(g)lá	crayfish	crayfish			Animals.165	0		
524059	2030	Sorbung	càbrùulá, càbrùurá	càbrùulá, càbrùurá	snail	snail		2.2.5	Animals.167	0		
524060	2030	Sorbung	ʔə-kuu-ʔə-kái	ʔə-kuu-ʔə-kái	insects	insects		2.2.6	Animals.170	0		
524061	2030	Sorbung	ciŋ-ʃii-pá	ciŋ-ʃii-pá	ant	ant		2.2.6	Animals.173	0		
524062	2030	Sorbung	lùuk-sáa	lùuk-sáa	termite; white ant	termite; white ant		2.2.6	Animals.174	0		
524063	2030	Sorbung	kʰoo	kʰoo	bee	bee		2.2.6	Animals.176	0		
524064	2030	Sorbung	kʰò◦cʉ́ʉ	kʰòcʉ́ʉ	honey	honey		2.2.6	Animals.177	0		
524065	2030	Sorbung	ʔəpàak	ʔəpàak	butterfly	butterfly		2.2.6	Animals.183	0		
524066	2030	Sorbung	ʔəpàa	ʔəpàa	moth	moth		2.2.6	Animals.184	0		
524067	2030	Sorbung	ʔə-kʰau-rúaŋ	ʔə-kʰau-rúaŋ	grasshopper	grasshopper		2.2.6	Animals.185	0		
524068	2030	Sorbung	ʔə-kʰau,ʔ-kʰau	ʔə-kʰau,ʔ-kʰau	grasshopper	grasshopper		2.2.6		0		
524069	2030	Sorbung	ʔəsóm	ʔəsóm	mantis	mantis		1.9.6.1		0		
524070	2030	Sorbung	tʰəwái	tʰəwái	fly	fly		2.2.6	Animals.187	0		
524071	2030	Sorbung	tʰəwái	tʰəwái	mosquito	mosquito		2.2.6	Animals.190	0		
524072	2030	Sorbung	ʔə-ríp	ʔə-ríp	lac insect	lac insect		2.2.6	Animals.193	0		
524073	2030	Sorbung	ʔə-rík,ʔ-rík	ʔə-rík,ʔ-rík	louse	louse		2.2.6	Animals.195	0		
524074	2030	Sorbung	ʔʉrík	ʔʉrík	flea	flea		2.2.6	Animals.197	0		
524075	2030	Sorbung	kʰəràan, kʰràan	kʰəràan, kʰràan	spider	spider		2.2.6	Animals.201	0		
524076	2030	Sorbung	mə-hít	mə-hít	leech (land)	leech (land)		2.2.6	Animals.204	0		
524077	2030	Sorbung	mə-sàa	mə-sàa	body	body		1.1.1	BodyParts.001	0		
524078	2030	Sorbung	ʔəncáaŋlàm	ʔəncáaŋlàm	side (right)	side (right)		1.4.5	BodyParts.002	0		
524079	2030	Sorbung	tənpùelàm	tənpùelàm	side (left)	side (left)		1.4.5	BodyParts.003	0		
524080	2030	Sorbung	ʔə-núuŋ-làm	ʔə-núuŋ-làm	back (of something)	back (of something)		1.4.8	BodyParts.004	0		p,m,3324
524081	2030	Sorbung	mə-ŋaa-lam	mə-ŋaa-lam	front (of something)	front (of something)		1.4.4	BodyParts.005	0		
524082	2030	Sorbung	ʔənúuŋlàm	ʔənúuŋlàm	behind	behind		9.2.8	BodyParts.006	0		
524083	2030	Sorbung	mə-ŋaa-lam	mə-ŋaa-lam	front of, in	front of, in		10.1.1	BodyParts.007	0		
524084	2030	Sorbung	məsàa	məsàa	torso; trunk	torso; trunk		1.5.3.2	BodyParts.008	0		
524085	2030	Sorbung	mə◦tóo	mətóo	lap	lap		1.4.4.2	BodyParts.010	0		m,289
524086	2030	Sorbung	məlúuŋ	məlúuŋ	bosom	bosom		1.4.4.2	BodyParts.011	0		
524087	2030	Sorbung	sàa	sàa	animal	animal		2.3	BodyParts.013	0		
524088	2030	Sorbung	ʔə-táak	ʔə-táak	flesh	flesh		1.1.1.1	BodyParts.014	0		p,8
524089	2030	Sorbung	ʔəméek	ʔəméek	meat	meat		1.1.1.1	BodyParts.015	0		
524090	2030	Sorbung	ríiŋ	ríiŋ	alive; living	alive; living	be v.	1.1.2.1	BodyParts.016	0		
524091	2030	Sorbung	tʰìi	tʰìi	die; dead, be	die; dead, be		1.1.6	BodyParts.017	0		
524092	2030	Sorbung	tʰìilenta məsàa	tʰìilenta məsàa	corpse; body, dead	corpse; body, dead		1.1.6.1	BodyParts.019	0		
524093	2030	Sorbung	ʔìin	ʔìin	sleep; asleep, be	sleep; asleep, be		1.1.4.1	BodyParts.021	0		
524094	2030	Sorbung	ʔən-tʰèe	ʔən-tʰèe	wake up; awake, be	wake up; awake, be	v.i.	1.1.4	BodyParts.022	0		
524095	2030	Sorbung	lu◦kaaŋ	lukaaŋ	head	head		1.2.1	BodyParts.026	0		1221,m
524096	2030	Sorbung	lu◦sìip	lusìip	head, top of; crown; pate	head, top of; crown; pate		1.2.1.2	BodyParts.027	0		1221,m
524097	2030	Sorbung	lu◦káaŋ◦ruu	lukáaŋruu	skull	skull		1.2.1.1	BodyParts.029	0		1221,m,232
524098	2030	Sorbung	mai◦rúu	mairúu	skull	skull		1.2.1.1		0		m,232
524099	2030	Sorbung	ʔə-kʰúak	ʔə-kʰúak	brain	brain		1.2.4	BodyParts.030	0		
524100	2030	Sorbung	ʔəkʰúak oommài	ʔəkʰúak oommài	no brain; brainless	no brain; brainless		10.6.2	BodyParts.031	0		
524101	2030	Sorbung	tətrò	tətrò	comb (of rooster)	comb (of rooster)		1.2.2.1	BodyParts.034	0		
524102	2030	Sorbung	ʔə-kìi	ʔə-kìi	horn (of animal)	horn (of animal)		1.2.2	BodyParts.035	0		p,2012
524103	2030	Sorbung	ʔə-kìi	ʔə-kìi	antler (of deer)	antler (of deer)		1.2.2	BodyParts.036	0		p,2012
524104	2030	Sorbung	mai	mai	face	face		1.2.5	BodyParts.037	0		
524105	2030	Sorbung	mə◦cèe	məcèe	forehead; brow	forehead; brow		1.2.5.1	BodyParts.038	0		p,384
524106	2030	Sorbung	mìit	mìit	eye	eye		1.2.6	BodyParts.039	0		682
524107	2030	Sorbung	mìtkor	mìtkor	eyelid	eyelid		1.2.6.4	BodyParts.040	0		
524108	2030	Sorbung	mìit	mìit	eyeball	eyeball		1.2.6.1	BodyParts.041	0		
524109	2030	Sorbung	wàm	wàm	black	black		9.4	BodyParts.042	0		5135
524110	2030	Sorbung	mìd◦èk, mìt◦ʔèk	mìdèk, mìtʔèk	eye, white of	eye, white of		1.2.6	BodyParts.043	0		682,m,682,m
524111	2030	Sorbung	mìdmíi	mìdmíi	eyebrow	eyebrow		1.2.6.6	BodyParts.044	0		
524112	2030	Sorbung	mìdmii	mìdmii	eyelash	eyelash		1.2.6.5	BodyParts.045	0		
524113	2030	Sorbung	mìtkʰəjùp	mìtkʰəjùp	blink	blink	v.	1.2.6.12	BodyParts.046	0		
524114	2030	Sorbung	məkʰácʉʉ	məkʰácʉʉ	tear	tear	n.	1.8.8.1	BodyParts.047	0		
524115	2030	Sorbung	mìd◦ék; mìt◦ʔék	mìdék; mìtʔék	eye sand	eye sand		1.2.6.8	BodyParts.048	0		682,m,682,m
524116	2030	Sorbung	càap	càap	cry; weep	cry; weep		1.8.8.2	BodyParts.049	0		1103
524117	2030	Sorbung	mùu	mùu	see	see	v.	1.2.6.10	BodyParts.051	0		4880
524118	2030	Sorbung	ʔen	ʔen	look	look		1.2.6.11	BodyParts.052	0		1410
524119	2030	Sorbung	ʔenee	ʔenee	look	look	imp.	1.2.6.11	BodyParts.053	0		1410
524120	2030	Sorbung	mìt-còo	mìt-còo	blind	blind		1.2.6.14.2	BodyParts.054	0		682,1401
524121	2030	Sorbung	mìt◦cò◦nuu	mìtcònuu	woman, blind	woman, blind		1.9.3	BodyParts.055	0		682,1401,m
524122	2030	Sorbung	mìt◦cò◦bàa	mìtcòbàa	man, blind	man, blind		1.9.6.1		0		682,1401,m
524123	2030	Sorbung	nàráa	nàráa	nose	nose		1.2.8	BodyParts.057	0		
524124	2030	Sorbung	nàráa	nàráa	nose bridge	nose bridge		1.2.8	BodyParts.058	0		
524125	2030	Sorbung	nàkʰúur	nàkʰúur	nostril	nostril		1.2.8.1	BodyParts.059	0		
524126	2030	Sorbung	nàp-káaŋ	nàp-káaŋ	mucus, dry	mucus, dry		1.8.2	BodyParts.060	0		805,119
524127	2030	Sorbung	nàap	nàap	mucus, liquid	mucus, liquid		1.8.2	BodyParts.061	0		805
524128	2030	Sorbung	mənáam	mənáam	smell; sniff	smell; sniff	v.	1.2.8.5	BodyParts.063	0		
524129	2030	Sorbung	ʔə◦náa	ʔənáa	ear	ear		1.2.7	BodyParts.064	0		p,811
524130	2030	Sorbung	ná◦kʰùur	nákʰùur	ear canal	ear canal		1.2.7	BodyParts.066	0		811,665b
524131	2030	Sorbung	nájàaŋ	nájàaŋ	eardrum	eardrum		1.2.7.2	BodyParts.067	0		
524132	2030	Sorbung	ʔənáaʔék	ʔənáaʔék	earwax	earwax		1.2.7.3	BodyParts.068	0		
524133	2030	Sorbung	tʰóo	tʰóo	hear	hear	v.	1.2.7.4	BodyParts.069	0		
524134	2030	Sorbung	nàkʰuák	nàkʰuák	deaf	deaf		1.2.7.5	BodyParts.070	0		
524135	2030	Sorbung	mor	mor	mouth	mouth		1.3.1	BodyParts.071	0		467
524136	2030	Sorbung	há◦kʰii	hákʰii	gums	gums		1.3.4.3	BodyParts.074	0		632,m
524137	2030	Sorbung	kəráak	kəráak	uvula; throat	uvula; throat		1.3.5.1	BodyParts.075	0		
524138	2030	Sorbung	mə-cám-cʉ̀ʉ	mə-cám-cʉ̀ʉ	saliva	saliva		1.8.3	BodyParts.077	0		
524139	2030	Sorbung	saa	saa	eat	eat		1.5.3.2	BodyParts.078	0		
524140	2030	Sorbung	saa	saa	eat (rice)	eat (rice)	v.	1.5.3.2	BodyParts.079	0		
