rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
233326	1246	Paangkhua	tsàng	tsàng	dry	dry			6.6		0			
233327	331	Bawm	tràng	tràng	dry	dry			6.6		0			
233328	982	Lushai [Mizo]	trǎng	trǎng	dry	dry			6.6		0			
233329	1246	Paangkhua	àn-tsàm	àn-tsàm	turnip	turnip			3.1.5		0			
233330	331	Bawm	àn-trám	àn-trám	turnip	turnip			3.1.5		0			
233331	982	Lushai [Mizo]	ǎn-tràm	ǎn-tràm	turnip	turnip			3.1.5		0			
233332	1246	Paangkhua	tsàam	tsàam	hungry	hungry			1.1.3		0			5320
233333	331	Bawm	tràam	tràam	hungry	hungry			1.1.3		0			
233334	982	Lushai [Mizo]	tràam	tràam	hungry	hungry			1.1.3		0			5320
233335	1246	Paangkhua	antsìt	antsìt	afraid (to be)	afraid (to be)			7.1.1		0			
233336	331	Bawm	(triʔ)	(triʔ)	afraid (to be)	afraid (to be)			7.1.1		0			
233337	982	Lushai [Mizo]	tríi/trìt	tríi/trìt	afraid (to be)	afraid (to be)			7.1.1		0			
233338	1246	Paangkhua	ratsìal	ratsìal	chew / gnash teeth	chew / gnash teeth			1.3.4		0			
233340	982	Lushai [Mizo]	thrǐal	thrǐal	chew / gnash teeth	chew / gnash teeth			1.3.4		0			
233341	1246	Paangkhua	ansaà	ansaà	thick (to be)	thick (to be)			9.7.2		0			
233342	331	Bawm	sàʔ	sàʔ	thick (to be)	thick (to be)			9.7.2		0			178
233343	982	Lushai [Mizo]	tshàʔ	tshàʔ	thick (to be)	thick (to be)			9.7.2		0			178
233344	1246	Paangkhua	sàn-suak	sàn-suak	rescue	rescue	v.	v.	6.2.2.1		0			
233345	331	Bawm	sán-sùak	sán-sùak	rescue	rescue	v.	v.	6.2.2.1		0			
233346	982	Lushai [Mizo]	tshàn-tshûak	tshàn-tshûak	rescue	rescue	v.	v.	6.2.2.1		0			
233347	1246	Paangkhua	síng-sià	síng-sià	mark	mark	v.	v.	5.1		0			
233348	331	Bawm	sìngsíaʔ	sìngsíaʔ	mark	mark	v.	v.	5.1		0			
233349	982	Lushai [Mizo]	tshîn-tshìaʔ	tshîn-tshìaʔ	mark	mark	v.	v.	5.1		0			
233350	1246	Paangkhua	síat-sám2	síat-sám2	take an oath	take an oath			6.21		0			
233351	331	Bawm	sìat-sám	sìat-sám	take an oath	take an oath			6.21		0			
233352	982	Lushai [Mizo]	tshîa-tshâm	tshîa-tshâm	take an oath	take an oath			6.21		0			
233353	1246	Paangkhua	masún	masún	spear	spear	v.	v.	5.14		0			
233354	331	Bawm	sùnʔ	sùnʔ	spear	spear	v.	v.	5.14		0			
233355	982	Lushai [Mizo]	tshùn	tshùn	spear	spear	v.	v.	5.14		0			
