rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
130007	616	rGyalrong (Eastern)	tə◦skru	tə◦skru	body	body			1.1.1	1.1	0			p,2
130008	616	rGyalrong (Eastern)	ka◦tʃʰa	ka◦tʃʰa	side (right)	side (right)			1.4.5	1.2	0			
130009	616	rGyalrong (Eastern)	kəw la	kəw la	side (left)	side (left)			1.4.5	1.3	0			
130010	616	rGyalrong (Eastern)	tuŋ◦kʰu	tuŋ◦kʰu	back	back			1.4.8	1.4	0			225,211
130011	616	rGyalrong (Eastern)	wu◦tʂi	wu◦tʂi	front	front			1.4.4	1.5	0			m,1212
130012	616	rGyalrong (Eastern)	wustət	wustət	torso / trunk	torso  /  trunk			1.5.3.2	1.6	0	jbl3		
130013	616	rGyalrong (Eastern)	ta◦me tajak	ta◦me tajak	limbs / arms and legs	limbs  /  arms and legs			1.5.3.1	1.7	0	jbl3		
130014	616	rGyalrong (Eastern)	tə◦mŋa	tə◦mŋa	lap	lap			1.4.4.2	1.8	0			
130015	616	rGyalrong (Eastern)	ta◦ro	ta◦ro	chest	chest			1.4.4.3	1.9	0	jbl5	HIDE	DUPE IN SOURCE
130016	616	rGyalrong (Eastern)	ta◦sop	ta◦sop	buttocks	buttocks			1.4.10	1.10	0			p,3333
130017	616	rGyalrong (Eastern)	tamtʰɐm	ta◦mtʰɐm	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		
130018	616	rGyalrong (Eastern)	kə◦sə◦so	kə◦sə◦so	alive / be living	alive  /  be living			1.1.2.1	1.12	0	jbl3		p,80,80
130019	616	rGyalrong (Eastern)	nə kʰʃis	nə kʰʃis	die / be dead	die  /  be dead			1.1.6	1.13	0	jbl3		p,27
130020	616	rGyalrong (Eastern)	tə◦mgɐm	tə◦mgɐm	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		
130021	616	rGyalrong (Eastern)	rdɐk mgɐm	rdɐk mgɐm	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		1862,m
130022	616	rGyalrong (Eastern)	ka◦rma	ka◦rma	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		p,130
130023	616	rGyalrong (Eastern)	tə◦mɲak kro	tə◦mɲak kro	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		p,682,m
130024	616	rGyalrong (Eastern)	ta◦rmo	ta◦rmo	dream	dream	v	v	1.1.4.2	1.18	0			p,126
130025	616	rGyalrong (Eastern)	ta◦ko	ta◦ko	head	head			1.2.1	2.1	0			p,386
130026	616	rGyalrong (Eastern)	ta◦ko dʒala	ta◦ko dʒala	top of head / crown / pate	top of head  /  crown  /  pate			1.2.1.2	2.2	0	jbl3		p,386,m
130027	616	rGyalrong (Eastern)	wu◦tie	wu◦tie	fontanel (soft spot in a baby's skull).	fontanel (soft spot in a baby's skull).			1.2.1.3	2.3	0			385,1196
130028	616	rGyalrong (Eastern)	tʰok◦pɐ	tʰok◦pɐ	skull	skull			1.2.1.1	2.4	0			2002,s
130029	616	rGyalrong (Eastern)	tə◦r◦no	tə◦r◦no	brain	brain			1.2.4	2.5	0			p,p,243
130030	616	rGyalrong (Eastern)	ta◦ko rɲe	ta◦ko rɲe	hair (head)	hair (head)			1.2.3	2.7	0			p,386,368
130031	616	rGyalrong (Eastern)	ta◦ko n◦dʐi	ta◦ko n◦dʐi	scalp	scalp			1.2.1.5	2.8	0			p,386,p,596
