rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
323920	1856	Newar	chalaŋga	chalaŋga	light	light	n	n	7.1.11.1		0			
323921	1856	Newar	twākar	twākar	light, become	light, become	v	v	7.1.11.1		0			
323922	1856	Newar	kipā	kipā	shadow / shade	shadow / shade	n	n	3.2.10		0			
323923	1856	Newar	khĩgar-	khĩgar-	dark, become	dark, become	v	v	9.4		0			
323924	1856	Newar	khĩga-u	khĩga-u	dark	dark	n	n	9.4		0			
323925	1856	Newar	ākās	ākās	sky	sky			3.2.2		0			bNepali
323926	1856	Newar	ni◦bār	ni◦bār	sun / sunlight / ray (of sunshine)	sun / sunlight / ray (of sunshine)			3.2.10		0			85,m
323927	1856	Newar	tor-	tor-	rise (of sun and moon)	rise (of sun and moon)	v	v	1.1.4		0			
323928	1856	Newar	nāscā / nāsã-cā	nāscā / nāsã-cā	midnight and dawn, between	midnight and dawn, between			9.1.4		0			
323929	1856	Newar	suni(-ŋ)	suni(-ŋ)	morning	morning			9.1.4		0			
323930	1856	Newar	din	din	daytime	daytime			9.1.3		0			
323931	1856	Newar	-nu	-nu	clf. for days	clf. for days	clf	clf	10.1.3		0			
323932	1856	Newar	khunu	khunu	day, next	day, next	n	n	1.5.3.2		0			
323933	1856	Newar	hninas	hninas	afternoon	afternoon			9.1.4		0			
323934	1856	Newar	cānas	cānas	night, late	night, late			9.1.4		0			
323935	1856	Newar	balni / bā-nhi	balni / bā-nhi	evening	evening			9.1.4		0			
323936	1856	Newar	cachi	cachi	all night long	all night long			9.9		0			
323937	1856	Newar	khacin	khacin	later same day	later same day			9.1.5		0			
323938	1856	Newar	nibar dun-e	nibar dun-e	sunset	sunset			3.2.10		0			
323939	1856	Newar	khĩrā	khĩrā	dusk / twilight	dusk / twilight			9.1.4		0			
323940	1856	Newar	nem◦lā	nemlā	moon	moon			3.2.2		0			m,1016
323941	1856	Newar	nullu nem◦la	nullu nemla	moon, new	moon, new			3.2.2		0			m,m,1016
323942	1856	Newar	nak◦ti	nak◦ti	star	star			3.2.2		0			
323943	1856	Newar	lililililin	lililililin	twinkle (of light on dried stalks)	twinkle (of light on dried stalks)			10.1.1		0			
323944	1856	Newar	kam◦pa◦lim◦pa	kampalimpa	rainbow	rainbow			3.2.1		0			6013,m,m,m
323945	1856	Newar	phasa	phasa	wind / air	wind / air			3.2.1		0			
323946	1856	Newar	phasa wa◦ye	phasa wa◦ye	blow (of wind) / be windy	blow (of wind) / be windy			3.2.1		0			
323947	1856	Newar	khosu	khosu	fog	fog			3.2.1		0			
323948	1856	Newar	bādāl	bādāl	cloud	cloud			3.2.1		0			b
323949	1856	Newar	wā	wā	rain	rain			3.2.1		0			2080
323950	1856	Newar	chwã̄põ	chwã̄põ	frost / snow	frost / snow			3.2.1		0			
323951	1856	Newar	põ	põ	hail / sleet	hail / sleet			3.2.1		0			
323952	1856	Newar	gārāŋ guruŋ yet-	gārāŋ guruŋ yet-	thunder	thunder			3.2.1		0			
323953	1856	Newar	cārāŋ curuŋ yet-	cārāŋ curuŋ yet-	thunder	thunder			3.2.1		0			
323954	1856	Newar	pilik palāk yet-	pilik palāk yet-	lightning	lightning			3.2.1		0			
323955	1856	Newar	barkhā	barkhā	monsoon / rainy season	monsoon / rainy season			3.2.1		0			
323956	1856	Newar	mi	mi	fire	fire			3.2.12.2		0			
323957	1856	Newar	kũ	kũ	smoke	smoke			3.2.12.2		0		D0	2361
323958	1856	Newar	nolu	nolu	ash / cinder	ash / cinder			3.2.12.2		0			
323959	1856	Newar	cyāt-	cyāt-	burn (of small fire, candle) (past)	burn (of small fire, candle) (past)	vi	vi	3.2.12.1		0			
323960	1856	Newar	chor-	chor-	burn (of big fire)	burn (of big fire)	vi	vi	3.2.12.1		0			
323961	1856	Newar	mi cho-ker	mi cho-ker	kindle / set fire to	kindle / set fire to	vt	vt	3.2.12.1		0			
323962	1856	Newar	put-	put-	burn off fields / slash and burn / burnt, be / scorched,	burn off fields / slash and burn / burnt, be / scorched,	vi	vi	3.2.12.1		0			
323963	1856	Newar	put-	put-			v	v			0	jbl	HIDE	e
323964	1856	Newar	lokhu	lokhu	water	water			3.2.3		0			
323965	1856	Newar	darkhā	darkhā	puddle	puddle			3.2.3		0			
323966	1856	Newar	samudra	samudra	sea / ocean / large body of saltwater	sea / ocean / large body of saltwater			3.2.3		0			b
323967	1856	Newar	pukhur	pukhur	lake / pond / pool	lake / pond / pool			3.2.3		0			
323968	1856	Newar	kho	kho	river	river			3.2.3		0			
323969	1856	Newar	bag-ai jur-	bag-ai jur-	flow (of a river)	flow (of a river)	v	v	6.6.1		0			
323970	1856	Newar	nadi	nadi	stream / brook / rivulet	stream / brook / rivulet			3.2.3		0			
323971	1856	Newar	oti	oti	spring	spring	n	n	6.7.9		0			
323972	1856	Newar	bāḍi	bāḍi	flood	flood			3.2.3		0			
323973	1856	Newar	bhõ	bhõ	earth / ground / dry land	earth / ground / dry land			3.2.11		0			
323974	1856	Newar	bhõ cal-ai jur-a	bhõ cal-ai jur-a	earthquake	earthquake			3.2.6		0			
323975	1856	Newar	cā	cā	soil / dirt / clay / mud	soil / dirt / clay / mud			3.2.11		0			
323976	1856	Newar	pākhā	pākhā	mountainside / slope	mountainside / slope			3.2.5		0			
323977	1856	Newar	ḍã̄ḍā	ḍã̄ḍā	hill	hill			3.2.5		0			
323978	1856	Newar	ubari	ubari	valley (river)	valley (river)			3.2.5		0			
323979	1856	Newar	luŋ◦ā	luŋ◦ā	rock (large) / boulder / stone	rock (large) / boulder / stone			3.2.9		0			1269,m
323980	1856	Newar	catān	catān	rock (large) / boulder	rock (large) / boulder			3.2.9		0			bNepali
323981	1856	Newar	silā	silā	stone (colorful, kind of)	stone (colorful, kind of)			3.2.9		0			bIndic
323982	1856	Newar	gāra	gāra	pit / hole (in ground) / deep	pit / hole (in ground) / deep	n./adj.	n./adj.	3.1.2		0			
323983	1856	Newar	pwākal	pwākal	hole (through sthg.) / perforation	hole (through sthg.) / perforation			3.2.7		0			
323984	1856	Newar	ci	ci	salt	salt			3.2.4		0			2747
323985	1856	Newar	na	na	iron	iron			3.2.4		0			
323986	1856	Newar	khatam-naye	khatam-naye	rust	rust	n	n	3.2.4		0			
323987	1856	Newar	lũ	lũ	gold	gold			3.2.4		0			
323988	1856	Newar	oho	oho	silver	silver			3.2.4		0			
323989	1856	Newar	sijal	sijal	copper	copper			3.2.4		0			
323990	1856	Newar	lyuri / kaẽ / li:	lyuri / kaẽ / li:	brass	brass			3.2.4		0			
323991	1856	Newar	pital	pital	bronze	bronze			3.2.4		0			
323992	1856	Newar	ṭwāpar	ṭwāpar	rock, flat top of	rock, flat top of			3.2.9		0			
