rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
17634	1491	Tangut [Xixia]	lɪ̥wụ kwə̣	lɪ̥wụ kwə̣	body	body			1.1.1	1.1	0			11,2
17635	1491	Tangut [Xixia]	ldi̯ə̣	ldi̯ə̣	side (right)	side (right)			1.4.5	1.2	0			
17636	1491	Tangut [Xixia]	tsi̯we	tsi̯we	side (left)	side (left)			1.4.5	1.3	0			
17637	1491	Tangut [Xixia]	lu	lu	back	back			1.4.8	1.4	0			3324
17638	1491	Tangut [Xixia]	ʔi̯u ti̯ẹ	ʔi̯u ti̯ẹ	front	front			1.4.4	1.5	0			m,m
17639	1491	Tangut [Xixia]	kõ	kõ	torso / trunk	torso  /  trunk			1.5.3.2	1.6	0	jbl3		m
17640	1491	Tangut [Xixia]	ldɪ̯ei	ldɪ̯ei	bosom	bosom			1.4.4.2	1.9	0			m
17641	1491	Tangut [Xixia]	tshi̯e	tshi̯e	flesh / meat	flesh  /  meat			1.1.1.1	1.11	0	jbl3		34
17642	1491	Tangut [Xixia]	ʔụ	ʔụ	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		18
17643	1491	Tangut [Xixia]	mɪ̯e	mɪ̯e	corpse / dead body	corpse  /  dead body			1.1.6.1	1.14	0	jbl3		17
17644	1491	Tangut [Xixia]	ʔụ	ʔụ	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		18
17645	1491	Tangut [Xixia]	mɪ̯e	mɪ̯e	carcass / dead animal	carcass  /  dead animal			1.1.6.1	1.15	0	jbl3		17
17646	1491	Tangut [Xixia]	me	me	sleep /  be asleep	sleep  /   be asleep			1.1.4.1	1.16	0	jbl3		130
17647	1491	Tangut [Xixia]	tsi̯e	tsi̯e	awake / be awake	awake  /  be awake			1.1.4	1.17	0	jbl3		5768
17648	1491	Tangut [Xixia]	mɪ̯e ngu lɪ̃	mɪ̯e ngu lɪ̃	dream	dream	v.	v.	1.1.4.2	1.18	0			126,1838,m
17649	1491	Tangut [Xixia]	ʔu	ʔu	head	head			1.2.1	2.1	0			385
17650	1491	Tangut [Xixia]	lɪ̯wu phi	lɪ̯wu phi	top of head / crown / pate	top of head  /  crown  /  pate			1.2.1.2	2.2	0	jbl3		
17651	1491	Tangut [Xixia]	ʔu ɣɪ̯ə̣	ʔu ɣɪ̯ə̣	skull	skull			1.2.1.1	2.4	0			385,2005
17652	1491	Tangut [Xixia]	lɪ̯wu lho	lɪ̯wu lho	brain	brain			1.2.4	2.5	0			m,m
17653	1491	Tangut [Xixia]	ʔu mɪ̯ạ	ʔu mɪ̯ạ	hair of head	hair of head			1.2.3	2.7	0		D1	385,363
17654	1491	Tangut [Xixia]	ʔu ndzɪ	ʔu ndzɪ	scalp	scalp			1.2.1.5	2.8	0			385,596
17655	1491	Tangut [Xixia]	khwə̂	khwə̂	horn (of animal)	horn (of animal)			1.2.2	2.10	0			819
17656	1491	Tangut [Xixia]	pɪ̯ẹ	pɪ̯ẹ	horn (of animal)	horn (of animal)			1.2.2	2.10	0			m
17657	1491	Tangut [Xixia]	ni	ni	face	face			1.2.5	3.1	0			
17658	1491	Tangut [Xixia]	lɪ̯ạ	lɪ̯ạ	forehead / brow	forehead  /  brow			1.2.5.1	3.2	0	jbl3		
17659	1491	Tangut [Xixia]	vi̯ei	vi̯ei	forehead / brow	forehead  /  brow			1.2.5.1	3.2	0	jbl3		
17660	1491	Tangut [Xixia]	kạɯ	kạɯ	eye	eye			1.2.6	3.4	0			1110
17661	1491	Tangut [Xixia]	mbe	mbe	eyebrow	eyebrow			1.2.6.6	3.4.3	0			m
17662	1491	Tangut [Xixia]	mei lwɪ	mei lwɪ	tears	tears	n.	n.	1.2.6.7	3.4.6	0			681,187
17663	1491	Tangut [Xixia]	mei mbɪ̯ə̣	mei mbɪ̯ə̣	tears	tears	n.	n.	1.2.6.7	3.4.6	0			681,187
17664	1491	Tangut [Xixia]	ngu	ngu	cry / weep	cry  /  weep	v.	v.	1.8.8.2	3.4.8	0	jbl3		1104
17665	1491	Tangut [Xixia]	ldụ	ldụ	cry / weep	cry  /  weep	v.	v.	1.8.8.2	3.4.8	0	jbl3		m
17666	1491	Tangut [Xixia]	lɪ̃	lɪ̃	see / look	see  /  look	v.	v.	1.2.6.10	3.4.9	0	jbl3		m
17667	1491	Tangut [Xixia]	nɪ̯e	nɪ̯e	nose	nose			1.2.8	3.5	0			803
17668	1491	Tangut [Xixia]	nɪ̯e lhi̯e	nɪ̯e lhi̯e	nose bridge	nose bridge			1.2.8	3.5.1	0			803,m
17669	1491	Tangut [Xixia]	nɪ̯e swa	nɪ̯e swa	nose hair	nose hair			1.2.8	3.5.4	0			803,m
17670	1491	Tangut [Xixia]	mi	mi	smell / sniff	smell  /  sniff	v.	v.	1.2.8.5	3.5.9	0	jbl3		
17671	1491	Tangut [Xixia]	ni̯u	ni̯u	ear	ear			1.2.7	3.6	0			811
17672	1491	Tangut [Xixia]	mba	mba	deaf	deaf			1.2.7.5	3.6.8	0			1409
17673	1491	Tangut [Xixia]	ldi̯a	ldi̯a	mouth	mouth			1.3.1	3.7	0			2095
17674	1491	Tangut [Xixia]	lo	lo	eat	eat	v.	v.	1.5.3.2	3.7.6	0			m
17675	1491	Tangut [Xixia]	ndɪ̃	ndɪ̃	drink	drink	v.	v.		3.7.7	0			502
17676	1491	Tangut [Xixia]	pa	pa	thirsty	thirsty	be v.	be v.	1.1.3.1	3.7.8	0			
17677	1491	Tangut [Xixia]	ndzwêɯ	ndzwêɯ	hungry	hungry	be v.	be v.	1.1.3	3.7.9	0			m
17678	1491	Tangut [Xixia]	ngwɪ̃	ngwɪ̃	full / be satiated	full  /  be satiated			1.1.3.2	3.7.10	0	jbl3		
17679	1491	Tangut [Xixia]	lhwa	lhwa	tongue	tongue			1.3.3	3.8	0			621
17680	1491	Tangut [Xixia]	tshɪ̯e	tshɪ̯e	speak	speak	v.	v.	8.5.10.1	3.8.1	0			
17681	1491	Tangut [Xixia]	ʔọ	ʔọ	mute / dumb	mute  /  dumb			1.5.3.2	3.8.3	0	jbl3		1752
17682	1491	Tangut [Xixia]	lhâɯ	lhâɯ	lick	lick	v.	v.	1.3.3.1	3.8.4	0			629
17683	1491	Tangut [Xixia]	kụo	kụo	tooth	tooth			1.3.4	3.10	0			634
17684	1491	Tangut [Xixia]	mbu kụo	mbu kụo	tusk (of elephant, boar)	tusk (of elephant, boar)			1.3.4.1	3.10.6	0			m,637
17685	1491	Tangut [Xixia]	pẹi	pẹi	bite	bite	v.	v.	1.3.4.4	3.10.7	0			
17686	1491	Tangut [Xixia]	kạ	kạ	chew	chew	v.	v.	1.3.4	3.10.8	0			1762
17687	1491	Tangut [Xixia]	kɪ̯oɯ	kɪ̯oɯ	chew	chew	v.	v.	1.3.4	3.10.8	0			1762
17688	1491	Tangut [Xixia]	nɪ̃	nɪ̃	cheek	cheek			1.2.5.2	3.11	0			2052
17689	1491	Tangut [Xixia]	mɪ	mɪ	jaw	jaw			1.2.5.2	3.13	0			
17690	1491	Tangut [Xixia]	ngwə	ngwə	throat / gullet / pharynx	throat / gullet  /  pharynx			1.3.5	4.2	0	jbl3		483
17691	1491	Tangut [Xixia]	nga	nga	swallow	swallow	v.	v.	1.3.5.6	4.2.3	0			
17692	1491	Tangut [Xixia]	ldɪ̯ẹi	ldɪ̯ẹi	rib	rib			1.4.4.3	5.1.2	0			
17693	1491	Tangut [Xixia]	wạ	wạ	shoulder	shoulder			1.4.3	5.3	0			3350
17694	1491	Tangut [Xixia]	new mbụo	new mbụo	breast	breast			1.4.4.3	5.4	0			253,3461
17695	1491	Tangut [Xixia]	phə	phə	nipple	nipple				5.4.1	0			3459
