rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
51038	327	Bantawa	khup	khup	chew	chew			1.3.4		0			1763
51039	327	Bantawa	chUp	chUp	suck up	suck up			1.3.2.1		0			5541
51040	327	Bantawa	phUp	phUp	suck / sip	suck / sip			1.3.2.1		0			3450
51041	327	Bantawa	hop	hop	drink	drink					0			1704
51042	327	Bantawa	hop	hop	swell up	swell up			1.1.5.2		0			1856
51043	327	Bantawa	kheT	kheT	bite	bite	v.	v.	1.3.4.4		0			755
51044	327	Bantawa	cheT	cheT	urinate	urinate			1.5.3.2		0			
51045	327	Bantawa	muT	muT	blow (by mouth)	blow (by mouth)			1.3.1.4		0			503
51046	327	Bantawa	Tok	Tok	see	see			1.2.6.10		0			m
51047	327	Bantawa	Thuk	Thuk	spit	spit	v.	v.	1.8.3		0			601
51048	327	Bantawa	nam	nam	fed up by overeating	fed up by overeating	be v.	be v.	1.3.5.8		0			
51049	327	Bantawa	yom	yom	weak and sick	weak and sick	be v.	be v.	1.1.5		0			
51050	327	Bantawa	wam	wam	itch	itch	v.	v.	1.6.5.5		0			m
51051	327	Bantawa	haN	haN	itch (by hair, etc.)	itch (by hair, etc.)			1.6.5.5		0			m
51052	327	Bantawa	kha	kha	satisfy hunger	satisfy hunger			8.3.1.1.3		0			115
51053	327	Bantawa	e	e	pass stool	pass stool			6.7.10		0			
51054	327	Bantawa	pe	pe	vomit	vomit	v.	v.	1.8.3.2		0			1145
51055	327	Bantawa	bhe	bhe	fart	fart	v.	v.	1.8.5.2		0			311
51056	327	Bantawa	im	im	sleep	sleep	v.	v.	1.1.4.1		0			127
51057	327	Bantawa	Nam	Nam	chew / munch	chew /  munch			1.3.4		0	jbl3		1772
51058	327	Bantawa	khUN	khUN	swallow	swallow	v.	v.	1.3.5.6		0			1770
51059	327	Bantawa	saN	saN	blow / play (musical instrument)	blow / play (musical instrument)			5.1		0			1745
51060	327	Bantawa	soN	soN	drink in a gulp	drink in a gulp					0			3462
51061	327	Bantawa	khap	khap	weep	weep			1.8.8.2		0			1103
51062	327	Bantawa	cap	cap	talk	talk			8.5.10.1		0			
51063	327	Bantawa	cop	cop	look	look			1.2.6.11		0			m
51064	327	Bantawa	Tuk	Tuk	sick	sick	be v.	be v.	1.1.5.1		0			1846
51065	327	Bantawa	lek	lek	lick	lick			1.3.3.1		0			629
51066	327	Bantawa	ca	ca	eat	eat			1.5.3.2		0			36
51067	327	Bantawa	i	i	laugh	laugh	v.	v.	1.8.8.1		0			1108
51068	327	Bantawa	lU	lU	have sexual intercourse	have sexual intercourse			8.2		0			
51069	327	Bantawa	sU	sU	die	die	v.	v.	1.1.6		0			27
51070	327	Bantawa	hom	hom	swell up	swell up			1.1.5.2		0			1856
51071	327	Bantawa	en	en	listen	listen			1.2.7.4		0			1410
51072	327	Bantawa	khaN	khaN	see	see			1.2.6.10		0			1405
51073	327	Bantawa	DuN	DuN	drink	drink					0			502
51074	327	Bantawa	maN	maN	dream	dream	v.	v.	1.1.4.2		0			126
51075	327	Bantawa	hUN	hUN	alive	alive	be v.	be v.	1.1.2.1		0			71
51076	327	Bantawa	aʔ◦wa	aʔ◦wa	oil	oil			1.6.4.1		0			540,m
51077	327	Bantawa	ip◦ma	ip◦ma	sleep	sleep			1.1.4.1		0			127,s
51078	327	Bantawa	e◦kha◦lam	e◦kha◦lam	anus; the way latrin.	anus; the way latrin.	v.	v.	1.4.10.2		0			576,m,1017
51079	327	Bantawa	orokpa	orokpa	belching	belching			1.8.3.4		0			
51080	327	Bantawa	kana◦sup◦ma	kana◦sup◦ma	earwax	earwax			1.2.7.3		0			811,815,s
51081	327	Bantawa	keN◦TaN	keN◦TaN	buttocks	buttocks			1.4.10		0			217,225
51082	327	Bantawa	keN◦TaN◦huT	keN◦TaN◦huT	anus	anus			1.4.10.2		0			219,225,m
51083	327	Bantawa	koN	koN	mind / inside	mind / inside			1.10		0			820
51084	327	Bantawa	kon	kon	chest	chest			1.4.4.3		0			
51085	327	Bantawa	kUN	kUN	tooth	tooth			1.3.4		0			637
51086	327	Bantawa	khaenninko	khaenninko	deaf	deaf			1.2.7.5		0			m
51087	327	Bantawa	kha◦man◦Tok◦ka◦ba	kha◦man◦Tok◦ka◦ba	blind	blind			1.2.6.14.2		0			m,m,1402,m,m
51088	327	Bantawa	khamanenkaba	khamanenkaba	deaf	deaf			1.2.7.5		0			m
51089	327	Bantawa	khuTpa	khuTpa	sigh	sigh			8.5.5		0			
51090	327	Bantawa	khen	khen	wound (fresh)	wound (fresh)			1.8.6.2		0			
51091	327	Bantawa	khoN◦TaN◦ma	khoN◦TaN◦ma	molar	molar			1.3.4.2		0			637,3316,s
51092	327	Bantawa	khowa	khowa	wound (old)	wound (old)			1.8.6.2		0			
51093	327	Bantawa	kho◦wa◦wa	kho◦wa◦wa	pus	pus			1.8.6.1		0			1291,m,m
51094	327	Bantawa	khU	khU	stool / excreta	stool / excreta			5.11.9.4		0			
51095	327	Bantawa	khUccUN	khUccUN	stool (baby talk)	stool (baby talk)			5.11.9.4		0			
51096	327	Bantawa	khU◦buk	khU◦buk	stomach	stomach			1.7.6		0			2123,164
51097	327	Bantawa	ghoTpa	ghoTpa	belching	belching			1.8.3.4		0			
51098	327	Bantawa	Nai◦wa	Nai◦wa	face	face			1.2.5		0			1192,m
51099	327	Bantawa	Na◦rom	Na◦rom	face (abuse)	face (abuse)			1.2.5		0			1192,2039
51100	327	Bantawa	Na◦lap	Nalap	fin (of a fish)	fin (of a fish)			1.5.1.3.1		0			1455,m
51101	327	Bantawa	Na◦lUN	Na◦lUN	face	face			1.2.5		0			1192,m
51102	327	Bantawa	cup◦ma	cup◦ma	kiss	kiss			1.3.2.2		0			5541,m
51103	327	Bantawa	con◦khom	con◦khom	chin	chin			1.2.5.3		0			m,630
51105	327	Bantawa	chuk	chuk	hand	hand			1.5.1.1		0			731
51106	327	Bantawa	chuk◦ku◦si	chuk◦ku◦si	finger	finger			1.5.6		0			731,m,331
51107	327	Bantawa	chuklaN	chuklaN	limbs	limbs			1.5.3.1		0			
51108	327	Bantawa	chuT	chuT	fat	fat			1.6.4		0			1437
51109	327	Bantawa	chep◦pa	chep◦pa	urine	urine			1.8.4		0			650,s
51110	327	Bantawa	jim	jim	old skin	old skin			7.1.8.3		0			795
51111	327	Bantawa	TaN	TaN	head	head			1.2.1		0			371
51112	327	Bantawa	TaN◦kUcUk	TaN◦kUcUk	brain	brain			1.2.4		0			1133,463
51113	327	Bantawa	TaN◦mUa	TaN◦mUa	hair (of head)	hair (of head)			1.2.3		0			371,m
51114	327	Bantawa	Taya	Taya	sense / brain	sense / brain			8.4		0			
51115	327	Bantawa	TUN	TUN	scale (fish, etc.)	scale (fish, etc.)			1.6.5.2		0			785
51116	327	Bantawa	TUNbUlUk	TUNbUlUk	nail	nail			1.5.10		0			
51117	327	Bantawa	TUrUk	TUrUk	forehead	forehead			1.2.5.1		0			
51118	327	Bantawa	Thok	Thok	intestine	intestine			1.7.6		0			
51119	327	Bantawa	Din	Din	egg	egg					0			1181
51120	327	Bantawa	DeN	DeN	backside / behind	backside / behind			1.4.8		0			225
51121	327	Bantawa	Do	Do	mouth	mouth			1.3.1		0			2095
51122	327	Bantawa	Do◦si◦wa	Do◦si◦wa	lip	lip			1.3.2		0			2095,686,s
51123	327	Bantawa	DhU	DhU	vagina	vagina					0			661
51124	327	Bantawa	na◦khU(wa)	na◦khU(wa)	nasal discharge	nasal discharge			1.8.6		0			803,572
51125	327	Bantawa	na◦bu	na◦bu	nose	nose			1.2.8		0		D0	803,806
51126	327	Bantawa	na◦bu◦huT	na◦bu◦huT	nostril	nostril			1.2.8.1		0			803,806,m
51127	327	Bantawa	na◦bal	na◦bal	ear	ear			1.2.7		0			811,821
51128	327	Bantawa	narajNkhoN	narajNkhoN	shin-bone	shin-bone			1.5.7.2		0			
51129	327	Bantawa	na◦rok	na◦rok	snore	snore	n.	n.	1.8.2.2		0			m,m
51130	327	Bantawa	pok	pok	body / life	body / life			1.1.1		0			65
51131	327	Bantawa	poT	poT	neck	neck			1.4.2		0			484
51132	327	Bantawa	phu◦ci	phu◦ci	vagina (baby talk)	vagina (baby talk)					0			668,1349
51133	327	Bantawa	phu◦ri	phu◦ri	vagina	vagina					0			668,1616
51134	327	Bantawa	bak◦TaN	bak◦TaN	shoulder	shoulder			1.4.3		0			568,3343
51135	327	Bantawa	buk	buk	stomach	stomach			1.7.6		0			164
51136	327	Bantawa	bukkhunDi	bukkhunDi	pregnant	pregnant	n.	n.	1.9.6.1		0			m
51137	327	Bantawa	bok◦choN	bok◦choN	lap	lap			1.4.4.2		0			1255,m
51138	327	Bantawa	bonThi	bonThi	goitre	goitre					0			
51139	327	Bantawa	mirip	mirip	tail	tail			1.4.10.1		0			1288
51140	327	Bantawa	mUa	mUa	fur	fur			1.6.1		0			363
51141	327	Bantawa	mUk	mUk	eye	eye			1.2.6		0			682
51142	327	Bantawa	mUk◦kun	mUk◦kun	eyebrow	eyebrow			1.2.6.6		0			682,2075
51143	327	Bantawa	mukkhUwa	mukkhUwa	mucus in the eyes	mucus in the eyes			1.8.2		0			
51144	327	Bantawa	mUk◦rim◦ma	mUk◦rim◦ma	eyelash	eyelash			1.2.6.5		0			682,2078,s
51145	327	Bantawa	mUk◦wa	mUk◦wa	tears	tears			1.2.6.7		0			682,2080
51146	327	Bantawa	mUk◦sip◦pa	mUk◦sip◦pa	blind (adj. / n.)	blind (adj. / n.)			1.2.6.14.2		0			682,m,m
51147	327	Bantawa	yakacupma	yakacupma	tickling sensation	tickling sensation	n.	n.	1.5.1.2.4		0			
51148	327	Bantawa	yam	yam	body	body			1.1.1		0			12
51149	327	Bantawa	yamasi	yamasi	tickling sensation	tickling sensation			1.5.1.2.4		0			
51150	327	Bantawa	yam◦sa	yam◦sa	body-flesh / body-meat	body-flesh / body-meat			1.1.1		0			12,34
51151	327	Bantawa	yon◦khom	yon◦khom	jaw	jaw			1.2.5.2		0			2053,630
51152	327	Bantawa	yUkyUkwa	yUkyUkwa	in a limping manner	in a limping manner			10.1.1		0			
51153	327	Bantawa	yU◦wa	yU◦wa	bone	bone			1.6.3		0			232,s
51154	327	Bantawa	laN	laN	leg	leg			1.5.7		0			3580
51155	327	Bantawa	laNkusi	laNkusi	toe	toe			1.5.6		0			
51156	327	Bantawa	laN◦TaN	laNTaN	leg-side (of a person)	leg-side (of a person)			1.5.7		0			3580,m
51157	327	Bantawa	laN◦mUk	laNmUk	joints of a leg	joints of a leg			1.5.8		0			3580,m
51158	327	Bantawa	li	li	penis	penis					0			1284
51160	327	Bantawa	lukluklukwa	lukluklukwa	shivering very much	shivering very much			1.6.6.2.1		0			
51161	327	Bantawa	luN◦mak	luNmak	heart	heart			1.7.1		0			1381,1384
51162	327	Bantawa	lem	lem	tongue	tongue			1.3.3		0		D0	625
51164	327	Bantawa	l◦Ua◦Din	l◦Ua◦Din	testicle	testicle					0			1284,1603,1181
51165	327	Bantawa	lU◦khU◦wa	lU◦khU◦wa	semen	semen					0			1284,188,1614
51166	327	Bantawa	waT◦ma	waT◦ma	thirst	thirst			1.1.3.1		0			122,s
51167	327	Bantawa	wa◦Din	wa◦Din	egg of hen	egg of hen					0			1603,1181
51168	327	Bantawa	wa◦lap◦ma	wa◦lap◦ma	quill / feather	quill / feather			1.6.5.1		0			1603,757,s
51169	327	Bantawa	sa	sa	meat / flesh	meat / flesh			1.1.1.1		0			34
51170	327	Bantawa	sak◦ma	sak◦ma	breath	breath			1.1.2.2		0			32,s
51171	327	Bantawa	sen◦com	sen◦com	vagina	vagina					0			3431,3430
51172	327	Bantawa	som	som	mind	mind			1.10		0			
51173	327	Bantawa	hak◦nu◦wa	hak◦nu◦wa	sweat	sweat			1.8.1		0			m,m,2080
51174	327	Bantawa	hoyowa	hoyowa	saliva	saliva			1.8.3		0			
51175	327	Bantawa	hoʔ◦wa	hoʔ◦wa	skin / bark	skin / bark			1.6.5		0			586,s
51176	327	Bantawa	hU	hU	blood	blood			1.6.2		0			230
147104	327	Bantawa	cUksi	cUksi	gland between the thigh and abdomen	gland between the thigh and abdomen			1.7		0			
147105	327	Bantawa	liphu	liphu	organ of a bee by which it stings	organ of a bee by which it stings			1.6		0			
147106	327	Bantawa	loploppa	loploppa	front soft part of the baby's head	front soft part of the baby's head			1.4.4		0			
343339	1801	Bantawa	ip	ip	hide	hide	v	v	1.6.5.1		0			
343340	1801	Bantawa	ip	ip	protect	protect			6.2.2.1		0			
343341	1801	Bantawa	up	up	fence	fence	v	v	5.11.9.5		0			
343342	1801	Bantawa	up	up	show the light	show the light			6.2.2.8		0			
343343	1801	Bantawa	kap	kap	put together	put together			6.17		0			2752
343344	1801	Bantawa	kup	kup	incubate	incubate			1.9.1.2		0			
343345	1801	Bantawa	kup	kup	warm, make	warm, make			7.1.2.3		0			
343346	1801	Bantawa	khap	khap	roof	roof	v	v	5.11.9		0			
343347	1801	Bantawa	khap	khap	put a pot on the fire (for cooking)	put a pot on the fire (for cooking)			5.5		0			
343348	1801	Bantawa	khip	khip	count	count	v	v	6.2.2.2		0			
343349	1801	Bantawa	Nap	Nap	snatch	snatch	v	v	6.21		0			
343350	1801	Bantawa	Nep	Nep	brand	brand	v	v	3.2.12.1		0			
343351	1801	Bantawa	cip	cip	block / obstruct	block / obstruct	v	v	6.2		0			
343352	1801	Bantawa	cup	cup	feel easy	feel easy			8.4		0			
343353	1801	Bantawa	cup	cup	feel comfortable	feel comfortable			8.4		0			
343354	1801	Bantawa	chap	chap	write	write			6.2.2.9.1		0			
343355	1801	Bantawa	chep	chep	eat with (together something)	eat with (together something)			10.1.1		0			
343356	1801	Bantawa	chop	chop	go with	go with			6.7.2		0			
343357	1801	Bantawa	chop	chop	be with	be with			10.4.1.1		0			
343358	1801	Bantawa	chUp	chUp	crush down	crush down			9.5		0			
