rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
129005	661	Idu	dʑo⁵⁵tiaŋ³⁵	dʑo⁵⁵tiaŋ³⁵	body	body		1.1.1	1.1	0		4,6
129006	661	Idu	dʑo⁵⁵tiaŋ³⁵e⁵⁵tɕa⁵⁵ȵu⁵⁵	dʑo⁵⁵tiaŋ³⁵e⁵⁵tɕa⁵⁵ȵu⁵⁵	side (right)	side (right)		1.4.5	1.2	0		4,6,m,m,m
129007	661	Idu	dʑo⁵⁵tiaŋ³⁵i⁵⁵tɕi⁵⁵ȵu⁵⁵	dʑo⁵⁵tiaŋ³⁵i⁵⁵tɕi⁵⁵ȵu⁵⁵	side (left)	side (left)		1.4.5	1.3	0		4,6,m,m,m
129008	661	Idu	plɯn⁵³	plɯn⁵³	back	back		1.4.8	1.4	0	HIDE	DUPE IN SOURCE
129009	661	Idu	e⁵⁵tʂʰo⁵³ku³⁵	e⁵⁵tʂʰo⁵³ku³⁵	bosom	bosom		1.4.4.2	1.9	0		m,m,2326
129010	661	Idu	jaŋ⁵⁵bɹeŋ⁵⁵	jaŋ⁵⁵bɹeŋ⁵⁵	flesh / meat	flesh  /  meat		1.1.1.1	1.11	0		m,37
129011	661	Idu	sɯŋ⁵⁵	sɯŋ⁵⁵	alive / be living	alive  /  be living		1.1.2.1	1.12	0		71
129012	661	Idu	ɕi⁵⁵	ɕi⁵⁵	die / be dead	die  /  be dead		1.1.6	1.13	0		27
129013	661	Idu	dʑi⁵⁵	dʑi⁵⁵	sleep /  be asleep	sleep  /   be asleep		1.1.4.1	1.16	0		128
129014	661	Idu	tʰoŋ³⁵	tʰoŋ³⁵	awake / be awake	awake  /  be awake		1.1.4	1.17	0		1836
129015	661	Idu	i⁵⁵mu⁵⁵	i⁵⁵mu⁵⁵	dream	dream	v	1.1.4.2	1.18	0		127,126
129016	661	Idu	e⁵⁵ko⁵⁵ɹa⁵⁵	e⁵⁵ko⁵⁵ɹa⁵⁵	head	head		1.2.1	2.1	0		m,386,m
129017	661	Idu	kə³³ɹue³³ɣei³³	kə³³ɹue³³ɣei³³	top of head / crown / pate	top of head  /  crown  /  pate		1.2.1.2	2.2	0		
129018	661	Idu	tʰoŋ⁵⁵bɹa⁵⁵	tʰoŋ⁵⁵bɹa⁵⁵	hair of head	hair of head		1.2.3	2.7	0	HIDE	DUPE IN SOURCE
129019	661	Idu	ɹu⁵⁵	ɹu⁵⁵	horn (of animal)	horn (of animal)		1.2.2	2.10	0		814
