rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
233552	653	Hpun (Northern)	tɛ̀-ŋ	tɛ̀-ŋ	absorbed / shallow	absorbed / shallow			9.5		0			
233554	653	Hpun (Northern)	kălíʼ, kălíʔ	kălíʼ, kălíʔ	air / wind	air / wind			1.1.2.2		0			2412,2412
233555	653	Hpun (Northern)	mă◦ʃíʼ	măʃíʼ	alive (lit. = 'not die')	alive (lit. = 'not die')			1.1.2.1		0			2436,m
233556	653	Hpun (Northern)	nɛ̀əʔ tsó	nɛ̀əʔ tsó	altar / nat platform	altar / nat platform			5.8		0			
233557	653	Hpun (Northern)	thù	thù	answer a call	answer a call			8.5.6		0			
233558	653	Hpun (Northern)	shísɛ̀ʔ	shísɛ̀ʔ	ant	ant			2.2.6		0			
233559	653	Hpun (Northern)	kòʔ xwàiŋ tho; kòʔ khw	kòʔ xwàiŋ tho; kòʔ khw	ant (flying)	ant (flying)			2.2.6		0			
233561	653	Hpun (Northern)	kòʔ xwàiŋ	kòʔ xwàiŋ	ant (white)	ant (white)			2.2.6		0			
233562	653	Hpun (Northern)	yú(ʔ)xwì kăto, yú(ʔ)k	yú(ʔ)xwì kăto, yú(ʔ)k	anus (cp. Bottom, Hole)	anus (cp. Bottom, Hole)			1.4.10.2		0			
233563	653	Hpun (Northern)	séshéʔ taŋ	séshéʔ taŋ	anvil (cp. Iron)	anvil (cp. Iron)			5.1		0			
233564	653	Hpun (Northern)	lòʔ	lòʔ	approximately / about	approximately / about			9.1.1		0			
233565	653	Hpun (Northern)	kwì̃ʃì, kwᴜ̀nʃì	kwì̃ʃì, kwᴜ̀nʃì	areca palm	areca palm			3.1.1		0			
233566	653	Hpun (Northern)	kwì̃ʃì pó (cp. Tree)	kwì̃ʃì pó (cp. Tree)	areca palm tree	areca palm tree			3.1.1		0			
233567	653	Hpun (Northern)	nù-ŋ, nù	nù-ŋ, nù	arise / get up	arise / get up			1.1.4		0			
233568	653	Hpun (Northern)	káŋ◦myà	káŋmyà	arrow (cp. Crossbow)	arrow (cp. Crossbow)			5.15		0			bShan,2386
233569	653	Hpun (Northern)	tᴜ̀ʔ	tᴜ̀ʔ	ascend	ascend			6.7.7		0			1722
233570	653	Hpun (Northern)	xᴜ̀ʔ	xᴜ̀ʔ	ashamed	ashamed			8.3.3.8.2		0			
233571	653	Hpun (Northern)	mɛ̀-ŋ, mɛ̀	mɛ̀-ŋ, mɛ̀	ask	ask			8.5.7.1		0			
233572	653	Hpun (Northern)	ʃè-ŋ, ʃèi	ʃè-ŋ, ʃèi	awake	awake			1.1.4		0			
233573	653	Hpun (Northern)	khà(v)wàʔ	khà(v)wàʔ	axe	axe			5.11.5.3		0			
233575	653	Hpun (Northern)	lɛ thaŋ	lɛ thaŋ	back	back			1.4.8		0			m,225
233576	653	Hpun (Northern)	pyɛ́	pyɛ́	back again	back again			1.4.8		0			
233577	653	Hpun (Northern)	mă◦kɔ̀ŋ	măkɔ̀ŋ	bad (= 'not good')	bad (= 'not good')			9.6.2.1		0			2436,m
233578	653	Hpun (Northern)	kăyàŋ	kăyàŋ	bag / pocket	bag / pocket					0			
233579	653	Hpun (Northern)	shwài	shwài	balances	balances			9.8		0			
233580	653	Hpun (Northern)	tă◦wà	tăwà	bamboo	bamboo			3.1.1		0			p,2549
233581	653	Hpun (Northern)	tă◦màiʔ	tămàiʔ	bamboo shoots	bamboo shoots			3.1.1		0			p,2477
233582	653	Hpun (Northern)	kănɛ́	kănɛ́	bamboo ties / splints of bamboo	bamboo ties / splints of bamboo			3.1.1		0			
233584	653	Hpun (Northern)	tàʼ◦pyì, tp̆yì	tàʼ◦pyì, tp̆yì	bamboo rat / mole	bamboo rat / mole			3.1.1		0		E	p,2186,2186
233585	653	Hpun (Northern)	ŋᴜ̀	ŋᴜ̀	banana	banana			3.1.5		0			
233586	653	Hpun (Northern)	ŋò(ʔ)ʃì	ŋò(ʔ)ʃì	banana fruit	banana fruit			3.1.5		0			
233587	653	Hpun (Northern)	ŋòʼ pó	ŋòʼ pó	banana tree	banana tree			3.1.5		0			
233588	653	Hpun (Northern)	tăcɛ̀	tăcɛ̀	bank	bank			9.10.2		0			
233589	653	Hpun (Northern)	ɲɔ́ŋ	ɲɔ́ŋ	banyan	banyan			3.1.1		0			
233590	653	Hpun (Northern)	ɲáuŋ saìŋ, ɲàuŋ pó	ɲáuŋ saìŋ, ɲàuŋ pó	banyan tree	banyan tree			3.1.1		0			
233591	653	Hpun (Northern)	ăkhwé	ăkhwé	bark (tree)	bark (tree)			2.1.11.1		0			
233592	653	Hpun (Northern)	ʃàiʔ khwé	ʃàiʔ khwé	bark (tree)	bark (tree)			2.1.11.1		0			
233595	653	Hpun (Northern)	kᴜ̀ʔ	kᴜ̀ʔ	basket (openwork)	basket (openwork)			5.1		0			
233596	653	Hpun (Northern)	pàŋ	pàŋ	basket (for rice)	basket (for rice)			5.1		0			
233597	653	Hpun (Northern)	pè khwàʔ	pè khwàʔ	bat / flying fox	bat / flying fox			2.2.4.1		0			
233598	653	Hpun (Northern)	chíʔ (=water) màʔ	chíʔ (=water) màʔ	bathe	bathe			6.6		0			
233599	653	Hpun (Northern)	pá(ʔ)	pá(ʔ)	be (copula)	be (copula)			10.4.1.1		0			
233600	653	Hpun (Northern)	mă◦páʔ	măpáʔ	not be	not be	v.i.	v.i.	1.5.3.2		0			2436,m
233601	653	Hpun (Northern)	kăno, khănòʔ	kăno, khănòʔ	beans	beans			3.1.4		0			
233602	653	Hpun (Northern)	tăwé, tăwéɪ	tăwé, tăwéɪ	bear (animal)	bear (animal)			2.2.3		0			2777,2777
233603	653	Hpun (Northern)	tăsà(ʔ)	tăsà(ʔ)	bee	bee			2.2.6		0			
233605	653	Hpun (Northern)	tă◦ʃɔ̀ŋ	tăʃɔ̀ŋ	beeswax	beeswax			2.2.6		0			p,5802
233606	653	Hpun (Northern)	ăyáŋ	ăyáŋ	before	before			9.1.5		0			
233607	653	Hpun (Northern)	ănɔ́ŋ	ănɔ́ŋ	behind	behind			9.2.8		0			
233608	653	Hpun (Northern)	yᴜ́m, yúm	yᴜ́m, yúm	believe	believe			8.3.1.12.1		0			5675,5675
233609	653	Hpun (Northern)	khɔ̀ŋlɔ̀ŋ	khɔ̀ŋlɔ̀ŋ	bell (big)	bell (big)			5.1		0			
233610	653	Hpun (Northern)	tùlɔ̀ŋ	tùlɔ̀ŋ	bell (hanging from cattle)	bell (hanging from cattle)			5.1		0			
233611	653	Hpun (Northern)	sha-u	sha-u	bellows	bellows			5.11.5.5		0			
233612	653	Hpun (Northern)	òʔ	òʔ	below	below			9.2.2		0			
233613	653	Hpun (Northern)	kóʔ-ŋ	kóʔ-ŋ	bend	bend			9.5		0			
233614	653	Hpun (Northern)	kóʔ	kóʔ	bent	bent			9.7.2		0			
233615	653	Hpun (Northern)	myáiŋ lɔ̀ŋ	myáiŋ lɔ̀ŋ	bet (money) (cp. Money)	bet (money) (cp. Money)			5.9		0			
233616	653	Hpun (Northern)	pu ʀᴜ̀ʔ	pu ʀᴜ̀ʔ	betel leaf (cp. Leaf)	betel leaf (cp. Leaf)			3.1.3		0			
233617	653	Hpun (Northern)	ă◦cà	ăcà	between	between			9.2.3		0			p,691
233618	653	Hpun (Northern)	chèʼ, chì, chè-ŋ	chèʼ, chì, chè-ŋ	big	big			9.7.2		0			
233620	653	Hpun (Northern)	à chè, à chè-ŋ	à chè, à chè-ŋ	strong / have great strength	strong / have great strength			9.6.1.1		0			
233621	653	Hpun (Northern)	ŋᴜ̀ʔ◦sà; ŋà	ŋᴜ̀ʔsà; ŋà	bird	bird			2.2.4		0			3442,m,3442
233622	653	Hpun (Northern)	ù-	ù-	bird prefix (cp. Egg, Dove)	bird prefix (cp. Egg, Dove)			2.2.4		0			1603
233623	653	Hpun (Northern)	ăsă phóʔ	ăsă phóʔ	birth, give	birth, give			1.1.2		0			1012,3480
