rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
234588	1494	Tangut [Xixia]	sõ	sõ	anus	anus			1.4.10.2	297-053	0			
234589	1494	Tangut [Xixia]	ŋa	ŋa	back	back			1.4.8	236-058	0			205
234590	1494	Tangut [Xixia]	ʁzɔr	ʁzɔr	artery	artery			1.6.2.1	230-079	0			
234594	1494	Tangut [Xixia]	maɦ	maɦ	belly	belly			1.4.7	202-061	0			
234595	1494	Tangut [Xixia]	sǐɔɦ	sǐɔɦ	bladder (urinary)	bladder (urinary)			1.7.8	269-081	0			
234596	1494	Tangut [Xixia]	seɦ	seɦ	blood	blood			1.6.2	181-072	0			230
234597	1494	Tangut [Xixia]	lǐụ	lǐụ	body	body			1.1.1	10-051	0			
234598	1494	Tangut [Xixia]	ləw	ləw	body	body			1.1.1	204-08e|	0			
234599	1494	Tangut [Xixia]	kõ	kõ	body	body			1.1.1	204-08e|	0			1
234600	1494	Tangut [Xixia]	rɪr	rɪr	bone	bone			1.6.3	10-051	0			232
234601	1494	Tangut [Xixia]	rɨr	rɨr	bone	bone			1.6.3	17-12f	0			232
234602	1494	Tangut [Xixia]	phõ	phõ	breast / chest / bosom	breast / chest / bosom			1.4.4.3	202-071	0			3378
234603	1494	Tangut [Xixia]	ɣkɪ̣ě	ɣkɪ̣ě	breath	breath			1.1.2.2	102-081	0			
234604	1494	Tangut [Xixia]	cǐɔɦ	cǐɔɦ	cough	cough (n.)	n		1.8.3.3	255-051	0	dwb33		
234605	1494	Tangut [Xixia]	šʷiɦ	šʷiɦ	teeth	teeth			1.3.4	10-083	0			632
234606	1494	Tangut [Xixia]	pə̃	pə̃	dung	dung			1.8.5	69-051	0			
234607	1494	Tangut [Xixia]	ɬɨɦ	ɬɨɦ	dung	dung			1.8.5	269-031	0			
234608	1494	Tangut [Xixia]	ɱvɛ̣	ɱvɛ̣	dung / manure	dung / manure			1.8.5	243-062	0			
234609	1494	Tangut [Xixia]	tsɪr	tsɪr	dung	dung			1.8.5	243-045	0			
234610	1494	Tangut [Xixia]	nǐaɦ	nǐaɦ	excrement / dung	excrement / dung			1.8.5	137-071	0			2520
234611	1494	Tangut [Xixia]	nrǐụ	nrǐụ	ear	ear			1.2.7	8-051	0			811
234612	1494	Tangut [Xixia]	nrǐu	nrǐu	ear	ear			1.2.7	297-111	0			811
234613	1494	Tangut [Xixia]	ku̵ɦ	ku̵ɦ	ear / auditory organ / extern	ear / auditory organ / extern			1.2.7	111-092	0			817
234614	1494	Tangut [Xixia]	mɛ	mɛ	eye	eye			1.2.6	7-087	0			681
234615	1494	Tangut [Xixia]	khʷɑ	khʷɑ	eyelid	eyelid			1.2.6.4	181-088	0			
234616	1494	Tangut [Xixia]	?	?	eyeball	eyeball			1.2.6.1		0			
234617	1494	Tangut [Xixia]	mʷɪɦ	mʷɪɦ	eyebrow	eyebrow			1.2.6.6	181-088	0			
234618	1494	Tangut [Xixia]	?	?	eyebrow	eyebrow			1.2.6.6		0			
234619	1494	Tangut [Xixia]	kǐʷõ	kǐʷõ	eyelid	eyelid			1.2.6.4	98-084	0			
234620	1494	Tangut [Xixia]	niɦ	niɦ	face	face			1.2.5	187-071	0			
234621	1494	Tangut [Xixia]	nɨ	nɨ	face	face			1.2.5	187-071	0			
234622	1494	Tangut [Xixia]	Tɔw	Tɔw	nail (finger)	nail (finger)			1.5.10	39-051	0			
234623	1494	Tangut [Xixia]	tshi	tshi	flesh	flesh			1.1.1.1	41-102	0			34
234624	1494	Tangut [Xixia]	tšhi	tšhi	meat / flesh	meat / flesh			1.1.1.1	39-093	0			34
234625	1494	Tangut [Xixia]	šǐu	šǐu	meat / flesh	meat / flesh			1.1.1.1	39-093	0			
234626	1494	Tangut [Xixia]	Lǐər	Lǐər	foot	foot			1.5.2	70-081	0			
234627	1494	Tangut [Xixia]	lạ	lạ	forehead	forehead			1.2.5.1	103-072	0		D0	
234628	1494	Tangut [Xixia]	mɨr	mɨr	genitals	genitals			1.9.1	211-112	0			
234629	1494	Tangut [Xixia]	pɛ	pɛ	hair (of head)	hair (of head)			1.2.3	275-041	0			
234630	1494	Tangut [Xixia]	mɛ	mɛ	hair (of body)	hair (of body)			1.2.3	96-092	0			363
