rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
126540	1157	Naxi (Eastern)	lo³¹bv⁵⁵lɿ³³	lo³¹bv⁵⁵lɿ³³	arm	arm		1.5.1.2		0	D0	695,1327,m
126541	1157	Naxi (Eastern)	lo³¹ko⁵⁵	lo³¹ko⁵⁵	armpit	armpit		1.5.1.2.3		0		695,m
126542	1157	Naxi (Eastern)	gv³³dv³³	gv³³dv³³	back (of body)	back (of body)		1.4.8		0		1,5639
126543	1157	Naxi (Eastern)	lua¹³	lua¹³	bark	bark	v	2.1.11.1		0		1790
126544	1157	Naxi (Eastern)	gv³³mi³³tʂʰa³³	gv³³mi³³tʂʰa³³	bathe	bathe		6.6		0		1,17,m
126545	1157	Naxi (Eastern)	mv³³tsɯ³³	mv³³tsɯ³³	beard	beard		1.2.5.5		0		m,1232
126546	1157	Naxi (Eastern)	bi³³mi³³	bi³³mi³³	belly	belly		1.4.7		0	D0	m,m
126547	1157	Naxi (Eastern)	tʰa³³	tʰa³³	bite	bite		1.3.4.4		0		1799
126548	1157	Naxi (Eastern)	pʰa³¹kua³³	pʰa³¹kua³³	bladder	bladder		1.7.8		0		779,m
126549	1157	Naxi (Eastern)	ȵɑ³¹kuɑ¹³	ȵɑ³¹kuɑ¹³	blind person	blind person		1.2.6.14.2		0		681,m
126550	1157	Naxi (Eastern)	se³³	se³³	blood	blood		1.6.2		0		230
126551	1157	Naxi (Eastern)	mv¹³	mv¹³	blow (with mouth)	blow (with mouth)		1.3.1.4		0		503
126552	1157	Naxi (Eastern)	gv³³mi³³	gv³³mi³³	body	body		1.1.1		0		1,17
126553	1157	Naxi (Eastern)	ʑi³¹ uɑ³³	ʑi³¹ uɑ³³	boil / sore	boil / sore		6.6		0		
126554	1157	Naxi (Eastern)	ʂa³³|ɣə̃r³³	ʂa³³ɣə̃r³³	bone	bone		1.6.3		0		234
126555	1157	Naxi (Eastern)	xər³³pɑ³³	xər³³pɑ³³	braid (hair)	braid (hair)	n	1.2.3.2		0		
126556	1157	Naxi (Eastern)	ɬv¹³	ɬv¹³	brain	brain		1.2.4		0		247
126557	1157	Naxi (Eastern)	ȵu³¹bi³³	ȵu³¹bi³³	breast	breast		1.4.4.3		0	D0	253,276
126558	1157	Naxi (Eastern)	lua³³	lua³³	call out, cry out	call out, cry out		9.2		0		
