rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
9035	1177	Newar (Kathmandu)	pwaː	pwaː	belly	belly			1.4.7		0			163
9036	1177	Newar (Kathmandu)	hi	hi	blood	blood			1.6.2		0			230
9037	1177	Newar (Kathmandu)	kwẽ	kwẽ	bone	bone			1.6.3		0			
9038	1177	Newar (Kathmandu)	nhae◦pɔ̃	nhae◦pɔ̃	ear / hear	ear / hear			1.2.7		0			811,812
9039	1177	Newar (Kathmandu)	khẽ	khẽ	egg	egg					0			
9040	1177	Newar (Kathmandu)	mi◦kha	mi◦kha	eye	eye			1.2.6		0			682,1110
9041	1177	Newar (Kathmandu)	daa	daa	fat / grease	fat / grease			1.6.4		0			1450
9042	1177	Newar (Kathmandu)	tuti	tuti	foot	foot			1.5.2		0			
9043	1177	Newar (Kathmandu)	a◦ta◦puti	a◦ta◦puti	guts	guts			1.7.7		0			
9044	1177	Newar (Kathmandu)	sɔ̃	sɔ̃	hair (head)	hair (head)			1.2.3		0			366
9045	1177	Newar (Kathmandu)	khwas◦sa	khwas◦sa	hair (pubic)	hair (pubic)			1.2.3		0			m,366
9046	1177	Newar (Kathmandu)	lha◦pa	lha◦pa	hand / arm	hand / arm			1.5.1.1		0			695,s
9047	1177	Newar (Kathmandu)	chyɔ̃	chyɔ̃	head	head			1.2.1		0			m
9048	1177	Newar (Kathmandu)	nu◦gɔː	nu◦gɔː	heart	heart			1.7.1		0			m,665
9049	1177	Newar (Kathmandu)	ne◦ku	ne◦ku	horn	horn			1.2.2		0			m,814
9050	1177	Newar (Kathmandu)	sẽ	sẽ	liver	liver			1.7.3		0			1390
9051	1177	Newar (Kathmandu)	mhutu	mhu◦tu	mouth	mouth			1.3.1		0		D0	442
9052	1177	Newar (Kathmandu)	gɔ◦pɔ	gɔ◦pɔ	neck	neck			1.4.2		0			b
9053	1177	Newar (Kathmandu)	kɔ◦ku	kɔ◦ku	throat	throat			1.3.5		0			495,5651
9054	1177	Newar (Kathmandu)	nhae	nhae	nose	nose			1.2.8		0			803
9055	1177	Newar (Kathmandu)	chyɔŋ◦gu	chyɔŋ◦gu	hide / skin	hide / skin			1.6.5.1		0			m,589
9056	1177	Newar (Kathmandu)	pha(n)-	pha(n)-	spit	spit	v.	v.	1.8.3		0			
9057	1177	Newar (Kathmandu)	ii	ii	spit	spit	n.	n.	1.8.3		0			
9058	1177	Newar (Kathmandu)	nhi◦pyɔ̃, nhe	nhi◦pyɔ̃, nhe	tail	tail			1.4.10.1		0			1288,3331
9059	1177	Newar (Kathmandu)	me	me	tongue	tongue			1.3.3		0			621
9060	1177	Newar (Kathmandu)	wa	wa	tooth	tooth			1.3.4		0			632
9061	1177	Newar (Kathmandu)	pɔpuu	pɔpuu	wing	wing			1.5.1.3		0			R
9062	1177	Newar (Kathmandu)	lu◦si	lu◦si	nail / claw	nail / claw			1.5.10		0			m,515
9063	1177	Newar (Kathmandu)	pɔcĩ	pɔcĩ	finger / toe	finger / toe			1.5.6		0			
9064	1177	Newar (Kathmandu)	lhapa	lhapa	palm	palm			1.5.5		0			
9065	1177	Newar (Kathmandu)	na◦ku	na◦ku	penis	penis					0		D0	548,m
9066	1177	Newar (Kathmandu)	maa◦si	maa◦si	vagina / breast / milk	vagina / breast / milk					0			547,1019
9067	1177	Newar (Kathmandu)	nhe◦pu	nhe◦pu	brain	brain			1.2.4		0		D0	249,252
9068	1177	Newar (Kathmandu)	te◦pu◦ca	te◦pu◦ca	navel	navel			1.9.4		0			519,m,m
9069	1177	Newar (Kathmandu)	khi	khi	shit	shit			1.8.5		0			572
9070	1177	Newar (Kathmandu)	cwɔ	cwɔ	piss	piss			1.8.4		0			652
9071	1177	Newar (Kathmandu)	cɔɔ◦ti	cɔɔ◦ti	sweat	sweat			1.8.1		0			615,m
9072	1177	Newar (Kathmandu)	nhi	nhi	snot	snot			1.8.2		0			805
9073	1177	Newar (Kathmandu)	lhwa-ye	lhwa-ye	vomit	vomit			1.8.3.2		0			1783
9074	1177	Newar (Kathmandu)	syɔ	syɔ	marrow	marrow			1.6.3.5		0			b
9075	1177	Newar (Kathmandu)	sa◦sɔɔ	sa◦sɔɔ	breath / life	breath / life			1.1.2.2		0			32,77
9076	1177	Newar (Kathmandu)	sa◦sɔɔ◦laye	sa◦sɔɔ◦laye	breath / life	breath / life			1.1.2.2		0			32,77,m
9077	1177	Newar (Kathmandu)	mɔnu	mɔnu	person	person			4.5		0			
9078	1177	Newar (Kathmandu)	chɔ	chɔ	thou	thou			10.2.3.1		0			
9079	1177	Newar (Kathmandu)	chi	chi	thou (hon.)	thou (hon.)			10.2.3.1		0			
9080	1177	Newar (Kathmandu)	ji	ji	I	I			4.1		0			
9081	1177	Newar (Kathmandu)	mɔca	mɔca	son	son			4.7.3		0			
9082	1177	Newar (Kathmandu)	kae	kae	child	child			1.5.3.2		0			
9083	1177	Newar (Kathmandu)	chɔemɔca	chɔemɔca	grandchild (nephew)	grandchild (nephew)			4.7.3		0			
9084	1177	Newar (Kathmandu)	bhaju	bhaju	son-in-law ?	son-in-law ?			4.7.3		0			
9085	1177	Newar (Kathmandu)	nã	nã	name	name			5.8		0			bNepali
9086	1177	Newar (Kathmandu)	kegu	kegu	peas, beans (dried)	peas, beans (dried)			3.1.5		0			
9087	1177	Newar (Kathmandu)	kɔɔche	kɔɔche	peas, beans (in pod)	peas, beans (in pod)			3.1.5		0			
9088	1177	Newar (Kathmandu)	bikh	bikh	poison	poison			6.4		0			bNepali
9089	1177	Newar (Kathmandu)	mhukhɔ̃	mhukhɔ̃	mushroom / fungus	mushroom / fungus			3.1.7		0			
9090	1177	Newar (Kathmandu)	eela	eela	liquor	liquor			3.1.6.3		0			
9091	1177	Newar (Kathmandu)	kera, mwāe	kera, mwāe	plantain / banana	plantain / banana			3.1.5		0			
9092	1177	Newar (Kathmandu)	wasɔ	wasɔ	medicine / juice	medicine / juice			5.4		0			
9093	1177	Newar (Kathmandu)	wa	wa	rice (in field)/paddy	rice (in field)/paddy			3.1.4		0			
9094	1177	Newar (Kathmandu)	ja	ja	rice (cooked)	rice (cooked)			3.1.4		0			36
9095	1177	Newar (Kathmandu)	la	la	meat / animal	meat / animal			1.1.1.1		0			1866
9096	1177	Newar (Kathmandu)	jãgɔː	jãgɔː	bird	bird			2.2.4		0			
9097	1177	Newar (Kathmandu)	jãgɔlɔ	jãgɔlɔ	bird	bird			2.2.4		0			
9098	1177	Newar (Kathmandu)	khi◦ca	khi◦ca	dog	dog			2.1.11		0			1764,m
9099	1177	Newar (Kathmandu)	nya	nya	fish	fish			2.2.5		0			1455
9100	1177	Newar (Kathmandu)	si	si	louse	louse			2.2.6		0			
9101	1177	Newar (Kathmandu)	tahaa	tahaa	snake	snake			2.1.6.1		0			
9102	1177	Newar (Kathmandu)	tahalɔ	tahalɔ	snake	snake			2.1.6.1		0			
9103	1177	Newar (Kathmandu)	tahaki	tahaki	snake	snake			2.1.6.1		0			
9104	1177	Newar (Kathmandu)	byãca	byãca	frog	frog			2.1.6.2		0			
9105	1177	Newar (Kathmandu)	kiː	kiː	insect	insect			2.2.6		0			
9106	1177	Newar (Kathmandu)	kilɔ	kilɔ	insect	insect			2.2.6		0			
9107	1177	Newar (Kathmandu)	ha	ha	bee	bee			2.2.6		0			
9108	1177	Newar (Kathmandu)	dukur	dukur	dove	dove			2.2.4.1		0			
9109	1177	Newar (Kathmandu)	makaː	makaː	monkey	monkey			2.1.9		0			b
9110	1177	Newar (Kathmandu)	makalɔ	makalɔ	monkey	monkey			2.1.9		0			b
9111	1177	Newar (Kathmandu)	pha	pha	pig	pig			2.1.12		0			1006
9112	1177	Newar (Kathmandu)	sɔlɔ	sɔlɔ	horse	horse			2.1.7		0			r
9113	1177	Newar (Kathmandu)	imuː	imuː	ant	ant			2.2.6		0			
9114	1177	Newar (Kathmandu)	bhalu	bhalu	bear	bear	n.	n.	2.2.3		0			bNepali
9115	1177	Newar (Kathmandu)	pya	pya	leech	leech			2.2.6		0			
9116	1177	Newar (Kathmandu)	chũ	chũ	rat	rat			2.1.1		0			2632
9117	1177	Newar (Kathmandu)	noː	noː	ashes	ashes			3.2.12.2		0			
9118	1177	Newar (Kathmandu)	supẽ	supẽ	cloud	cloud			3.2.1		0			
9119	1177	Newar (Kathmandu)	khɔsu	khɔsu	fog	fog			3.2.1		0			
9120	1177	Newar (Kathmandu)	sɔnsar	sɔnsar	earth	earth			3.2.11		0			
9121	1177	Newar (Kathmandu)	dha?	dha?	earth	earth			3.2.11		0			
9122	1177	Newar (Kathmandu)	mi	mi	fire	fire			3.2.12.2		0			
9123	1177	Newar (Kathmandu)	swã	swã	flower	flower			3.1.4		0			
9124	1177	Newar (Kathmandu)	si	si	fruit	fruit			3.1.5		0			
9125	1177	Newar (Kathmandu)	ghãe	ghãe	grass	grass			3.1.8		0			b?Nepali
9126	1177	Newar (Kathmandu)	hɔ	hɔ	leaf	leaf			3.1.3		0			
9127	1177	Newar (Kathmandu)	lɔpte	lɔpte	plate of leaf	plate of leaf			5.5		0			
9128	1177	Newar (Kathmandu)	chɔndrɔ	chɔndrɔ	moon	moon			3.2.2		0			bNepali
9129	1177	Newar (Kathmandu)	timi◦la	timila	moonlight	moonlight			3.2.10		0			m,1016
9130	1177	Newar (Kathmandu)	cwɔpugũ	cwɔpugũ	mountain	mountain			3.2.5		0			
9131	1177	Newar (Kathmandu)	wa	wa	rain	rain			3.2.1		0			2080
9132	1177	Newar (Kathmandu)	khusi	khusi	river / valley	river / valley			3.2.3		0			
9133	1177	Newar (Kathmandu)	lɔ̃	lɔ̃	road	road			9.10.1		0			
9134	1177	Newar (Kathmandu)	ha	ha	root	root			3.1.2		0			
9135	1177	Newar (Kathmandu)	ci	ci	salt	salt			3.2.4		0			2747
9136	1177	Newar (Kathmandu)	sɔrgɔɔ	sɔrgɔɔ	heaven	heaven			5.8.4		0			
9137	1177	Newar (Kathmandu)	kũ	kũ	smoke	smoke			3.2.12.2		0		D0	2361
9138	1177	Newar (Kathmandu)	nɔgu	nɔgu	star	star			3.2.2		0			
9139	1177	Newar (Kathmandu)	kɔthi	kɔthi	stick	stick			3.1.2		0			
9140	1177	Newar (Kathmandu)	lwɔhɔ̃	lwɔhɔ̃	stone	stone			3.2.9		0			
9141	1177	Newar (Kathmandu)	surdy	surdy	sun / day	sun / day			3.2.10		0			
