rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
121673	299	Bahing	-i		also					0		
121674	299	Bahing	i-		your		pron			0		
121675	299	Bahing	hyms-		wear a shawl		vr			0		
121676	299	Bahing	isi		your (du)		pron			0		
121677	299	Bahing	iːke		your (pl)		pron			0		
121678	299	Bahing	ikitsi		a little		adv df.			0		
121679	299	Bahing	ike, eke		here		adv			0		m,m
121680	299	Bahing	ikhœ		thus		adv			0		
121681	299	Bahing	intsitsi		a little		adv df.			0		
121682	299	Bahing	ip-		sleep		v			0		m,m
121683	299	Bahing	lett-		suffice					0		m,m
121684	299	Bahing	estsi		mowra-fat tree		n			0		
121685	299	Bahing	ɛkhala		this way, here		adv			0		m,m
121686	299	Bahing	ɛp-		wear out, wear away, rust		v			0		
121687	299	Bahing	ɛm		this, he, she		demon			0		m,m
121688	299	Bahing	ɛmdɔ		these		demon			0		
121689	299	Bahing	aĩse		I don't know, who knows?		demon			0		
121690	299	Bahing	akatsi		little		adv df.			0		
121691	299	Bahing	akare		here, towards here		adv			0		
121692	299	Bahing	aːtsa		small		adj			0		m
121693	299	Bahing	adze		truth		n			0		
121694	299	Bahing	ana		today		adv			0		
121695	299	Bahing	anama		later (in the day)		adv			0		
121696	299	Bahing	ana-i		again		adv			0		
121697	299	Bahing	ana mɔltse		this year		adv			0		
121698	299	Bahing	ap-		shoot, throw a projectile		vt			0		m,m
121699	299	Bahing	apha		someone else, another		n			0		
121700	299	Bahing	am		he, she		pron v.			0		
121701	299	Bahing	amdɔ		they (pl)		pron			0		
121702	299	Bahing	sɔk-		leak or filter through a medium, disappear underground (of a stream), come up through the nose (of drink)					0		
121703	299	Bahing	amtsam		he [ERGATIVE]		pron			0		
121704	299	Bahing	al-		pry up		vt			0		
121705	299	Bahing	ɔbara		mango		n			0		
121706	299	Bahing	ɔm-ɔm		yellow		n			0		
121707	299	Bahing	œn-		run		v			0		
121708	299	Bahing	om-		yellow (of plants)		v			0		
121709	299	Bahing	œrœ seola		plant, Colebrookia oppositifolia		n df.			0		
121710	299	Bahing	ol-		starch thread for weaving, mix flour and water to make glue		v			0		
121711	299	Bahing	øis-		start, be about to		v			0		
121712	299	Bahing	øk-		peel (with the hands), shell, skin		vt			0		m
121713	299	Bahing	py		pot					0		m
121714	299	Bahing	oŋ-		climb, enter		v			0		
121715	299	Bahing	ut-		fall, fell (e.g. of a tree)		vt			0		
121716	299	Bahing	upt-		collect		vt			0		
121717	299	Bahing	jet-		split (wood)		vt			0		
121718	299	Bahing	jely		chin		n			0		m,m
121719	299	Bahing	jɛwa		father-in-law		n			0		m
121720	299	Bahing	jɛk-		sift, sieve		vt			0		
121722	299	Bahing	jɛlypar		suspension cords of loom		n			0		
121723	299	Bahing	ja		eight		num			0		
121725	299	Bahing	japhima		half-rupee coin		n df.			0		
121726	299	Bahing	jɔkt-		remove, move, leave		vt			0		
121727	299	Bahing	jɔŋs-		move (self), leave		vr			0		
121728	299	Bahing	jɔkpe		leech		n			0		
121729	299	Bahing	jɔːtsa		nephew, a woman's brother's son		n			0		
121730	299	Bahing	jɔːnima		niece, a woman's brother's daughter		n			0		
121731	299	Bahing	jœld-		fall asleep, sleepy		v			0		
121732	299	Bahing	jok-		divide up, serve out		vt			0		
121733	299	Bahing	joŋ-		swing, shake the head		vt			0		
121734	299	Bahing	jos-		swing, shake		vr			0		
121735	299	Bahing	joːri		thatch-grass		n			0		
121736	299	Bahing	jøkhø		thus, in this way		adv			0		
121737	299	Bahing	juksi		salt		n			0		
121738	299	Bahing	juksa		trace, footprint		n			0		
121739	299	Bahing	jy-		come down (a slope), fall (of rain)		v			0		
121740	299	Bahing	jy		mouse		n			0		
121741	299	Bahing	jyjy		great-grandson		n			0		
121742	299	Bahing	jyt-		bring down		vt			0		
121743	299	Bahing	jyndi		earthworm		n			0		
121744	299	Bahing	jynbytsa		clan name		pn			0		
121745	299	Bahing	jympi		youngest daughter		n			0		
121746	299	Bahing	jys-		have time to, manage to		vr			0		
121747	299	Bahing	wa, ɔ		my		pron			0		
121748	299	Bahing	wa		brother, elder; elder sibling		n			0		
121749	299	Bahing	wa		cloth		n			0		
121750	299	Bahing	wai-lasiŋ		plant, Alstonia sp.		n df.			0		
121751	299	Bahing	wai ̃sa		man, male		n			0		m,m
121752	299	Bahing	wawa		wild cat		n			0		
121753	299	Bahing	wakhaːwa		slowly		adv			0		
121754	299	Bahing	waŋ		buffalo sacrifice		n			0		
121755	299	Bahing	waːtser		seed		n			0		
121756	299	Bahing	wat-		stop, cease		vt			0		
121757	299	Bahing	wat-		sprout		v			0		
121758	299	Bahing	wanamba		plant		n df.			0		
121759	299	Bahing	wantsa		husband		n			0		
121760	299	Bahing	wap-		scoop out (esp. with a ladle)		v			0		
121761	299	Bahing	waphu		broom-plant		n			0		
121762	299	Bahing	wabymsi		cucumber		n			0		
121763	299	Bahing	wam		bear (animal)		n			0		m
121764	299	Bahing	wam		placenta		n			0		m
121765	299	Bahing	wamt-		sink, become ingrown (of nail)		v			0		
121766	299	Bahing	wareŋ		outside		adv			0		
121767	299	Bahing	wareŋ-goreŋ 		inside and out		adv			0		
121768	299	Bahing	waːra		plant		n df.			0		
121769	299	Bahing	wartsa		friend		n			0		
121770	299	Bahing	ward-		throw away; do sth. without preliminaries or delay		vt			0		m,m
121771	299	Bahing	waːli		servant		n			0		
121772	299	Bahing	waleko		fields, land		n			0		
121773	299	Bahing	was-		defecate		v			0		
121774	299	Bahing	wastsi		plant		n df.			0		
121775	299	Bahing	ki-		cook, ferment, make beer		v			0		
121776	299	Bahing	kik-		birth, give		vt			0		m
121777	299	Bahing	kik-		burn (of food)		vi			0		
121778	299	Bahing	kiki		grandfather		n			0		
121779	299	Bahing	kikitsi		plant		n df.			0		
121780	299	Bahing	kint-		stretch (e.g. a skin);		v			0		
121781	299	Bahing	kins-		stretch (oneself)		vr			0		
121782	299	Bahing	kipsar		waistband, belt		n			0		
121783	299	Bahing	kims-		wear or put on a waistband		vr			0		
121784	299	Bahing	kiːsi		deer		n			0		
121785	299	Bahing	keŋgeleŋma		soybean		n			0		
121786	299	Bahing	kɛkɛ		black		adj			0		
121787	299	Bahing	kɛkɛptsi		plant: burr		n df.			0		
121788	299	Bahing	kɛkt-		crush (e.g. a louse)		v			0		
121789	299	Bahing	kɛktoŋma		plant		n df.			0		
121790	299	Bahing	kɛpt-		dip (food in sauce)		v			0		
121791	299	Bahing	kɛl-		be infected, infested		v			0		
121792	299	Bahing	ka		grain		n			0		
121793	299	Bahing	kakatseŋma		small fish; plant Lagerstroemia parviflora		n df.			0		
121794	299	Bahing	kakam		molar tooth		n			0		
121795	299	Bahing	kakatsɛktsɛk		bitter		adv			0		
121796	299	Bahing	kakaphiŋma		elm Ulmus wallichiana		n			0		
121797	299	Bahing	kaku, kaːku		water (baby talk)		n			0		
121798	299	Bahing	kagi		taro		n			0		
121799	299	Bahing	kagasi, kœgœsi		fig-tree		n df.			0		
121800	299	Bahing	katsa		brother-in-law (term of address, between males)		n			0		
121801	299	Bahing	kat-		run away, flee; disappear (aux. with verbs 'to lose')		vi aux			0		
121803	299	Bahing	kantosi		cutting block		n			0		
121804	299	Bahing	kapal		basket		n df.			0		
121805	299	Bahing	kaphɛ		forked stick used to stead		n v. df			0		
121806	299	Bahing	kar-		roast (maize); fry in oil		v			0		
121807	299	Bahing	kals-		mat or tangle (of hair)		vr			0		m
121808	299	Bahing	kaːsi		porcupine		n			0		
121809	299	Bahing	kɔksa		Niger-seed, an oilseed (Guizotia abyssinica)		n			0		
121810	299	Bahing	koŋ		one		num			0		
121811	299	Bahing	kɔd-		put on the fire to cook		vt			0		
121813	299	Bahing	kɔdam		plant, Jatropha curcas		n df.			0		
121814	299	Bahing	kɔːnam		abscess, sore		n			0		m,m,m
121815	299	Bahing	kœkœlɛm		uvula		n			0		
121816	299	Bahing	kœdiŋ		from now on, from then on		adv			0		
121817	299	Bahing	kœrtsœm		spatula		n			0		
121818	299	Bahing	kœl-/(kwal-)		fat		be v.			0		m,m
121819	299	Bahing	kœliŋ		inside-out		adv			0		
121820	299	Bahing	kœsi		edible frog		n			0		
121821	299	Bahing	ko		[SURPRISE, counter-expectancy]		part			0		
121822	299	Bahing	kok-		peck, hoe		vt			0		m,m
121823	299	Bahing	koktso		stick		n			0		
121824	299	Bahing	kokt-		chop off		v			0		
121825	299	Bahing	kokte		skin, bark		n			0		m,m
121826	299	Bahing	koksi		meal, hardened and stuck to pot		n v.			0		
121827	299	Bahing	kokso		squirrel		n			0		
121828	299	Bahing	koŋ		you		pron			0		
121829	299	Bahing	koŋ-		look, watch		vt			0		
121830	299	Bahing	koŋko		hill		n			0		
121831	299	Bahing	koːtsyjy		mongoose		n			0		
121832	299	Bahing	koːtsypy		intestinal worm		n			0		
121833	299	Bahing	koːdza		stomach		n			0		m
121834	299	Bahing	kore		on the other side, there		adv			0		
121835	299	Bahing	koːro		landslide		n			0		
121836	299	Bahing	koːlotsi		plant, Macaranga pustulata		n df.			0		
121837	299	Bahing	køisø pa-		show		v			0		
121838	299	Bahing	kuk-		bend		vt			0		
121839	299	Bahing	kukt-		card (cotton)		vt			0		
121840	299	Bahing	kuksɛl		cloud		n			0		
121841	299	Bahing	kutsu		chest		n			0		m,m,m
121842	299	Bahing	kururu		owl		n			0		
121843	299	Bahing	kurtso		drying-rack hanging over the hearth		n			0		
121844	299	Bahing	ky-		come up (a slope)		vi			0		m
121845	299	Bahing	ky-		steal		v			0		
121846	299	Bahing	kys-		be stolen		v			0		
121847	299	Bahing	kyky		uncle (mother's brother)		n			0		
121848	299	Bahing	kyt-		bring from below		vt			0		
121849	299	Bahing	kytima		pup		n			0		m,m
121850	299	Bahing	kyni		smoke		n			0		
121851	299	Bahing	kyntsa		thief		n			0		
121852	299	Bahing	kypi		forehead		n			0		m,m,m
121853	299	Bahing	kypima		head of coracan millet		n			0		m
121854	299	Bahing	kyr-		carry		vt			0		
121855	299	Bahing	kyli		face		n			0		m,m
121856	299	Bahing	kysiŋ		paper and fiber plant		n			0		
121857	299	Bahing	kritt-		cut		vt			0		
121858	299	Bahing	krim-		squint / blink		v			0		
121859	299	Bahing	kreːsiŋ		ladder		n			0		
121860	299	Bahing	krɛk-		gnaw at, tear at		v			0		
121861	299	Bahing	krɛmsy		tick		n			0		
121862	299	Bahing	krat-		bite		v			0		m
121863	299	Bahing	krap-		winnow, sort		v			0		
121864	299	Bahing	kram		bird		n df.			0		
121865	299	Bahing	krœl-		shell corn		v			0		
121866	299	Bahing	krukru		frog		n			0		
121867	299	Bahing	krukru		goose-flesh					0		
121868	299	Bahing	klot-		take off (clothes); peel off (skin)		vt			0		
121869	299	Bahing	khi-		quarrel		v			0		
121870	299	Bahing	khijam		thatch-grass		n			0		
121871	299	Bahing	khikt-		assemble, put together		v			0		
121872	299	Bahing	khitsulu		meal, coarse flour and water		n			0		
121873	299	Bahing	khitt-		blow (of wind)		v			0		
121874	299	Bahing	khintsi		Sunwar (ethnic name)		n			0		
121875	299	Bahing	khim		house		n			0		m,m
121876	299	Bahing	khimpa		bamboo		n df.			0		
121878	299	Bahing	khird-		turn, cause to go around		vt			0		
121879	299	Bahing	khirs-		go around, coil up		vr			0		
121880	299	Bahing	khe-		skin		v			0		m,m,m,m
121881	299	Bahing	kheʔbeliŋma		plant		n df.			0		
121882	299	Bahing	khɛda		if		conj			0		
121883	299	Bahing	kha		ax		n			0		
121884	299	Bahing	khajo		lizard		n			0		
121885	299	Bahing	khatsi khapi		lime (white earth used as pla		n			0		
121886	299	Bahing	khat-		hurt		vi			0		m,m
121887	299	Bahing	khadi		the earth		n			0		
121888	299	Bahing	khan		curry, side-dish with sauce		n			0		
121889	299	Bahing	khapi		earth, soil		n			0		
121890	299	Bahing	khamta		tongs		n			0		
121891	299	Bahing	khamd-		eat (curries, not grain)		vt			0		m,m
121892	299	Bahing	kharʔbamø		mixed brown in color, pepper-color (of a chicken)		adj			0		
121893	299	Bahing	khal		spleen, bile		n			0		m,m,m
121894	299	Bahing	khalam ba		a cold		n df.			0		
121895	299	Bahing	khɔkt-		jump over sth.		vt			0		
121896	299	Bahing	khɔkpa		sheep		n			0		
121898	299	Bahing	khɔpiluŋ		rupee (coin ?)		n			0		
121899	299	Bahing	khɔbatsi		raspberry		n			0		
