rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
488854	1979	Galo	go	go	a	a	art.	art.			0			
488855	1979	Galo	-ben	-ben	a lot (frequency)	a lot (frequency)	vs:adv.	vs:adv.	9.10.5		0			
488856	1979	Galo	məənam	məənam	lot (quantity)	a lot (quantity)	n.	n.	9.10.5		0	dwb5		
488857	1979	Galo	Aaloo	Aaloo	Aalo (Along)	Aalo (Along)	name.	name.	9.2.8		0			
488858	1979	Galo	-cek	-cek	abbreviated	abbreviated	vs:adv.	vs:adv.	7.1.8.3		0			
488859	1979	Galo	neppə	neppə	abdomen	abdomen	n.	n.	1.4.7		0			
488860	1979	Galo	`ləə	`ləə	Abessive	Abessive	pcl.	pcl.			0			
488861	1979	Galo	`lokə	`lokə	Ablative	Ablative	pos.	pos.	10.4.1.1		0			
488862	1979	Galo	-`lak	-`lak	able	able	vs:adv.	vs:adv.	1.1.2.4		0			
488863	1979	Galo	-`laa	-`laa	able to	able to	vs:adv.	vs:adv.	1.1.2.4		0			6422
488864	1979	Galo	-nin	-nin	able to affect all	able to affect all	vs:adv.	vs:adv.	1.1.2.4		0			
488865	1979	Galo	Abo	Abo	Abo Tani	Abo Tani	name.	name.			0			
488866	1979	Galo	`riihor	`riihor	Aborichthys	Aborichthys	n.	n.			0			
488867	1979	Galo	-kə	-kə	abort	abort	vs:adv.	vs:adv.			0			
488868	1979	Galo	-`ta	-`ta	about to	about to	vs:adv.	vs:adv.	10.1		0			
488869	1979	Galo	`nəryɨɨ	`nəryɨɨ	abrade	abrade	vt.	vt.			0			
488870	1979	Galo	-`ruu	-`ruu	absolutely	absolutely	vs:adv.	vs:adv.			0			
488871	1979	Galo	`ɲomlɨk	`ɲomlɨk	absorb	absorb	vt.	vt.	9.5		0			
488872	1979	Galo	doo◦koo-`koocik	doo◦koo-`koocik	Accipiter gentilis	Accipiter gentilis	n.	n.			0			3570,m,m
488873	1979	Galo	`mɨrnam	`mɨrnam	acclimatize	acclimatize	v:c.arg.	v:c.arg.			0			
488874	1979	Galo	-mə	-mə	accompaniment	accompaniment	vs:nzr.	vs:nzr.	6.7.10		0			
488875	1979	Galo	-mə	-mə	accompanying	accompanying	vs:adv.	vs:adv.			0			
488876	1979	Galo	-m	-m	Accusative case marker	Accusative case marker	pros.	pros.	10.4.1.1		0			
488877	1979	Galo	`əm	`əm	Accusative case marker	Accusative case marker	pos.	pos.	10.4.1.1		0			
488878	1979	Galo	`pɨhik	`pɨhik	Aceros nipalensis	Aceros nipalensis	n.	n.			0			
488879	1979	Galo	-`pɨɨ	-`pɨɨ	achieve	achieve	vs:adv.	vs:adv.	6.2		0			
488880	1979	Galo	-daa	-daa	Achievement suffix	Achievement suffix	vs:asp.	vs:asp.	6.2		0			
