rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
64295	449	Chepang	--	--	total	total		7.1.2.2	9.46	0		
64296	449	Chepang	dinʰ-sa	dinʰ-sa	touch	touch		8.4	2.B.1.52	0		
64297	449	Chepang	-gənə	-gənə	toward	toward		9.2.8	12.C.53	0		
64298	449	Chepang	--	--	town	town		9.10.3	6.A.3	0		
64299	449	Chepang	--	--	toy	toy		5.8	8.A. 37	0		
64300	449	Chepang	--	--	trade	trade		6.2.2.1	11.B.2.11	0		
64301	449	Chepang	(N)	(N)	transgress	transgress		6.2.2.1	11.B.3.7	0		
64302	449	Chepang	--	--	translate	translate		8.5.16	10.B.2.28	0		
64303	449	Chepang	tʰoyʔ-sa	tʰoyʔ-sa	travel	travel		6.7.4	11.B.1.20	0		
64304	449	Chepang	tomʔ-sa	tomʔ-sa	travel	travel		6.7.4	11.B.1.20	0		
64305	449	Chepang	syak-tak-sa	syak-tak-sa	treat	treat		5.8	2.B.2.49	0		
64306	449	Chepang	tʰaŋ-tak-sa	tʰaŋ-tak-sa	treat	treat		5.8	2.B.2.49	0		
64307	449	Chepang	tam-sa	tam-sa	treat	treat		5.8	2.B.2.49	0		
64308	449	Chepang	niŋ-tak-sa	niŋ-tak-sa	treat	treat		5.8	2.B.2.49	0		
64309	449	Chepang	siŋʔ	siŋʔ	tree	tree		3.1.2	1.23	0		2658
64310	449	Chepang	riŋʰ-sa	riŋʰ-sa	tremble	tremble		6.7.3	2.B.1.40	0		
64311	449	Chepang	doŋ-ʔo	doŋ-ʔo	true	true		9.6.1.1	12.B.43	0		b?Tibetan
64312	449	Chepang	--	--	trunk	trunk		1.4.1	3.A.55	0		m
64313	449	Chepang	hŋam-sa	hŋam-sa	trust	trust		8.3.2.5.7	10.B.1.39	0		
64314	449	Chepang	--	--	tuberculosis	tuberculosis		1.5.3.2	10.A.31	0		m
64315	449	Chepang	(N)	(N)	tumpline	tumpline		5.11.8.2.1.1	8.A.9	0		
64316	449	Chepang	pʰoŋ-ʔo	pʰoŋ-ʔo	turban	turban		5.11.8.2.1.1	7.A.33	0		
64317	449	Chepang	dyanʰ-sa	dyanʰ-sa	turn back	turn back		6.7.6	2.B.1.44	0		
64318	449	Chepang	pləwʔ-sa	pləwʔ-sa	turn over	turn over		6.7.6	2.B.1.43	0		
64319	449	Chepang	duli	duli	turtle	turtle		2.1.6	3.A.68	0		
64320	449	Chepang	--	--	tusk	tusk		1.3.4.1	3.A.56	0		
64321	449	Chepang	yat-hale ʔat-gota	yat-hale ʔat-gota	twenty	twenty		9.9	9.11	0		
