rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
72449	547	Dumi	abo	abo	who	who			10.5.3		0			
72450	547	Dumi	a'dzə	a'dzə	once upon a time	once upon a time			9.1.5		0			
72452	547	Dumi	a'dzəkhi	a'dzəkhi	then, at that time	then, at that time			9.1.5		0			
72453	547	Dumi	a'dzəŋkhini	a'dzəŋkhini	last year	last year			9.9		0			
72454	547	Dumi	a'dziː	a'dziː	now	now			9.1.5		0			
72456	547	Dumi	akbu	akbu	bamboo species	bamboo species			3.1.1		0			
72457	547	Dumi	amla	amla	ungulate, sheep, buffalo	ungulate, sheep, buffalo			2.1.1		0			
72458	547	Dumi	amlam	amlam	ungulate, sheep, buffalo	ungulate, sheep, buffalo			2.1.1		0			
72459	547	Dumi	amlalim	amlalim	buffalo milk, cow's milk	buffalo milk, cow's milk			2.1.2		0			
72460	547	Dumi	amlam	amlam	buffalo milk, cow's milk	buffalo milk, cow's milk			2.1.2		0			
72461	547	Dumi	amnɨ	amnɨ	today	today			9.1.3		0			
72463	547	Dumi	an	an	you (singular).	you (singular).			4.1		0			
72464	547	Dumi	ani	ani	you (plural).	you (plural).			4.1		0			
72465	547	Dumi	ani-	ani-	your	your	pl	pl	4.1		0			
72466	547	Dumi	an'namma	an'namma	next year	next year			9.9		0			
72467	547	Dumi	namma	namma	next year	next year			9.9		0			
72469	547	Dumi	antsi	antsi	you (dual).	you (dual).			4.1		0			
72470	547	Dumi	antsɨ	antsɨ	we (dual exclusive).	we (dual exclusive).			4.1		0			
72471	547	Dumi	aŋ	aŋ	I, me.	I, me.			4.1		0			2530
72472	547	Dumi	a'peː	a'peː	already, before	already, before			10.1		0			
72473	547	Dumi	a'peːkhini	a'peːkhini	already, before, just	already, before, just			10.1		0			
72475	547	Dumi	appeːbhu	appeːbhu	tree Ficus religiosa <fig>	tree Ficus religiosa <fig>			3.1.2		0			
72476	547	Dumi	apsi	apsi	gum / resin	gum / resin			1.3.4.3		0			
72478	547	Dumi	a'sel	a'sel	later, afterwards, later on	later, afterwards, later on			9.1.5		0			
72479	547	Dumi	a'selma	a'selma	following day	following day			6.7.10		0			
72480	547	Dumi	a'selma-poko	a'selma-poko	following day	following day			6.7.10		0			
72481	547	Dumi	asina	asina	yesterday	yesterday			9.1.3		0			
72482	547	Dumi	asinãː	asinãː	vide asina	vide asina					0		z	e
72485	547	Dumi	atinãːkhini	atinãːkhini	other day	other day			8.1		0			
72487	547	Dumi	a'tsimma	a'tsimma	year after next	year after next			9.1.2		0			
