rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
455330	1966	Tujia (Northern)	-a1ba1	-a1ba1	[male]	[male]	nsuff.	nsuff.			0			
455331	1966	Tujia (Northern)	-ba1	-ba1	[male]	[male]	nsuff.	nsuff.			0			
455332	1966	Tujia (Northern)	-bie1	-bie1	[have time to]	[have time to]	vsuff.	vsuff.			0			
455333	1966	Tujia (Northern)	-bo3	-bo3	[stative]	[stative]	vsuff.	vsuff.			0			
455334	1966	Tujia (Northern)	-bo3	-bo3	[towards]	[towards]	nsuff.	nsuff.			0			
455335	1966	Tujia (Northern)	-bu1ce3	-bu1ce3	[not have]	[not have]	vsuff.	vsuff.			0			
455336	1966	Tujia (Northern)	-bu1ceng3	-bu1ceng3	[not succeed]	[not succeed]	vsuff.	vsuff.			0			
455337	1966	Tujia (Northern)	-bu1duo3	-bu1duo3	[not reach]	[not reach]	vsuff.	vsuff.			0			
455338	1966	Tujia (Northern)	-bu1hao1	-bu1hao1	[not well]	[not well]	vsuff.	vsuff.			0			
455339	1966	Tujia (Northern)	-bu2li1	-bu2li1	[little]	[little]	nsuff.	nsuff.			0			
455340	1966	Tujia (Northern)	-bu3ti2	-bu3ti2	[didn't]	[didn't]	vsuff.	vsuff.			0			
455341	1966	Tujia (Northern)	-bu2zu2	-bu2zu2	[can't]	[can't]	vsuff.	vsuff.			0			
455342	1966	Tujia (Northern)	-ca2	-ca2	[want to]	[want to]	vsuff.	vsuff.			0			
455343	1966	Tujia (Northern)	-ya1ca1	-ya1ca1	[want to]	[want to]	vsuff.	vsuff.			0			
455344	1966	Tujia (Northern)	-cai3	-cai3	[there/then]	[there/then]	suff.	suff.			0			
455345	1966	Tujia (Northern)	-ce1	-ce1	[get]	[get]	vsuff.	vsuff.			0			
455346	1966	Tujia (Northern)	-ce1	-ce1	[willing]	[willing]	vsuff.	vsuff.			0			
455347	1966	Tujia (Northern)	-ci3	-ci3	[that which]	[that which]	vsuff.	vsuff.			0			
455348	1966	Tujia (Northern)	-ci3la1	-ci3la1	[that which]	[that which]	vsuff.	vsuff.			0			
455349	1966	Tujia (Northern)	-ci1hhe1	-ci1hhe1	[not know]	[not know]	vsuff.	vsuff.			0			
455350	1966	Tujia (Northern)	-da2	-da2	[not]	[not]	vsuff.	vsuff.			0			
455351	1966	Tujia (Northern)	-dao2	-dao2	[not+now]	[not+now]	vsuff.	vsuff.			0			
455352	1966	Tujia (Northern)	-de1xi3	-de1xi3	[can]	[can]	vsuff.	vsuff.			0			
455353	1966	Tujia (Northern)	-di1xi3	-di1xi3	[can]	[can]	vsuff.	vsuff.			0			
455354	1966	Tujia (Northern)	-die1xi3	-die1xi3	[can]	[can]	vsuff.	vsuff.			0			
455355	1966	Tujia (Northern)	-cai1xi3	-cai1xi3	[can]	[can]	vsuff.	vsuff.			0			
455356	1966	Tujia (Northern)	-de1	-de1	[can]	[can]	vsuff.	vsuff.			0			
455357	1966	Tujia (Northern)	-xi2	-xi2	[can]	[can]	vsuff.	vsuff.			0			
455358	1966	Tujia (Northern)	-di	-di	['s]	['s]	suff.	suff.			0			
455359	1966	Tujia (Northern)	-di2	-di2	[come]	[come]	vsuff.	vsuff.			0			
455360	1966	Tujia (Northern)	-adi2	-adi2	[come]	[come]	vsuff.	vsuff.			0			
455361	1966	Tujia (Northern)	-die1	-die1	[plural]	[plural]	nsuff.	nsuff.			0			
455362	1966	Tujia (Northern)	-die3hao1	-die3hao1	[well]	[well]	vsuff.	vsuff.			0			
455363	1966	Tujia (Northern)	-diu2	-diu2	[come+now]	[come+now]	vsuff.	vsuff.			0			
455364	1966	Tujia (Northern)	-adiu2	-adiu2	[come+now]	[come+now]	vsuff.	vsuff.			0			
455365	1966	Tujia (Northern)	-duo3	-duo3	[want]	[want]	vsuff.	vsuff.			0			
455366	1966	Tujia (Northern)	-aduo3	-aduo3	[want]	[want]	vsuff.	vsuff.			0			
