rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
79837	999	Manang (Gyaru)	nyiy¹ syor² ba	nyiy¹ syor² ba	laugh	laugh		1.8.8.1	060	0		1105,1780,s
79838	999	Manang (Gyaru)	graː² ba	graː² ba	cry	cry		1.8.8.2	061	0		1103,s
79839	999	Manang (Gyaru)	wᴇː² ba	wᴇː² ba	shout	shout		8.5.4.1	062	0		
79840	999	Manang (Gyaru)	go² la²	go² la²	clothes	clothes		5.11.8.2.1	063	0		
79841	999	Manang (Gyaru)	gom³ ba	gom³ ba	clothe	clothe	V	5.11.8.2.1	064	0		
79842	999	Manang (Gyaru)	pyin² ba	pyin² ba	take off	take off		6.21	065	0		
79843	999	Manang (Gyaru)	ci² braŋ²	ci² braŋ²	naked	naked		1.1.1	066	0		
79844	999	Manang (Gyaru)	bɯ² lɯ²	bɯ² lɯ²	hat	hat		5.11.8.2.1.1	066-01	0		
79845	999	Manang (Gyaru)	koŋ² ja²	koŋ² ja²	shirt	shirt		5.11.8.2.1.2	066-02	0		
79846	999	Manang (Gyaru)	no¹ ŋᴇ²	no¹ ŋᴇ²	trousers	trousers		5.11.8.2.1.3	066-04	0		
79847	999	Manang (Gyaru)	pi¹ gi¹	pi¹ gi¹	belt	belt		5.11.8.2.1.3	066-05	0		
79848	999	Manang (Gyaru)	boː² li²	boː² li²	shoes	shoes		5.11.8.1	066-08	0		
79849	999	Manang (Gyaru)	ga² dza²	ga² dza²	cloth	cloth		5.1	066-10	0		
79850	999	Manang (Gyaru)	ʈiː¹	ʈiː¹	fur	fur		1.6.1	067	0		m
79851	999	Manang (Gyaru)	gaŋ² gyi²	gaŋ² gyi²	comb	comb		1.2.2.1	067-01	0		m,bNepali
79852	999	Manang (Gyaru)	tᴇː⁴	tᴇː⁴	needle	needle		5.1	068	0		
79853	999	Manang (Gyaru)	ɖɯ¹	ɖɯ¹	thread	thread		5.11.6	069	0		
79854	999	Manang (Gyaru)	tsᴇm¹ brin² ba	tsᴇm¹ brin² ba	sew	sew		5.1	070	0		
79855	999	Manang (Gyaru)	dza² ba²	dza² ba²	food	food		5.5	071	0		
79856	999	Manang (Gyaru)	syiː¹	syiː¹	rice	rice		3.1.4	071-01	0		
79857	999	Manang (Gyaru)	cin² bra²	cin² bra²	wheat	wheat		3.1.4	071-02	0		
79858	999	Manang (Gyaru)	gɯ² rɯ²	gɯ² rɯ²	barley	barley		3.1.4	071-03	0		
79859	999	Manang (Gyaru)	ga² bra²	ga² bra²	barley	barley		3.1.4		0		
79860	999	Manang (Gyaru)	syᴇ³ gᴇn¹	syᴇ³ gᴇn¹	rice(cooked)	rice(cooked)		3.1.4	071-11	0		
79861	999	Manang (Gyaru)	hro³	hro³	grain	grain		3.1.6.2	071-31	0		
79862	999	Manang (Gyaru)	braː³	braː³	flour	flour		3.1.6.2	072	0		
79863	999	Manang (Gyaru)	sya¹	sya¹	meat	meat		1.1.1.1	073	0		34
79864	999	Manang (Gyaru)	noː⁴	noː⁴	onion	onion		3.1.5	073-01	0		
79865	999	Manang (Gyaru)	ro²	ro²	fruit	fruit		3.1.5	074	0		
79866	999	Manang (Gyaru)	syin² do²	syin² do²	fruit	fruit		3.1.5	074	0		
79867	999	Manang (Gyaru)	blɯ³	blɯ³	seed	seed		3.1.4	075	0		2463
79868	999	Manang (Gyaru)	ro⁴	ro⁴	seed	seed		3.1.4	075	0		
79869	999	Manang (Gyaru)	dar¹ ŋa¹	dar¹ ŋa¹	fish	fish		2.2.5	075-01	0		m,1455
